Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,270.39,6.57,-7.5,360.0,1.4767151230635098
1980-01-02,0.0,255.52,5.1,-6.69,361.48,1.3290436107571588
1980-01-03,0.0,168.92,1.74,-4.43,440.0,1.2141879900744414
1980-01-04,0.0,230.01,-0.12,-9.37,293.44,1.099332369391724
1980-01-05,1.15,183.18,-1.08,-7.74,340.78,1.099332369391724
1980-01-06,0.0,242.19,0.06,-9.86,280.61,1.0008846945208234
1980-01-07,0.62,224.72,0.92,-7.81,337.33,1.0337005861444568
1980-01-08,0.0,189.65,1.13,-5.73,399.82,0.7875813989672052
1980-01-09,0.0,207.34,-0.39,-8.01,323.74,0.7055416699081214
1980-01-10,0.0,264.3,-1.38,-12.59,239.25,0.6563178324726711
1980-01-11,4.94,246.12,4.81,-8.89,311.42,1.0008846945208234
1980-01-12,15.47,220.84,11.37,-4.99,434.44,2.362744196901616
1980-01-13,0.0,246.6,-0.0,-9.46,283.23,1.1649641526389911
1980-01-14,0.0,235.07,3.15,-5.63,405.81,1.0008846945208234
1980-01-15,0.0,236.62,8.32,-0.72,581.43,1.0665164777680904
1980-01-16,0.0,255.74,8.17,-2.0,520.0,0.9680688028971898
1980-01-17,0.0,269.99,8.07,-3.05,479.76,0.8696211280262891
1980-01-18,0.0,188.77,5.3,-1.1,562.45,0.8696211280262891
1980-01-19,2.33,81.7,4.4,1.4,672.31,0.8696211280262891
1980-01-20,0.0,162.22,3.95,-1.5,559.75,0.8203972905908389
1980-01-21,0.0,227.55,3.93,-4.33,440.0,0.7219496157199381
1980-01-22,0.0,248.69,2.83,-6.47,365.96,0.7219496157199381
1980-01-23,0.0,205.61,2.8,-4.25,440.0,0.7219496157199381
1980-01-24,0.0,264.51,-0.26,-10.3,279.25,0.590686049225404
1980-01-25,0.0,199.24,-3.77,-10.27,279.25,0.5414622117899537
1980-01-26,0.0,212.95,-1.39,-8.43,320.41,0.4922383743545033
1980-01-27,0.0,282.3,1.86,-9.0,316.88,0.4758304285426865
1980-01-28,0.0,245.57,1.89,-6.54,361.16,0.4594224827308697
1980-01-29,0.0,254.87,0.21,-8.54,320.0,0.44301453691905296
1980-01-30,0.0,225.75,-2.5,-9.72,280.57,0.4266065911072362
1980-01-31,0.0,228.99,-3.91,-10.99,276.91,0.41019864529541944
1980-02-01,0.0,248.14,-4.97,-12.64,239.25,0.3937906994836026
1980-02-02,0.0,255.96,-4.98,-12.93,234.25,0.3937906994836026
1980-02-03,0.0,283.24,-3.54,-12.76,238.94,0.3937906994836026
1980-02-04,0.0,286.35,-1.5,-10.88,277.08,0.41019864529541944
1980-02-05,0.0,301.49,-0.01,-10.2,279.75,0.4266065911072362
1980-02-06,0.0,322.15,-0.78,-12.3,239.75,0.44301453691905296
1980-02-07,0.0,241.93,-1.48,-8.57,319.27,0.4594224827308697
1980-02-08,0.0,289.25,2.09,-7.1,359.25,0.4594224827308697
1980-02-09,0.0,325.14,2.31,-8.91,319.25,0.44301453691905296
1980-02-10,0.0,332.95,1.06,-10.36,279.76,0.4266065911072362
1980-02-11,0.0,348.99,1.08,-11.32,255.03,0.41019864529541944
1980-02-12,0.11,324.34,1.13,-8.98,315.24,0.4266065911072362
1980-02-13,0.0,357.94,1.04,-11.42,246.67,0.3937906994836026
1980-02-14,0.0,365.67,3.1,-10.08,280.0,0.3937906994836026
1980-02-15,0.0,339.78,4.22,-6.68,361.47,0.41019864529541944
1980-02-16,10.19,222.49,1.78,-6.08,393.54,0.4266065911072362
1980-02-17,0.54,334.65,-0.83,-10.59,279.25,0.44301453691905296
1980-02-18,0.0,400.92,-1.78,-15.55,194.76,0.4266065911072362
1980-02-19,0.0,421.4,3.1,-13.86,200.01,0.4266065911072362
1980-02-20,0.0,427.02,7.9,-10.5,280.0,0.4266065911072362
1980-02-21,0.0,395.38,9.75,-4.28,442.63,0.50864632016632
1980-02-22,8.99,210.49,6.69,-1.12,560.0,0.590686049225404
1980-02-23,4.2,177.61,6.02,-0.21,599.75,1.7884660934880288
1980-02-24,0.0,260.54,7.87,0.9,640.03,1.8705058225471125
1980-02-25,0.0,316.48,6.61,-2.24,510.37,1.099332369391724
1980-02-26,0.0,347.09,2.51,-7.27,355.78,0.7547655073435717
1980-02-27,0.0,290.23,-2.22,-9.67,281.79,0.6070939950372207
1980-02-28,0.18,313.69,-1.5,-9.64,284.71,0.6070939950372207
1980-02-29,0.0,356.61,-4.88,-14.51,199.75,0.50864632016632
1980-03-01,0.0,339.74,-7.02,-15.88,172.93,0.4758304285426865
1980-03-02,0.0,325.45,-5.95,-14.22,200.02,0.44301453691905296
1980-03-03,0.0,400.92,-1.85,-13.32,210.5,0.41019864529541944
1980-03-04,0.0,440.42,4.21,-9.93,240.9,0.4758304285426865
1980-03-05,3.0,293.47,7.09,-4.37,426.37,0.50864632016632
1980-03-06,0.0,344.74,7.06,-2.36,465.46,0.50864632016632
1980-03-07,0.0,354.69,7.61,-2.41,453.58,0.50864632016632
1980-03-08,2.99,286.3,13.44,1.61,628.51,0.5414622117899537
1980-03-09,5.64,288.72,12.88,-0.05,566.21,0.7875813989672052
1980-03-10,0.0,408.07,9.49,-4.59,376.88,0.6070939950372207
1980-03-11,4.9,300.55,9.85,-3.73,442.31,0.8368052364026556
1980-03-12,0.0,325.53,1.1,-8.0,321.45,0.6070939950372207
1980-03-13,0.0,294.03,0.39,-7.44,354.13,0.4266065911072362
1980-03-14,27.54,206.48,1.15,-5.56,408.36,0.6070939950372207
1980-03-15,0.09,221.87,2.68,-2.5,513.25,0.8203972905908389
1980-03-16,0.0,416.93,5.21,-6.42,369.05,0.7219496157199381
1980-03-17,0.0,406.68,8.88,-2.34,487.33,2.116625009724364
1980-03-18,17.53,297.68,12.38,1.38,668.55,13.53655529474884
1980-03-19,0.0,430.57,9.53,-2.73,486.39,6.940561078398496
1980-03-20,0.0,427.61,12.01,0.07,582.14,4.446553315002347
1980-03-21,19.72,281.05,12.95,3.5,800.0,11.895760713567164
1980-03-22,26.78,303.78,10.07,-0.18,600.6,13.53655529474884
1980-03-23,0.0,347.54,6.11,-1.89,529.72,7.2030882113875645
1980-03-24,0.0,419.51,9.83,-0.93,566.65,5.020831418415933
1980-03-25,13.42,215.41,7.86,1.49,679.76,5.792004871571322
1980-03-26,0.0,236.06,5.77,0.78,640.0,4.446553315002347
1980-03-27,0.0,423.32,9.53,-1.22,559.75,3.7574195909060415
1980-03-28,0.0,462.03,12.54,-0.96,564.12,2.9698381919388366
1980-03-29,13.48,236.36,10.56,3.17,773.6,3.8558672657769426
1980-03-30,2.01,222.1,10.54,5.62,916.52,3.150325595868821
1980-03-31,8.27,249.55,10.58,2.89,751.45,3.7081957534705916
1980-04-01,16.84,272.61,8.28,-0.18,599.82,5.792004871571322
1980-04-02,0.0,430.08,12.52,1.42,674.68,7.137456428140299
1980-04-03,0.0,485.16,14.88,0.25,620.23,5.480253901146804
1980-04-04,11.18,339.54,17.38,4.73,858.93,5.2505426597813685
1980-04-05,0.0,457.08,16.14,3.46,790.49,3.7574195909060415
1980-04-06,0.0,495.61,16.29,0.79,639.75,3.1175097042451876
1980-04-07,0.0,490.68,18.01,2.7,735.98,2.592455438267051
1980-04-08,0.0,431.4,18.36,6.83,986.92,2.116625009724364
1980-04-09,19.37,266.61,17.47,9.02,1161.57,3.494892457916974
1980-04-10,7.12,315.65,16.22,5.76,919.28,2.9206143545033862
1980-04-11,0.0,443.71,16.09,4.68,854.61,2.411968034337066
1980-04-12,0.0,479.09,17.71,4.14,812.77,2.2478885762188985
1980-04-13,3.4,337.88,19.61,7.26,1020.95,2.116625009724364
1980-04-14,12.23,336.71,16.72,4.66,853.37,2.9206143545033862
1980-04-15,11.37,345.12,17.63,4.98,878.5,4.282473856884178
1980-04-16,0.0,379.54,10.44,1.62,689.89,3.905091103212393
1980-04-17,0.0,446.57,8.35,-2.67,504.33,3.1995494333042713
1980-04-18,0.0,514.93,14.4,-0.98,567.79,2.641679275702501
1980-04-19,0.0,516.06,17.96,1.88,709.63,2.116625009724364
1980-04-20,0.0,525.11,21.07,3.35,787.59,1.7884660934880288
1980-04-21,1.2,483.85,22.29,7.62,1049.75,1.5587548521225938
1980-04-22,0.0,499.2,19.87,4.45,835.8,1.3290436107571588
1980-04-23,0.0,539.54,19.76,0.5,640.0,1.1321482610153577
1980-04-24,0.0,489.01,21.88,6.42,954.52,1.0008846945208234
1980-04-25,0.0,426.73,21.38,9.07,1165.8,0.9352529112735563
1980-04-26,0.0,458.92,19.05,5.51,920.0,0.8368052364026556
1980-04-27,12.01,174.98,13.18,7.59,1047.15,1.3618595023807925
1980-04-28,30.81,101.93,10.88,7.9,1071.7,5.611517467641337
1980-04-29,14.81,124.98,10.66,6.91,993.1,6.36628297498491
1980-04-30,2.5,176.06,12.5,8.02,1081.32,5.365398280464086
1980-05-01,2.1,270.58,16.57,9.02,1161.59,4.1840261820132785
1980-05-02,1.14,420.2,21.61,10.22,1257.42,3.150325595868821
1980-05-03,3.37,377.25,23.29,8.49,1119.25,2.592455438267051
1980-05-04,0.0,477.64,25.03,10.51,1280.79,1.9525455516061965
1980-05-05,0.0,523.54,26.78,8.5,1120.0,1.6243866353698608
1980-05-06,0.0,515.02,29.05,10.83,1306.11,1.4438992314398762
1980-05-07,2.01,525.57,26.58,7.97,1078.01,1.3290436107571588
1980-05-08,2.06,465.63,21.06,7.11,1009.25,1.2141879900744414
1980-05-09,0.0,460.91,16.0,3.17,773.77,1.0337005861444568
1980-05-10,0.0,519.62,17.43,1.1,648.38,0.9352529112735563
1980-05-11,2.0,452.67,19.5,6.54,963.79,0.9024370196499226
1980-05-12,13.18,266.61,19.37,10.07,1245.91,1.7556502018643951
1980-05-13,23.93,307.45,24.67,13.0,1491.03,4.561408935685064
1980-05-14,2.09,413.49,24.67,12.52,1441.5,2.592455438267051
1980-05-15,0.0,457.6,20.0,7.0,1000.0,2.03458528066528
1980-05-16,0.0,511.57,19.59,3.62,799.25,1.6243866353698608
1980-05-17,0.0,504.45,22.04,6.01,924.34,1.3946753940044259
1980-05-18,3.68,285.62,20.86,10.55,1284.26,1.3618595023807925
1980-05-19,2.1,289.64,20.9,12.72,1461.68,1.2141879900744414
1980-05-20,5.44,312.77,24.21,12.62,1449.53,1.0665164777680904
1980-05-21,14.85,267.66,21.19,12.07,1405.42,1.8212819851116624
1980-05-22,5.68,348.25,22.97,9.81,1225.12,1.2141879900744414
1980-05-23,0.0,501.3,28.57,12.47,1437.23,0.9352529112735563
1980-05-24,0.0,450.13,29.06,15.7,1776.2,0.8203972905908389
1980-05-25,0.0,429.94,27.71,15.5,1760.22,0.7219496157199381
1980-05-26,0.0,532.22,25.86,8.25,1100.17,0.6235019408490375
1980-05-27,0.0,527.78,22.86,5.95,920.45,0.5742781034135872
1980-05-28,0.0,456.9,22.12,8.96,1156.9,0.5414622117899537
1980-05-29,0.0,442.69,23.63,10.66,1292.46,0.5250542659781369
1980-05-30,0.0,403.04,23.93,12.32,1425.91,0.4922383743545033
1980-05-31,7.02,264.48,24.39,14.49,1643.92,0.50864632016632
1980-06-01,11.7,314.86,26.52,13.82,1584.75,0.7219496157199381
1980-06-02,4.89,258.82,27.11,17.16,1946.08,0.6070939950372207
1980-06-03,6.13,274.76,27.1,16.52,1881.8,0.6563178324726711
1980-06-04,12.09,335.96,26.23,12.74,1459.6,0.7219496157199381
1980-06-05,0.0,441.26,22.52,10.03,1242.4,0.4594224827308697
1980-06-06,0.0,503.86,22.92,7.46,1036.96,0.4266065911072362
1980-06-07,2.7,345.4,24.4,12.88,1474.01,0.44301453691905296
1980-06-08,7.2,331.69,27.55,14.41,1636.71,0.590686049225404
1980-06-09,0.0,521.73,22.44,6.03,929.0,0.4758304285426865
1980-06-10,11.29,313.98,18.34,7.33,1026.5,0.6727257782844878
1980-06-11,0.0,504.41,17.77,3.0,760.54,0.44301453691905296
1980-06-12,0.0,503.54,19.6,4.53,842.03,0.3937906994836026
1980-06-13,0.0,522.43,23.21,6.24,939.41,0.36097480785996905
1980-06-14,0.0,529.64,27.46,8.82,1145.75,0.3445668620481523
1980-06-15,0.0,438.86,28.34,14.85,1694.7,0.32815891623633553
