Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,268.28,6.38,-8.13,320.0,1.6066005057336077
1980-01-02,0.0,246.04,4.44,-7.0,360.0,1.5506492443399
1980-01-03,0.0,183.45,0.64,-6.57,370.77,1.4946979829461924
1980-01-04,0.0,236.71,-2.12,-12.34,239.58,1.2309277506615701
1980-01-05,0.49,206.81,-2.08,-10.33,280.27,1.1190252278741546
1980-01-06,0.0,256.37,-0.76,-12.49,238.33,0.9991296677447811
1980-01-07,0.0,235.84,-0.66,-10.58,278.24,0.8792341076154072
1980-01-08,6.19,139.18,0.28,-6.7,367.88,0.7993037341958248
1980-01-09,0.0,198.59,-1.52,-9.06,314.99,0.7193733607762423
1980-01-10,0.0,257.14,-2.26,-13.32,217.12,0.6634220993825345
1980-01-11,0.0,286.31,4.8,-9.86,284.51,1.1989556012937372
1980-01-12,16.94,223.09,11.86,-5.81,399.92,2.3179808291678916
1980-01-13,0.0,250.43,-1.95,-12.02,243.32,1.750475177888856
1980-01-14,0.0,268.12,3.24,-8.24,327.09,1.7264960658629813
1980-01-15,0.83,175.33,6.94,0.6,639.94,1.6066005057336077
1980-01-16,0.0,281.59,8.3,-4.55,440.0,1.5426562069979417
1980-01-17,0.0,257.49,6.22,-4.22,440.0,1.4387467215524845
1980-01-18,0.0,182.9,4.2,-2.21,521.18,1.3827954601587769
1980-01-19,0.35,129.03,3.94,-0.42,593.97,1.3668093854748604
1980-01-20,0.0,114.9,2.22,-1.56,547.57,1.3028650867391944
1980-01-21,0.0,246.01,1.28,-7.77,339.46,1.2309277506615701
1980-01-22,0.0,272.4,1.46,-9.07,308.08,1.1749764892678622
1980-01-23,0.0,169.62,0.93,-4.64,440.54,1.2069486386356953
1980-01-24,1.28,299.59,-0.63,-12.81,230.71,1.063073966480447
1980-01-25,0.0,243.84,-5.29,-13.59,211.38,0.9591644810349896
1980-01-26,0.85,235.53,-3.42,-11.27,258.7,0.8792341076154072
1980-01-27,0.0,269.49,-0.11,-9.66,280.13,0.839268920905616
1980-01-28,0.0,262.28,0.16,-8.83,314.33,0.7993037341958248
1980-01-29,0.0,265.83,-2.1,-11.1,267.35,0.7673315848279918
1980-01-30,0.0,257.19,-4.64,-13.03,223.92,0.7353594354601588
1980-01-31,0.0,224.48,-6.62,-13.37,215.88,0.7033872860923258
1980-02-01,0.0,268.23,-7.98,-16.31,168.5,0.6634220993825345
1980-02-02,0.0,273.99,-7.84,-16.35,167.02,0.6394429873566598
1980-02-03,0.0,289.66,-5.97,-15.09,195.52,0.6154638753307851
1980-02-04,0.0,262.0,-4.2,-11.99,240.4,0.5914847633049104
1980-02-05,0.0,308.15,-2.86,-12.65,236.35,0.5595126139370773
1980-02-06,0.0,348.8,-2.66,-15.15,197.79,0.5435265392531609
1980-02-07,0.0,297.72,-1.93,-11.04,265.03,0.5195474272272861
1980-02-08,0.0,322.56,0.87,-9.56,287.93,0.5115543898853279
1980-02-09,0.0,357.91,1.36,-11.46,248.83,0.5035613525433696
1980-02-10,0.0,345.91,-0.65,-12.06,240.0,0.5115543898853279
1980-02-11,0.0,366.68,-0.19,-12.79,238.46,0.5195474272272861
1980-02-12,1.0,336.59,-0.85,-11.09,272.73,0.5195474272272861
1980-02-13,0.0,379.28,0.23,-12.9,240.0,0.5115543898853279
1980-02-14,0.0,391.28,2.17,-12.29,239.91,0.5035613525433696
1980-02-15,0.0,353.53,1.87,-9.06,303.94,0.4955683152014113
1980-02-16,11.57,187.6,-0.71,-7.08,359.11,0.4795822405174948
1980-02-17,7.56,270.06,-3.22,-13.73,204.63,0.4635961658335783
1980-02-18,0.0,427.3,-3.23,-19.76,120.0,0.4635961658335783
1980-02-19,0.0,442.08,2.93,-17.71,160.0,0.4635961658335783
1980-02-20,0.0,441.78,8.28,-12.48,240.0,0.4635961658335783
1980-02-21,0.0,419.31,8.73,-7.47,348.24,0.4635961658335783
1980-02-22,6.21,214.73,5.52,-2.73,502.39,0.4955683152014113
1980-02-23,3.81,167.36,3.29,-2.66,503.15,0.5275404645692443
1980-02-24,0.88,208.56,5.34,-0.16,602.01,0.5834917259629521
1980-02-25,0.0,338.49,5.25,-4.48,441.01,0.6074708379888268
1980-02-26,0.0,386.57,2.95,-8.87,310.51,0.5914847633049104
1980-02-27,0.0,348.74,-4.48,-14.17,204.52,0.5275404645692443
1980-02-28,2.47,285.07,-3.39,-12.1,242.99,0.4795822405174948
1980-02-29,0.0,413.19,-5.33,-17.88,155.81,0.4715892031755366
1980-03-01,0.0,344.24,-9.58,-18.8,138.11,0.4635961658335783
1980-03-02,0.0,382.51,-6.91,-17.65,158.12,0.4635961658335783
1980-03-03,0.0,438.53,-2.55,-16.44,168.59,0.4635961658335783
1980-03-04,0.0,445.18,3.29,-11.28,241.62,0.4635961658335783
1980-03-05,2.32,314.39,5.13,-5.51,400.31,0.4635961658335783
1980-03-06,2.27,350.42,5.22,-5.55,401.2,0.4635961658335783
1980-03-07,0.0,412.41,8.1,-4.15,418.52,0.4955683152014113
1980-03-08,2.67,295.53,11.32,1.39,659.2,0.6714151367244927
1980-03-09,2.8,327.99,11.47,-0.77,566.31,0.839268920905616
1980-03-10,0.0,461.19,7.92,-6.88,324.64,0.6554290620405763
1980-03-11,5.8,352.04,8.8,-6.55,367.72,0.8152898088797412
1980-03-12,0.26,385.04,-0.83,-11.09,262.57,0.7673315848279918
1980-03-13,0.0,358.65,-2.17,-11.33,257.58,0.6154638753307851
1980-03-14,29.94,271.24,0.15,-8.73,316.56,0.6874012114084093
1980-03-15,2.0,340.79,1.84,-6.29,379.3,0.7993037341958248
1980-03-16,0.0,529.49,5.73,-11.52,252.01,0.7193733607762423
1980-03-17,0.0,469.97,7.79,-5.4,401.21,1.0071227050867393
1980-03-18,9.91,318.05,10.79,-0.5,593.83,4.532052172890326
1980-03-19,0.0,476.07,8.28,-4.9,411.98,4.500080023522493
1980-03-20,0.0,480.22,11.7,-1.51,516.73,4.028490820346957
1980-03-21,11.6,317.09,11.7,1.24,658.94,9.112062569832402
1980-03-22,40.0,360.9,10.86,-1.76,537.84,16.705448044692737
