Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,271.15,10.42,-3.73,461.85,0.772716619749255
1980-01-02,0.0,255.68,9.37,-2.97,486.67,0.7559184323634015
1980-01-03,6.17,121.36,3.69,-2.74,501.09,0.7559184323634015
1980-01-04,0.0,148.67,0.8,-4.96,429.71,0.7391202449775481
1980-01-05,0.0,171.71,1.27,-5.48,410.98,0.7223220575916949
1980-01-06,0.0,255.57,6.9,-4.91,436.13,0.7055238702058415
1980-01-07,0.16,288.68,6.64,-8.74,311.62,0.7223220575916949
1980-01-08,0.0,209.78,1.3,-7.14,353.32,0.7055238702058415
1980-01-09,0.0,270.88,3.22,-9.34,294.96,0.6887256828199881
1980-01-10,0.0,280.33,9.15,-4.64,438.01,0.6887256828199881
1980-01-11,2.16,245.14,12.93,0.39,625.44,0.6887256828199881
1980-01-12,0.0,255.85,6.16,-5.02,428.15,0.6719274954341348
1980-01-13,0.0,262.05,5.3,-6.17,385.24,0.6551293080482813
1980-01-14,0.04,307.33,12.71,-4.63,440.0,0.6551293080482813
1980-01-15,0.0,196.32,11.84,4.01,801.71,0.6551293080482813
1980-01-16,4.9,146.8,15.75,7.78,1062.53,0.6719274954341348
1980-01-17,0.0,276.32,12.55,-0.16,605.51,0.6551293080482813
1980-01-18,0.0,308.97,13.13,-3.23,477.95,0.638331120662428
1980-01-19,0.0,287.09,12.98,-0.41,593.68,0.6215329332765747
1980-01-20,0.0,209.95,9.56,1.53,680.54,0.6215329332765747
1980-01-21,0.0,154.35,4.78,-0.7,582.63,0.6215329332765747
1980-01-22,0.0,158.56,4.68,-0.92,573.9,0.6215329332765747
1980-01-23,0.0,316.85,6.87,-8.27,322.09,0.6047347458907213
1980-01-24,0.0,337.08,18.07,-3.04,480.0,0.6047347458907213
1980-01-25,0.0,304.48,16.07,1.8,703.93,0.6215329332765747
1980-01-26,0.0,243.96,7.9,-1.26,561.13,0.6047347458907213
1980-01-27,0.0,209.11,0.94,-6.31,381.9,0.5879365585048679
1980-01-28,0.0,127.95,-3.23,-7.35,349.7,0.5711383711190146
1980-01-29,0.0,236.21,-1.76,-9.97,285.85,0.5543401837331612
1980-01-30,4.61,162.27,-2.59,-9.0,306.46,0.5543401837331612
1980-01-31,1.82,261.39,-4.97,-13.28,219.49,0.5375419963473078
1980-02-01,0.0,382.81,-2.57,-17.4,159.54,0.5207438089614544
1980-02-02,0.0,298.09,-1.37,-10.65,276.28,0.5039456215756011
1980-02-03,1.97,168.34,-1.02,-5.88,400.0,0.5039456215756011
1980-02-04,0.0,245.34,0.44,-6.67,370.28,0.5039456215756011
1980-02-05,7.56,208.07,3.14,-5.03,430.33,0.5207438089614544
1980-02-06,0.0,336.36,3.1,-7.35,350.69,0.5039456215756011
1980-02-07,0.0,310.29,-0.79,-9.84,284.3,0.5039456215756011
1980-02-08,17.89,136.72,-1.63,-6.23,382.28,0.5375419963473078
1980-02-09,0.0,240.32,-1.41,-7.47,347.57,0.5207438089614544
1980-02-10,0.0,393.96,0.09,-12.13,240.73,0.5039456215756011
1980-02-11,0.0,412.14,1.86,-11.67,240.04,0.5039456215756011
1980-02-12,0.0,447.03,1.34,-16.1,173.29,0.5039456215756011
1980-02-13,0.0,451.42,4.8,-13.22,220.69,0.5039456215756011
1980-02-14,0.0,420.68,11.34,-3.35,476.79,0.6719274954341348
1980-02-15,9.92,286.15,11.27,-0.62,588.55,1.3438549908682695
1980-02-16,5.52,336.5,2.66,-11.02,264.63,2.3517462340194717
1980-02-17,0.0,441.67,-0.29,-14.96,197.47,2.183764360160938
1980-02-18,0.0,450.35,4.55,-11.02,277.37,2.0157824863024043
1980-02-19,0.0,319.09,6.06,-2.36,515.55,1.8478006124438706
1980-02-20,0.0,353.45,12.21,2.19,709.94,1.679818738585337
1980-02-21,0.0,430.85,20.16,4.82,748.93,2.2509571097043515
