Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,177.37,4.75,-10.92,280.0,0.005384744986794482
1980-01-02,0.0,174.6,-0.81,-15.31,195.11,0.005384744986794482
1980-01-03,0.0,162.78,-2.99,-15.5,199.92,0.004786439988261762
1980-01-04,0.0,158.38,-1.69,-13.52,206.66,0.004786439988261762
1980-01-05,0.0,139.49,-7.28,-16.91,160.0,0.004786439988261762
1980-01-06,8.7,139.6,-8.94,-23.32,80.97,0.004786439988261762
1980-01-07,0.0,132.49,-20.76,-29.09,40.0,0.004786439988261762
1980-01-08,0.0,125.43,-24.99,-32.66,40.0,0.004188134989729041
1980-01-09,0.0,155.91,-22.23,-32.3,40.0,0.004188134989729041
1980-01-10,0.0,126.26,-17.5,-25.11,80.0,0.0035898299911963217
1980-01-11,0.0,147.84,-18.57,-27.75,80.0,0.0035898299911963217
1980-01-12,0.0,220.18,-3.52,-24.99,80.0,0.0035898299911963217
1980-01-13,0.0,200.99,7.18,-8.68,319.29,0.004786439988261762
1980-01-14,0.0,165.05,2.3,-8.36,320.0,0.0059830499853272025
1980-01-15,0.0,190.36,4.27,-9.0,319.18,0.006581354983859923
1980-01-16,0.0,199.41,3.88,-10.3,280.0,0.0071796599823926435
1980-01-17,0.0,203.23,4.56,-10.0,280.0,0.0077779649809253636
1980-01-18,0.0,182.67,2.18,-9.46,290.69,0.0077779649809253636
1980-01-19,0.0,203.16,-3.95,-17.5,160.0,0.0077779649809253636
1980-01-20,0.0,195.95,-1.52,-13.95,200.0,0.0077779649809253636
1980-01-21,1.0,126.12,-1.15,-8.0,320.0,0.0077779649809253636
1980-01-22,0.0,170.57,-2.03,-11.72,240.01,0.0077779649809253636
1980-01-23,0.0,208.7,3.75,-9.39,279.09,0.0077779649809253636
1980-01-24,2.0,131.66,4.69,-2.34,520.0,0.008376269979458083
1980-01-25,1.0,253.1,-0.12,-21.07,120.0,0.008376269979458083
1980-01-26,0.0,167.17,-17.39,-26.02,80.0,0.0077779649809253636
1980-01-27,0.0,165.11,-18.38,-26.74,80.0,0.0071796599823926435
1980-01-28,0.0,177.33,-19.23,-28.25,61.18,0.006581354983859923
1980-01-29,0.0,230.44,-16.25,-29.5,40.0,0.0059830499853272025
1980-01-30,0.0,237.55,-12.57,-26.31,80.0,0.0059830499853272025
