Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,134.96,3.36,-3.02,485.71,1.1646032487752631
1980-01-02,0.0,111.49,0.5,-4.52,440.0,1.1597507352386995
1980-01-03,0.0,165.32,-3.93,-11.89,240.0,1.1063730863365
1980-01-04,0.0,221.56,-5.4,-19.4,125.65,0.9462401396299013
1980-01-05,0.0,212.57,-3.87,-16.06,171.99,1.1160781134096274
1980-01-06,0.0,209.96,-4.27,-15.87,176.09,1.0675529780439912
1980-01-07,12.35,131.54,-3.81,-12.04,241.18,1.1160781134096274
1980-01-08,4.91,98.07,-7.92,-13.44,215.85,1.1160781134096274
1980-01-09,2.03,134.28,-10.78,-16.79,160.0,1.1403406810924452
1980-01-10,2.35,194.05,-6.59,-17.68,156.48,1.1646032487752631
1980-01-11,7.14,185.84,7.83,-10.61,280.0,1.1646032487752631
1980-01-12,5.79,183.59,-1.57,-16.42,163.94,1.2131283841408993
1980-01-13,0.0,219.61,-0.97,-11.86,247.47,1.261653519506535
1980-01-14,0.0,152.78,2.5,-3.87,452.03,1.2422434653602807
1980-01-15,0.0,193.82,2.33,-6.26,379.53,1.1548982217021362
1980-01-16,3.55,61.09,2.35,-0.75,579.63,1.1354881675558817
1980-01-17,10.78,96.71,5.66,0.51,631.73,1.5430993046272237
1980-01-18,1.06,120.16,3.1,-1.57,548.87,1.611034494139114
1980-01-19,0.0,72.63,-0.33,-2.96,487.74,1.373261330847498
1980-01-20,0.0,170.55,-1.12,-7.84,337.58,1.2713585465796622
1980-01-21,0.0,244.71,1.22,-10.65,274.45,1.2228334112140264
1980-01-22,6.58,167.73,1.78,-7.84,332.73,1.1694557623118267
1980-01-23,3.61,196.79,-2.93,-14.55,200.0,1.120930626946191
1980-01-24,2.88,200.8,-8.96,-18.82,137.85,1.1160781134096274
1980-01-25,0.0,247.77,-6.44,-16.96,160.0,1.1403406810924452
1980-01-26,1.07,166.58,-5.7,-11.58,248.74,1.1160781134096274
1980-01-27,1.77,217.96,-5.28,-13.47,216.91,1.091815545726809
1980-01-28,1.05,259.09,-5.18,-15.9,175.23,1.0432904103611733
1980-01-29,1.0,254.1,-5.27,-15.32,199.57,1.0432904103611733
1980-01-30,0.0,297.27,-7.41,-21.74,120.0,1.0432904103611733
1980-01-31,0.0,297.48,-9.85,-23.83,80.0,1.0432904103611733
1980-02-01,0.0,295.85,-9.45,-23.02,92.92,1.0432904103611733
1980-02-02,0.0,309.66,-8.75,-24.32,80.0,1.0432904103611733
1980-02-03,0.0,318.8,-8.78,-25.63,80.0,1.0432904103611733
1980-02-04,0.0,314.78,-7.4,-22.78,99.75,1.0432904103611733
1980-02-05,0.0,329.2,-5.99,-24.18,80.0,1.0432904103611733
1980-02-06,0.0,306.65,-4.99,-18.78,140.9,1.0432904103611733
1980-02-07,0.0,331.72,-3.41,-21.22,120.0,1.0432904103611733
1980-02-08,0.0,338.83,-1.95,-21.29,120.0,1.0432904103611733
1980-02-09,0.0,332.41,-2.16,-19.37,120.87,1.0432904103611733
1980-02-10,0.0,319.24,-2.53,-17.17,160.0,1.0432904103611733
1980-02-11,2.49,203.55,-2.88,-11.11,270.78,1.0432904103611733
1980-02-12,1.39,314.49,-1.75,-15.24,196.37,1.0432904103611733
1980-02-13,1.33,214.16,-2.11,-9.55,285.87,1.0432904103611733
1980-02-14,1.32,338.68,-1.5,-16.52,160.09,1.0432904103611733
1980-02-15,0.0,280.41,-3.17,-13.68,200.35,1.0190278426783552
1980-02-16,0.0,304.71,-5.28,-17.19,160.0,1.009322815605228
1980-02-17,0.93,313.99,-7.4,-19.86,120.82,1.0432904103611733
1980-02-18,0.0,331.24,-1.76,-15.74,179.36,1.0432904103611733
1980-02-19,0.0,228.39,2.1,-6.13,383.76,1.0044703020686645
1980-02-20,4.59,105.2,3.0,-1.68,547.05,1.0335853832880462
1980-02-21,0.0,145.49,2.07,-2.68,506.11,1.0529954374343007
1980-02-22,1.81,186.44,0.0,-6.0,388.91,1.0529954374343007
1980-02-23,1.98,184.28,1.38,-4.43,440.0,1.057847950970864
1980-02-24,2.99,171.51,1.0,-6.18,385.55,1.0529954374343007
1980-02-25,1.47,364.39,-3.19,-17.66,159.67,1.0335853832880462
1980-02-26,0.0,390.78,-5.76,-21.67,119.67,1.0190278426783552
1980-02-27,6.97,171.21,-5.94,-12.92,239.29,1.0190278426783552
1980-02-28,0.0,341.02,-7.74,-19.29,128.28,1.0190278426783552
1980-02-29,0.0,434.65,-10.71,-30.54,40.0,1.0190278426783552
1980-03-01,0.0,408.71,-12.96,-28.78,46.99,0.9947652749955372
1980-03-02,0.0,450.4,-5.47,-27.49,73.77,0.9947652749955372
1980-03-03,0.0,364.53,-0.6,-13.16,224.56,0.9947652749955372
1980-03-04,0.0,369.28,2.0,-10.58,274.8,0.9947652749955372
1980-03-05,2.72,299.49,0.19,-11.78,245.73,0.9947652749955372
1980-03-06,1.03,443.25,-5.06,-22.14,114.64,0.9947652749955372
1980-03-07,2.17,352.07,-1.78,-13.32,217.37,0.9947652749955372
1980-03-08,0.0,478.42,1.27,-20.28,120.0,0.9947652749955372
1980-03-09,0.0,476.96,1.84,-18.48,150.08,0.9947652749955372
1980-03-10,5.39,291.57,1.9,-10.16,281.48,0.9947652749955372
1980-03-11,3.48,259.96,-2.36,-12.14,240.0,0.9947652749955372
1980-03-12,0.0,500.84,-4.66,-26.05,80.0,0.9947652749955372
1980-03-13,0.0,375.03,-1.92,-12.84,239.7,0.9947652749955372
1980-03-14,4.0,220.64,-0.67,-8.6,319.73,0.9947652749955372
1980-03-15,0.0,511.07,0.25,-20.7,120.0,0.9705027073127194
1980-03-16,0.0,458.95,6.31,-9.15,306.7,1.0044703020686645
1980-03-17,2.47,329.19,7.83,-3.04,486.2,1.1063730863365
1980-03-18,0.0,353.05,1.98,-7.76,338.74,1.1015205727999364
1980-03-19,0.0,462.59,9.11,-5.93,393.17,1.1403406810924452
1980-03-20,0.0,388.54,11.68,0.28,622.21,1.5188367369444058
1980-03-21,0.0,393.07,8.34,-3.13,484.37,1.6450020888950592
1980-03-22,0.0,287.65,1.95,-5.65,403.23,1.3150311684087348
1980-03-23,0.0,277.35,2.79,-4.49,440.0,1.2276859247505898
1980-03-24,2.59,195.51,2.02,-3.81,459.89,1.1743082758483905
1980-03-25,0.0,313.28,2.5,-5.74,400.01,1.1354881675558817
1980-03-26,0.0,450.73,5.65,-7.68,342.68,1.1500457081655724
1980-03-27,0.0,446.64,6.5,-6.42,368.04,1.1985708435312084
1980-03-28,0.0,276.47,5.96,-1.05,560.0,1.1937183299946448
1980-03-29,0.0,397.21,6.81,-3.91,446.39,1.3004736277990439
1980-03-30,0.0,506.46,8.29,-7.31,322.99,1.4363440068228246
1980-03-31,0.0,448.33,9.74,-2.69,478.95,1.4994266827981515
1980-04-01,0.0,544.16,11.63,-6.31,325.29,1.5625093587734782
1980-04-02,0.0,508.81,12.27,-3.0,429.8,1.5964769535294234
1980-04-03,0.0,552.51,10.95,-7.48,300.11,1.528541764017533
1980-04-04,5.51,231.65,5.56,-1.86,532.88,1.3489987631646798
1980-04-05,0.0,467.61,9.23,-3.32,452.18,1.3150311684087348
1980-04-06,0.0,521.85,11.76,-3.64,408.43,1.4509015474325153
1980-04-07,2.87,257.69,10.93,3.8,787.77,1.552804331700351
1980-04-08,25.56,218.5,11.18,4.62,849.4,2.285533875721454
1980-04-09,22.07,202.38,10.89,4.99,878.84,3.333676799619191
1980-04-10,5.09,278.38,8.75,0.43,628.65,2.712555066939051
1980-04-11,0.27,230.47,4.1,-0.48,592.98,1.9070378198694935
1980-04-12,6.0,156.26,3.5,-0.5,600.0,1.674117170114441
1980-04-13,2.0,271.03,2.42,-2.83,496.98,1.6547071159681865
1980-04-14,2.96,158.86,1.59,-2.05,527.81,1.4363440068228246
1980-04-15,19.83,198.58,3.52,-1.19,560.0,1.5333942775540967
1980-04-16,0.0,541.44,3.5,-8.59,316.59,1.6304445482853684
1980-04-17,0.0,585.89,8.33,-6.86,356.45,1.577066899383169
1980-04-18,0.0,604.07,14.79,-2.97,440.0,1.6644121430413137
1980-04-19,5.19,534.63,19.8,0.48,566.27,1.6935272242606954
1980-04-20,5.8,523.61,19.63,0.58,582.68,2.0768757936492195
1980-04-21,0.0,622.38,20.59,-2.55,435.93,1.6401495753584956
1980-04-22,0.0,596.23,24.57,4.5,689.26,1.5236892504809694
1980-04-23,0.0,618.87,26.1,1.04,519.03,1.4363440068228246
1980-04-24,0.0,518.01,8.23,-5.02,416.23,1.3150311684087348
1980-04-25,0.0,466.96,8.31,-2.83,496.76,1.2810635736527896
1980-04-26,1.39,332.45,9.72,1.84,697.48,1.2810635736527896
1980-04-27,2.52,174.82,9.15,5.0,880.0,1.324736195481862
1980-04-28,1.65,200.11,8.7,4.62,849.94,1.382966357920625
1980-04-29,7.21,129.14,10.3,6.92,993.58,1.5673618723100418
1980-04-30,3.96,219.34,13.0,7.01,1000.45,1.6255920347488049
1980-05-01,2.0,431.42,17.6,7.98,1047.32,1.5576568452369146
1980-05-02,0.0,588.4,23.17,4.5,706.83,1.3635563037743705
1980-05-03,0.0,596.67,25.79,4.61,690.24,1.276211060116226
1980-05-04,0.0,604.02,25.82,2.17,580.59,1.2228334112140264
1980-05-05,0.0,561.38,26.26,7.57,865.56,1.1888658164580812
1980-05-06,0.0,595.95,22.61,-0.15,507.35,1.1548982217021362
1980-05-07,3.23,383.99,15.32,1.08,652.82,1.1597507352386995
1980-05-08,0.0,400.74,9.39,-0.32,597.88,1.1597507352386995
1980-05-09,0.0,384.71,9.29,-0.07,605.43,1.1500457081655724
1980-05-10,0.0,535.5,15.91,-0.66,539.97,1.1306356540193179
1980-05-11,7.09,291.97,15.93,5.55,919.71,1.179160789384954
1980-05-12,0.0,518.01,16.51,-0.02,579.75,1.1548982217021362
1980-05-13,6.52,361.43,17.08,2.08,710.96,1.1354881675558817
1980-05-14,0.0,373.47,11.5,1.21,666.26,1.2373909518237172
1980-05-15,0.0,416.73,14.46,2.17,716.45,1.1063730863365
1980-05-16,0.0,541.32,18.49,-1.75,493.49,1.0529954374343007
1980-05-17,0.0,464.94,20.87,5.43,850.62,1.0335853832880462
1980-05-18,12.76,276.72,18.55,7.55,1044.4,1.2810635736527896
1980-05-19,0.0,423.16,19.13,6.0,919.73,1.3684088173109341
1980-05-20,0.0,528.46,23.58,3.06,689.17,1.1548982217021362
1980-05-21,0.0,539.91,25.89,3.51,686.88,1.072405491580555
1980-05-22,0.0,498.88,28.22,9.38,1047.26,1.0287328697514824
1980-05-23,0.0,528.34,29.73,7.87,911.23,1.0141753291417916
1980-05-24,0.0,512.08,29.0,8.82,981.5,0.9947652749955372
1980-05-25,0.0,482.22,27.59,9.89,1084.69,0.9607976802395921
1980-05-26,0.0,519.56,21.76,1.81,624.64,0.9365351125567741
1980-05-27,0.0,493.67,21.21,2.98,693.22,0.9365351125567741
1980-05-28,0.0,438.68,23.39,7.93,988.37,0.9365351125567741
1980-05-29,0.0,429.3,24.79,9.35,1087.17,0.9316825990202106
1980-05-30,9.34,303.94,26.24,11.44,1355.11,1.1015205727999364
1980-05-31,7.07,313.54,24.65,9.33,1186.68,1.120930626946191
1980-06-01,0.0,392.99,15.28,2.22,720.13,1.0335853832880462
1980-06-02,0.0,264.71,14.83,6.73,978.02,1.009322815605228
1980-06-03,0.0,335.13,18.49,8.0,1080.0,0.9996177885321009
1980-06-04,0.0,476.82,20.84,3.81,756.69,0.9656501937761557
1980-06-05,0.0,465.54,22.02,5.72,857.67,0.9413876260933377
1980-06-06,21.64,276.54,22.5,10.62,1289.97,1.3587037902378072
1980-06-07,6.86,293.82,22.53,9.64,1210.92,1.5722143858466051
1980-06-08,6.81,348.34,18.59,2.42,726.53,1.4751641151153334
1980-06-09,3.0,214.94,12.74,4.37,829.83,1.2228334112140264
1980-06-10,0.0,425.75,12.38,-1.13,564.66,1.1257831404827543
1980-06-11,0.0,491.6,16.89,-0.55,589.03,1.0481429238977369
1980-06-12,0.0,530.76,24.66,2.72,688.66,0.9802077343858465
1980-06-13,0.0,404.96,27.97,13.53,1526.74,0.951092653166465
1980-06-14,0.82,370.75,26.27,12.56,1444.72,0.9413876260933377
1980-06-15,5.5,254.98,19.15,8.51,1121.1,1.0335853832880462
1980-06-16,0.0,464.31,16.0,0.23,618.39,0.9947652749955372
1980-06-17,0.0,507.72,21.27,1.82,666.59,0.9462401396299013
1980-06-18,1.88,396.68,22.92,8.71,1133.75,0.9219775719470834
1980-06-19,23.05,248.56,18.28,8.01,1080.65,1.3150311684087348
1980-06-20,0.0,408.66,18.66,5.57,910.06,1.708084764870386
1980-06-21,0.0,479.76,23.78,6.44,958.61,1.1548982217021362
1980-06-22,0.0,441.97,26.37,10.94,1314.84,1.0335853832880462
1980-06-23,0.0,441.8,29.36,13.52,1529.23,0.9899127614589738
1980-06-24,0.0,492.69,30.81,11.43,1284.23,0.9462401396299013
1980-06-25,0.0,448.42,30.9,14.43,1610.6,0.9171250584105198
1980-06-26,0.0,371.16,29.93,17.43,1989.13,0.9122725448739561
1980-06-27,0.0,434.78,26.89,12.04,1403.22,0.8928624907277017
1980-06-28,7.53,246.13,18.63,9.08,1166.39,0.9996177885321009
1980-06-29,3.84,235.78,19.5,10.45,1276.34,1.0141753291417916
