Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,136.71,1.65,-6.27,381.18,0.3953337498653452
1980-01-02,0.0,82.63,-3.15,-7.54,353.01,0.38215595820316706
1980-01-03,0.0,119.66,-5.5,-12.05,240.0,0.36897816654098886
1980-01-04,0.0,207.61,-6.65,-21.52,119.88,0.35580037487881067
1980-01-05,0.0,143.49,-5.0,-12.96,236.96,0.35580037487881067
1980-01-06,12.09,112.1,-4.27,-12.53,240.0,0.35580037487881067
1980-01-07,9.04,139.68,-3.65,-14.86,200.0,0.3426225832166325
1980-01-08,0.0,191.87,-14.12,-25.52,80.0,0.3426225832166325
1980-01-09,0.0,205.32,-17.91,-30.51,40.0,0.3426225832166325
1980-01-10,0.0,232.06,-6.56,-24.27,80.0,0.3426225832166325
1980-01-11,4.07,182.43,4.64,-19.51,120.0,0.35580037487881067
1980-01-12,0.0,208.76,-9.78,-22.23,119.42,0.3953337498653452
1980-01-13,2.0,209.51,-2.5,-15.02,192.26,0.4085115415275234
1980-01-14,0.0,194.22,-1.01,-11.78,240.0,0.42827822902079066
1980-01-15,3.68,96.42,-0.3,-6.57,360.0,0.5007560831627706
1980-01-16,16.99,34.48,0.94,-1.0,560.0,0.606178416460196
1980-01-17,9.84,40.82,0.68,-1.73,541.32,0.6588895831089088
1980-01-18,0.0,82.86,-0.47,-4.27,440.0,0.6457117914467305
1980-01-19,0.0,166.52,-1.71,-9.8,280.0,0.6193562081223741
1980-01-20,0.0,240.91,-3.72,-18.26,159.42,0.5666450414736615
1980-01-21,0.0,246.19,-2.41,-17.41,160.0,0.527111666487127
1980-01-22,2.56,193.85,-2.0,-13.99,200.0,0.48757829150059245
1980-01-23,0.51,240.9,-9.89,-23.03,80.0,0.4480449165140579
1980-01-24,1.0,250.18,-12.1,-26.09,80.0,0.4216893331897016
1980-01-25,0.0,239.64,-10.0,-22.39,119.91,0.38215595820316706
1980-01-26,0.0,224.84,-9.43,-20.24,120.0,0.35580037487881067
1980-01-27,0.0,248.92,-11.11,-23.83,80.0,0.3294447915544544
1980-01-28,0.0,227.56,-11.4,-21.97,111.28,0.28332252073683073
1980-01-29,0.0,257.98,-10.21,-23.22,87.92,0.27014472907465253
1980-01-30,0.0,285.59,-11.02,-27.59,79.55,0.2503780415813853
1980-01-31,0.0,273.7,-9.82,-24.14,80.0,0.2569669374124744
1980-02-01,0.0,298.03,-8.92,-27.9,73.91,0.27014472907465253
1980-02-02,0.0,303.48,-7.31,-27.34,80.0,0.2899114165679198
1980-02-03,0.0,294.6,-7.88,-25.08,80.0,0.28332252073683073
1980-02-04,0.0,301.11,-7.18,-25.46,80.0,0.27014472907465253
1980-02-05,0.0,292.94,-5.68,-22.3,113.49,0.2635558332435635
1980-02-06,0.0,272.21,-5.24,-19.17,124.68,0.2569669374124744
1980-02-07,0.0,303.16,-4.55,-22.0,113.68,0.2569669374124744
1980-02-08,0.0,291.0,-4.5,-20.05,125.24,0.2503780415813853
1980-02-09,0.0,309.07,-3.62,-20.93,120.0,0.2569669374124744
1980-02-10,0.0,267.12,-4.91,-17.22,160.0,0.2635558332435635
1980-02-11,1.0,263.18,-4.29,-16.07,167.24,0.2569669374124744
1980-02-12,0.0,295.83,-4.67,-18.74,140.41,0.2503780415813853
1980-02-13,1.01,244.09,-4.59,-14.81,200.0,0.2503780415813853
1980-02-14,0.0,325.85,-5.74,-22.49,111.63,0.2503780415813853
1980-02-15,0.0,251.31,-5.6,-16.34,162.21,0.2569669374124744
1980-02-16,0.0,267.42,-8.03,-19.71,120.0,0.27673362490574166
1980-02-17,0.0,323.51,-6.54,-22.74,98.8,0.2899114165679198
1980-02-18,0.0,337.05,-1.66,-19.41,120.0,0.2965003123990089
1980-02-19,0.0,181.76,0.44,-6.91,360.0,0.30967810406118707
1980-02-20,2.0,136.4,2.24,-3.0,480.23,0.3294447915544544
1980-02-21,0.0,142.99,1.79,-3.57,474.23,0.3426225832166325
1980-02-22,1.1,201.89,1.27,-6.33,373.94,0.3294447915544544
1980-02-23,1.05,196.06,1.7,-5.45,403.96,0.3162669998922762
1980-02-24,1.14,215.31,-1.92,-9.59,286.59,0.2965003123990089
1980-02-25,0.0,349.63,-4.97,-19.8,120.0,0.2899114165679198
1980-02-26,0.0,371.38,-10.09,-26.57,80.0,0.27673362490574166
1980-02-27,0.0,278.75,-7.0,-17.16,160.0,0.27014472907465253
1980-02-28,0.0,277.05,-8.51,-18.34,159.82,0.2635558332435635
1980-02-29,0.0,391.4,-10.0,-27.18,76.79,0.23720024991920716
1980-03-01,0.0,398.71,-9.92,-27.58,72.06,0.22402245825702896
