Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,343.01,14.01,-2.19,521.83,0.012190657656254865
1980-01-02,0.0,350.48,18.12,0.45,630.58,0.012190657656254865
1980-01-03,0.0,303.46,17.56,4.5,840.0,0.012190657656254865
1980-01-04,0.0,350.16,12.29,-4.23,440.56,0.012190657656254865
1980-01-05,0.0,355.71,14.88,-2.55,516.3,0.012190657656254865
1980-01-06,0.0,352.22,17.48,0.21,617.29,0.012190657656254865
1980-01-07,0.0,352.71,20.07,2.41,725.66,0.012190657656254865
1980-01-08,0.0,182.28,8.56,2.17,719.15,0.012190657656254865
1980-01-09,0.0,284.19,12.61,1.45,678.28,0.012190657656254865
1980-01-10,0.72,254.25,13.62,4.03,817.73,0.012190657656254865
1980-01-11,1.51,192.72,16.51,9.45,1195.82,0.012190657656254865
1980-01-12,0.0,332.01,18.14,3.56,791.85,0.012190657656254865
1980-01-13,0.0,350.0,18.08,2.0,720.0,0.012190657656254865
1980-01-14,0.0,365.43,22.59,3.88,800.0,0.012190657656254865
1980-01-15,0.0,348.67,26.12,8.78,1142.0,0.012190657656254865
1980-01-16,0.0,215.49,22.62,14.37,1635.1,0.012190657656254865
1980-01-17,0.0,273.99,21.7,10.87,1309.53,0.01676215427735044
1980-01-18,9.09,258.94,18.83,3.83,803.36,0.019809818691414155
1980-01-19,0.69,317.0,20.66,7.48,1038.25,0.01676215427735044
1980-01-20,4.42,98.24,16.97,12.47,1437.72,0.01676215427735044
1980-01-21,4.67,180.14,13.7,5.31,896.38,0.02285748310547787
1980-01-22,10.02,63.45,8.25,5.78,920.0,0.02438131531250973
1980-01-23,0.0,306.75,10.75,-0.4,599.46,0.02438131531250973
1980-01-24,0.0,362.38,15.5,0.43,634.04,0.02209556700196194
1980-01-25,0.0,336.92,17.11,3.89,800.0,0.020571734794930085
1980-01-26,0.0,380.76,19.22,2.25,720.33,0.020571734794930085
1980-01-27,0.0,401.53,19.87,0.25,619.94,0.0182859864843823
