Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,239.16,15.01,3.16,513.25,0.006222250254323499
1980-01-02,0.0,211.5,13.8,4.21,597.15,0.005185208545269583
1980-01-03,0.0,275.99,16.67,0.37,374.45,0.00435557517802645
1980-01-04,0.0,280.43,15.96,-0.87,341.64,0.003940758494404882
1980-01-05,0.0,270.96,14.93,-0.54,364.91,0.0036296459816887077
1980-01-06,0.0,183.75,13.27,5.44,711.01,0.003422237639877925
1980-01-07,0.0,268.94,15.49,0.99,401.44,0.0031111251271617496
1980-01-08,0.0,276.28,13.84,-1.26,341.33,0.0031111251271617496
1980-01-09,7.4,66.11,11.29,8.44,1067.5,0.004666687690742625
1980-01-10,15.49,70.5,10.42,6.88,988.68,0.007259291963377415
1980-01-11,30.83,143.32,13.77,5.67,898.87,0.5703729399796541
1980-01-12,23.59,89.82,15.41,10.61,1288.79,0.31111251271617496
1980-01-13,16.25,72.62,14.99,11.18,1338.44,0.186667507629705
1980-01-14,13.04,88.1,14.26,9.69,1215.02,0.28000126144455745
1980-01-15,7.12,135.37,12.21,4.9,871.87,0.13481542217700915
1980-01-16,4.94,148.07,16.14,8.0,1081.29,0.07259291963377415
1980-01-17,6.95,114.45,14.05,8.04,1082.9,0.05185208545269583
1980-01-18,3.5,190.8,10.17,1.8,704.92,0.03940758494404883
1980-01-19,0.0,273.36,8.13,-4.51,441.93,0.031111251271617495
1980-01-20,0.0,314.5,13.72,-5.54,412.91,0.024889001017293997
1980-01-21,0.0,300.45,12.82,-2.86,500.19,0.019703792472024414
1980-01-22,0.0,318.22,16.24,-3.4,482.83,0.015555625635808748
1980-01-23,0.0,316.21,15.83,-2.82,504.5,0.012444500508646998
1980-01-24,0.0,282.21,9.55,-3.12,495.85,0.010370417090539166
1980-01-25,0.0,298.88,12.53,-2.38,521.2,0.0087111503560529
1980-01-26,0.0,293.6,9.8,-4.09,465.94,0.007777812817904374
1980-01-27,0.0,212.15,9.78,1.74,696.85,0.006740771108850458
1980-01-28,0.0,291.91,11.23,-2.25,533.97,0.006222250254323499
1980-01-29,4.38,113.15,8.05,2.87,752.86,0.00933337538148525
1980-01-30,0.0,326.05,11.45,-4.83,439.6,0.013481542217700915
1980-01-31,0.0,325.85,15.8,-0.79,580.35,0.019703792472024414
1980-02-01,0.0,330.2,16.38,-0.97,576.5,0.019703792472024414
1980-02-02,0.0,326.09,17.95,1.31,677.43,0.0186667507629705
1980-02-03,0.0,309.82,16.17,1.75,702.33,0.017629709053916583
