Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,17.53,176.25,0.28,-6.75,372.97,0.6993213804785093
1980-01-02,11.19,280.68,5.91,-7.7,347.85,0.5698174211306372
1980-01-03,0.0,348.92,6.83,-6.3,383.89,0.4869348871479991
1980-01-04,0.0,323.84,6.08,-5.08,421.81,0.43513330340885026
1980-01-05,0.0,276.88,4.51,-3.95,460.65,0.40923251153927587
1980-01-06,0.0,240.66,3.61,-3.35,481.75,0.3936920364175312
1980-01-07,0.0,212.26,1.62,-4.32,449.22,0.3833317196697014
1980-01-08,0.0,246.1,1.43,-5.68,402.53,0.36779124454795675
1980-01-09,21.24,148.7,1.3,-4.13,454.72,0.5180158373914884
1980-01-10,40.56,190.01,-0.82,-7.75,347.06,0.7252221723480838
1980-01-11,52.81,95.44,-2.04,-5.27,416.34,1.1914364260004233
1980-01-12,71.57,198.36,2.15,-5.08,425.78,3.6261108617404187
1980-01-13,65.61,63.95,0.7,-1.33,563.3,10.360316747829769
1980-01-14,55.97,213.3,2.57,-5.33,418.31,7.2522217234808375
1980-01-15,14.36,102.46,-3.36,-6.79,370.99,4.9211504552191405
1980-01-16,12.26,113.23,-0.37,-4.02,459.7,3.6261108617404187
1980-01-17,9.63,155.9,-1.04,-6.28,386.58,2.8490871056531866
1980-01-18,13.22,112.09,-5.08,-8.69,320.75,2.4346744357399954
1980-01-19,3.13,298.8,-0.64,-12.67,235.61,2.1238649333051023
1980-01-20,0.0,370.81,0.45,-10.28,283.69,1.8648570146093582
1980-01-21,0.0,385.27,6.45,-5.4,410.2,1.7094522633919118
1980-01-22,0.0,417.71,8.63,-6.11,388.35,1.5540475121744652
1980-01-23,0.0,429.92,10.03,-6.53,378.54,1.3986427609570187
1980-01-24,0.0,434.56,11.08,-6.35,382.57,1.295039593478721
1980-01-25,0.0,433.02,11.89,-4.75,433.12,1.243238009739572
1980-01-26,0.0,443.45,11.63,-6.61,375.42,1.1914364260004233
1980-01-27,0.0,426.57,7.78,-6.57,373.97,1.1396348422612743
1980-01-28,4.08,91.38,-3.94,-6.3,383.3,1.0878332585221258
1980-01-29,8.45,137.72,-2.45,-6.58,376.09,1.0360316747829768
1980-01-30,0.0,445.05,3.18,-11.45,257.21,0.984230091043828
1980-01-31,0.0,406.99,3.19,-8.32,326.51,0.937608665678594
1980-02-01,0.0,428.78,6.96,-5.97,393.63,0.89098724031336
1980-02-02,0.0,448.84,11.34,-3.76,464.73,0.8650864484437857
1980-02-03,0.0,454.09,13.13,-2.64,506.98,0.8443658149481261
1980-02-04,0.0,461.89,14.62,-2.33,520.62,0.8443658149481261
1980-02-05,0.0,433.75,14.65,0.72,645.78,0.9168880321829345
1980-02-06,0.0,438.67,13.27,-1.18,562.89,0.9945904077916577
