Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,0.0,364.1,6.59,6.59,553.56,0.010512111368909512,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-02,0.03,358.7,9.33,9.33,643.22,0.011563322505800463,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-03,0.01,337.02,10.6,10.6,699.32,0.011563322505800463,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-04,0.0,373.19,5.69,5.69,496.58,0.011563322505800463,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-05,0.0,370.03,5.84,5.84,509.28,0.011563322505800463,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-06,0.0,366.9,9.71,9.71,663.23,0.010512111368909512,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-07,0.0,359.51,10.97,10.97,712.19,0.010406990255220417,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-08,0.0,247.08,7.86,7.86,692.63,0.00988138468677494,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-09,0.09,207.73,7.22,7.22,746.44,0.009355779118329466,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
1980-01-10,1.21,206.18,9.29,9.29,863.51,0.010196748027842225,337.33,13.093,232.74,2.50451197809719,3.37662116358658,1.34821521842031,0.0397172984991365,0.00638081797342073,25.25,1.398891966759,293.45,7.4197218710493,1,-11.8,1.02083333333333,0.999751486269521,0.457798693586066,0.926846102192267,0.447618515226153,26.7774149609363,28.5756441944622,24.694004246851,0.088,1.34593437585115,0.739264585131771,0.501813649027629,0.133297548115374
