Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,0.02,345.71,5.49,5.49,506.18,0.07105047710942695,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-02,0.1,359.81,7.42,7.42,566.1,0.07105047710942695,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-03,0.04,337.55,11.64,11.64,731.12,0.07105047710942695,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-04,0.0,373.46,5.04,5.04,467.28,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-05,0.0,380.61,5.3,5.3,453.64,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-06,0.0,373.34,7.93,7.93,562.4,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-07,0.0,370.97,11.08,11.08,690.71,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-08,0.0,241.96,7.94,7.94,659.22,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-09,0.24,267.49,6.12,6.12,611.0,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-10,0.89,239.86,7.18,7.18,687.99,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-11,0.33,242.58,12.07,12.07,968.37,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-12,0.0,371.0,10.82,10.82,772.54,0.06646657536043167,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-13,0.03,323.15,10.01,10.01,684.58,0.06646657536043167,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-14,0.01,381.17,11.74,11.74,756.73,0.06417462448593401,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-15,0.15,290.09,15.61,15.61,1003.05,0.06417462448593401,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-16,1.13,202.61,19.17,19.17,1403.13,0.06646657536043167,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-17,6.83,235.98,17.2,17.2,1264.47,0.07563437885842224,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-18,3.36,277.0,11.69,11.69,865.57,0.08021828060741754,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-19,2.75,279.13,12.64,12.64,935.9,0.06875852623492931,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-20,3.14,111.85,15.71,15.71,1265.74,0.07105047710942695,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-21,6.26,215.9,10.48,10.48,937.12,0.0733424279839246,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
1980-01-22,2.64,76.56,8.18,8.18,831.04,0.0779263297329199,379.23,13.97922,1067.47,2.5603819301848,4.67503757700205,1.82591414268598,0.118060634725149,0.00432002626233787,24.9,1.43103448275862,293.15,7.69422572178478,0.836617953957555,-12.0681,1.24949152542373,0.981444427155261,0.458117936749422,0.842931145103656,0.426324953190426,24.5771138552349,26.9846719346215,25.7850296167162,0.0569,1.39837890845399,0.82213943355486,0.517311218607447,0.168631658794313
