basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
15/09386900,0.2697155475616455,0.4515516757965088,0.5880846381187439,0.7100205421447754,0.8240187168121338,0.873250424861908,0.8713802695274353,0.6554317474365234
15/09404450,0.20965179800987244,0.26595520973205566,0.3057349622249603,0.3239271938800812,0.34052565693855286,0.3544470965862274,0.36476215720176697,0.30928680300712585
15/09430500,0.29309532046318054,0.4352813959121704,0.41285738348960876,0.3891236186027527,0.40701010823249817,0.4593330919742584,0.47096163034439087,0.40966618061065674
15/09430600,0.7792471051216125,0.8264761567115784,0.827420711517334,0.832295835018158,0.8193406462669373,0.8278422951698303,0.8352952003479004,0.8211309909820557
15/09447800,0.7922804951667786,1.006020188331604,1.0905698537826538,1.2872556447982788,1.3970155715942383,1.363193154335022,1.130726933479309,1.1524381637573242
15/09480000,0.8996539115905762,0.9285175800323486,1.1316734552383423,1.197251319885254,1.121867299079895,1.1077673435211182,1.0709123611450195,1.0653777122497559
15/09484000,0.5680704116821289,0.7381035685539246,0.7805052995681763,0.7930395603179932,0.8043219447135925,0.8202900886535645,0.8520843386650085,0.7652015089988708
15/09484600,0.9036670327186584,0.9094979166984558,0.9054753184318542,0.9037179350852966,0.9197505712509155,0.933153510093689,0.9308543801307678,0.9151594638824463
15/09492400,0.04234321787953377,0.07017575204372406,0.09637758135795593,0.1252329796552658,0.12781968712806702,0.13978195190429688,0.1312936544418335,0.10471682995557785
15/09494000,0.19437545537948608,0.23837700486183167,0.2492079734802246,0.2798726558685303,0.3196982443332672,0.30515098571777344,0.2848657965660095,0.2673642933368683
15/09497800,0.4213581085205078,0.39696499705314636,0.3988189697265625,0.4009145200252533,0.4026361107826233,0.3872753381729126,0.33006584644317627,0.3911474645137787
15/09497980,0.3980628550052643,0.47065553069114685,0.4619331359863281,0.4726397693157196,0.4734257161617279,0.49680718779563904,0.4889281690120697,0.4660646617412567
15/09505200,0.4143792986869812,0.46145784854888916,0.5389665365219116,0.6024624109268188,0.6180460453033447,0.5613358020782471,0.6224926710128784,0.5455917119979858
15/09505350,0.43406352400779724,0.525505542755127,0.6001545786857605,0.612522304058075,0.6321918964385986,0.6110906600952148,0.6404889822006226,0.5794311165809631
15/09505800,0.4375091791152954,0.5756963491439819,0.7161842584609985,0.7923195958137512,0.773418128490448,0.6635820269584656,0.554352879524231,0.6447231769561768
15/09508300,0.41394731402397156,0.4376927316188812,0.44410067796707153,0.4432947039604187,0.4563945531845093,0.47324761748313904,0.46883219480514526,0.44821566343307495
15/09510200,0.34341487288475037,0.38143759965896606,0.392473429441452,0.41713136434555054,0.39938437938690186,0.42923685908317566,0.4648171365261078,0.4039851427078247
15/09512280,0.7192748785018921,0.7128549814224243,0.6818123459815979,0.6866940855979919,0.6816650032997131,0.682145357131958,0.7117033004760742,0.6965928673744202
15/09513780,0.7311961650848389,0.6196884512901306,0.5898321866989136,0.5829442143440247,0.587243914604187,0.5901895761489868,0.6925384998321533,0.6276618242263794
16/10023000,0.00649481825530529,0.014387493953108788,0.022681251168251038,0.03191346675157547,0.04065858572721481,0.04917162284255028,0.057928960770368576,0.03189019113779068
16/10166430,0.02273532934486866,0.03958670049905777,0.05464700236916542,0.06519421190023422,0.07393468171358109,0.08177624642848969,0.08675778657197952,0.060661979019641876
16/10172700,0.0816354975104332,0.12492735683917999,0.13856568932533264,0.14926663041114807,0.15493735671043396,0.1625332087278366,0.18430306017398834,0.14231279492378235
16/10172800,0.02863597311079502,0.05080065876245499,0.062261201441287994,0.07847975194454193,0.08837492763996124,0.09354982525110245,0.1041857972741127,0.07232699543237686
16/10173450,0.004546337760984898,0.010486085899174213,0.017822997644543648,0.027072979137301445,0.03975732997059822,0.05352485552430153,0.06784936785697937,0.03157874569296837
16/10205030,0.019351771101355553,0.044543638825416565,0.07266737520694733,0.09985552728176117,0.12507963180541992,0.14870700240135193,0.16939646005630493,0.09708480536937714
16/10234500,0.022163784131407738,0.04091908410191536,0.05668304115533829,0.07465413957834244,0.08497828245162964,0.09251244366168976,0.09886786341667175,0.06725405156612396
16/10242000,0.03354506194591522,0.04816455394029617,0.06087611988186836,0.07479985803365707,0.08469674736261368,0.093941830098629,0.10414888709783554,0.07145389914512634
16/10244950,0.004427802283316851,0.009489660151302814,0.015019970014691353,0.02028096653521061,0.02431093156337738,0.028052005916833878,0.03160734102129936,0.019027037546038628
16/10249300,0.0201529860496521,0.04538467153906822,0.07121352106332779,0.10042794048786163,0.12393233925104141,0.14704462885856628,0.16911153495311737,0.09675332903862
16/10310500,0.11249019205570221,0.12754252552986145,0.10951182246208191,0.14177356660366058,0.13313937187194824,0.14029742777347565,0.148941770195961,0.13052606582641602
16/10316500,0.014956467784941196,0.028926057741045952,0.0443229153752327,0.059284914284944534,0.07243289798498154,0.08423750847578049,0.09497039765119553,0.057018522173166275
16/10329500,0.12412607669830322,0.18372388184070587,0.25290700793266296,0.28376826643943787,0.2676776647567749,0.251415878534317,0.22446298599243164,0.22686931490898132
