basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
03/02363000,0.09433294087648392,0.1442241221666336,0.1731838583946228,0.19208590686321259,0.19844646751880646,0.19594940543174744,0.2144215703010559,0.17323893308639526
03/02369800,0.21841537952423096,0.30477970838546753,0.32875382900238037,0.34307390451431274,0.3489611744880676,0.351146399974823,0.3476928770542145,0.32040491700172424
03/02371500,0.0878697857260704,0.16975030303001404,0.19985079765319824,0.20146547257900238,0.18550392985343933,0.16889381408691406,0.184006467461586,0.17104749381542206
03/02372250,0.12419501692056656,0.20095551013946533,0.2170577496290207,0.21626222133636475,0.21310216188430786,0.21395064890384674,0.2184070348739624,0.20056073367595673
03/02374500,0.16400551795959473,0.2102106660604477,0.21140655875205994,0.20890571177005768,0.21383173763751984,0.2133704274892807,0.19403481483459473,0.20225247740745544
03/02381600,0.5616940855979919,0.5264331102371216,0.46933481097221375,0.4897921681404114,0.5276255011558533,0.5314231514930725,0.5832070112228394,0.5270729064941406
03/02384540,0.26739078760147095,0.2773415446281433,0.2731485068798065,0.29369112849235535,0.29331064224243164,0.33676671981811523,0.3481944799423218,0.29854634404182434
03/02395120,0.23792028427124023,0.24941284954547882,0.2453920543193817,0.2589084208011627,0.25218936800956726,0.26047107577323914,0.35307735204696655,0.2653394043445587
03/02408540,0.13867482542991638,0.1532783806324005,0.14978770911693573,0.14610247313976288,0.15276427567005157,0.15777061879634857,0.17676439881324768,0.15359114110469818
03/02415000,0.15816444158554077,0.16207608580589294,0.166550412774086,0.17233145236968994,0.17365223169326782,0.17208552360534668,0.21004542708396912,0.17355524003505707
03/02422500,0.1516520380973816,0.15453091263771057,0.15826016664505005,0.1490892469882965,0.14736928045749664,0.15304973721504211,0.1689409762620926,0.15469907224178314
03/02427250,0.12326962500810623,0.14878937602043152,0.14310455322265625,0.14518806338310242,0.14302252233028412,0.1430944800376892,0.16159570217132568,0.1440092772245407
03/02430085,0.3356578052043915,0.36720532178878784,0.3672744929790497,0.37474292516708374,0.3718944787979126,0.3703387975692749,0.4705163240432739,0.37934741377830505
