basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
09/05062500,0.193527951836586,0.26888397336006165,0.3171176314353943,0.353725403547287,0.394479900598526,0.4364441931247711,0.48315322399139404,0.3488159775733948
09/05087500,0.17062363028526306,0.29317495226860046,0.3778751492500305,0.4309646785259247,0.4669913649559021,0.4972113370895386,0.5284340977668762,0.3950429856777191
09/05120500,0.21850480139255524,0.26048004627227783,0.3212013840675354,0.37955984473228455,0.43228769302368164,0.48364582657814026,0.5303043723106384,0.3751417100429535
09/05123400,0.13983415067195892,0.16885729134082794,0.1968328207731247,0.23543862998485565,0.2705545127391815,0.31071144342422485,0.34247472882270813,0.23781487345695496
09/05129115,0.00611107936128974,0.015940548852086067,0.0286230631172657,0.043462708592414856,0.06076947599649429,0.07869680970907211,0.09830974787473679,0.047420937567949295
09/05131500,0.03572652116417885,0.09158537536859512,0.14013932645320892,0.1829041987657547,0.2124871164560318,0.23815935850143433,0.26324766874313354,0.16632281243801117
10/06037500,0.017120549455285072,0.03299036994576454,0.048178259283304214,0.06486622989177704,0.07607579976320267,0.08655194938182831,0.09875316917896271,0.060627054423093796
10/06043500,0.0057274168357253075,0.012000022456049919,0.018188653513789177,0.023165268823504448,0.0281787421554327,0.031993567943573,0.03538006544113159,0.022089827805757523
10/06154410,0.4195064902305603,0.4756990373134613,0.4910263121128082,0.5104073286056519,0.5403834581375122,0.5533768534660339,0.5769899487495422,0.5096263289451599
10/06188000,0.011950715444982052,0.021175919100642204,0.03748876973986626,0.03460528329014778,0.04023498669266701,0.04399865120649338,0.043335095047950745,0.03325500711798668
10/06191500,0.00650931429117918,0.012037953361868858,0.01740996725857258,0.022533545270562172,0.026522623375058174,0.030069025233387947,0.0337018221616745,0.021253902465105057
10/06221400,0.02042275294661522,0.03392612561583519,0.04264116287231445,0.04939409717917442,0.055570781230926514,0.06076132133603096,0.06775908917188644,0.04719582572579384
10/06224000,0.0203746035695076,0.0447663813829422,0.06148911267518997,0.07499459385871887,0.0889573022723198,0.10374906659126282,0.11693167686462402,0.07303337752819061
10/06278300,0.061206918209791183,0.11795467883348465,0.15028774738311768,0.18048954010009766,0.20500324666500092,0.22782167792320251,0.2443736493587494,0.16958951950073242
10/06280300,0.022122107446193695,0.04151613637804985,0.05915972217917442,0.07478977739810944,0.0875752717256546,0.09810174256563187,0.1081424206495285,0.0702006071805954
10/06289000,0.02134733833372593,0.04162498190999031,0.0538364052772522,0.06814274191856384,0.0781962051987648,0.08518489450216293,0.0945545956492424,0.06326915323734283
10/06291500,0.02638530172407627,0.04226403683423996,0.053223881870508194,0.06663531064987183,0.06785883754491806,0.07163659483194351,0.07785092294216156,0.05797886475920677
10/06311000,0.07721761614084244,0.13266338407993317,0.16247357428073883,0.18859648704528809,0.21306946873664856,0.24255810678005219,0.25502675771713257,0.18165706098079681
10/06332515,0.2981974184513092,0.42879143357276917,0.4625622034072876,0.473157674074173,0.4961957633495331,0.5660424828529358,0.6206979751586914,0.47794896364212036
10/06339100,0.5085809230804443,0.6140191555023193,0.6895619630813599,0.6462946534156799,0.6682156920433044,0.6939566135406494,0.6972354650497437,0.6454089879989624
10/06339500,0.30621495842933655,0.472706139087677,0.5516126155853271,0.6111041903495789,0.6595465540885925,0.6985032558441162,0.7191666960716248,0.5741199254989624
10/06344600,0.4819836914539337,0.5971522331237793,0.6448962688446045,0.6729751229286194,0.696916401386261,0.719953179359436,0.7518191337585449,0.6522418260574341
10/06350000,0.34974491596221924,0.5353209972381592,0.6735207438468933,0.7642568945884705,0.8005739450454712,0.8057912588119507,0.8127782940864563,0.6774261593818665
10/06352000,0.44241413474082947,0.5702266693115234,0.6191228032112122,0.6372256278991699,0.6721958518028259,0.734143078327179,0.7970516085624695,0.6389108896255493
10/06353000,0.3993503451347351,0.4703458845615387,0.5419023633003235,0.5772384405136108,0.626940906047821,0.6892247796058655,0.7444810271263123,0.5784966945648193
10/06354000,0.33748605847358704,0.4449429214000702,0.5070487260818481,0.5417942404747009,0.5801054835319519,0.6437953114509583,0.6973258852958679,0.5360702872276306
10/06360500,0.3524034917354584,0.47356295585632324,0.5323120951652527,0.5437207221984863,0.5682194232940674,0.61008220911026,0.6495335102081299,0.532832682132721
10/06404000,0.14851263165473938,0.182968407869339,0.22234134376049042,0.2391529232263565,0.2437530905008316,0.25785356760025024,0.2593894600868225,0.2220197468996048
10/06406000,0.4057232439517975,0.47335246205329895,0.5215353965759277,0.5623397827148438,0.5870193243026733,0.6061789393424988,0.5959204435348511,0.5360106229782104
10/06408700,0.005945804063230753,0.009846540167927742,0.011486693285405636,0.01369778998196125,0.015536216087639332,0.017276424914598465,0.01983008347451687,0.01337394304573536
10/06409000,0.15376023948192596,0.17740775644779205,0.19942888617515564,0.21097591519355774,0.22140316665172577,0.22748084366321564,0.23692728579044342,0.20390918850898743
10/06431500,0.129453644156456,0.18930290639400482,0.19660790264606476,0.23108536005020142,0.25442004203796387,0.279549241065979,0.29878607392311096,0.22560609877109528
10/06440200,0.25632941722869873,0.5349175930023193,0.5231674313545227,0.503930389881134,0.5777773857116699,0.5506026148796082,0.538580060005188,0.49790066480636597
10/06441500,0.2352801114320755,0.35195013880729675,0.4009750783443451,0.4357565641403198,0.46686697006225586,0.4715092182159424,0.48312509059906006,0.406494677066803
10/06447000,0.3643828332424164,0.4868219792842865,0.5034594535827637,0.5405377149581909,0.560985267162323,0.5918716192245483,0.634035587310791,0.5260204076766968
10/06447500,0.10555857419967651,0.22793743014335632,0.31297922134399414,0.3750419318675995,0.4196981191635132,0.4593600034713745,0.48476463556289673,0.3407665193080902
10/06450500,0.32438698410987854,0.4375704228878021,0.4779616892337799,0.5051752328872681,0.5476518273353577,0.5928375124931335,0.6193485856056213,0.5006791353225708
10/06452000,0.2383521944284439,0.3549867570400238,0.4198746085166931,0.47873806953430176,0.5290805101394653,0.5835405588150024,0.6250210404396057,0.46136847138404846
10/06453600,0.3037932515144348,0.3750908374786377,0.41817986965179443,0.4275439381599426,0.4313344657421112,0.44635921716690063,0.4657095968723297,0.4097162187099457
10/06464500,0.05393198877573013,0.11132717877626419,0.1608986258506775,0.22144827246665955,0.2801077365875244,0.32718348503112793,0.3669208288192749,0.21740730106830597
10/06468170,0.3118993639945984,0.3534049093723297,0.39191102981567383,0.43957436084747314,0.4889899492263794,0.5389829874038696,0.5745496153831482,0.4427594244480133
10/06468250,0.16954194009304047,0.21111120283603668,0.25592470169067383,0.3195323050022125,0.3654695451259613,0.4347760081291199,0.48343130946159363,0.3199727535247803
10/06470800,0.49336427450180054,0.5690991282463074,0.6132999658584595,0.6547988653182983,0.6870816349983215,0.7161407470703125,0.7326284646987915,0.6380590200424194
10/06477500,0.21351562440395355,0.3707265555858612,0.5050037503242493,0.6185168623924255,0.6217159628868103,0.6626304388046265,0.6878741383552551,0.5257120132446289
10/06479215,0.09543513506650925,0.23312771320343018,0.33846336603164673,0.43230462074279785,0.4773813784122467,0.5219980478286743,0.5489144921302795,0.378231406211853
10/06479438,0.330519437789917,0.46732375025749207,0.5094886422157288,0.5454686284065247,0.5716323852539062,0.5819266438484192,0.6156729459762573,0.5174328684806824
10/06601000,0.5701584815979004,0.5957680940628052,0.6111118793487549,0.6157450079917908,0.6131295561790466,0.622960090637207,0.6302865147590637,0.6084505319595337
10/06614800,0.03526933118700981,0.06415430456399918,0.08303582668304443,0.09719415754079819,0.11311912536621094,0.13088224828243256,0.14848589897155762,0.09601974487304688
10/06622700,0.0284984540194273,0.04393518716096878,0.05275702103972435,0.0627155750989914,0.07281789183616638,0.08531426638364792,0.09372775256633759,0.0628233551979065
10/06623800,0.008403690531849861,0.016160331666469574,0.023107029497623444,0.03162055462598801,0.03799945488572121,0.04336140677332878,0.04865928739309311,0.029901310801506042
10/06632400,0.027316255494952202,0.044662490487098694,0.0580110102891922,0.07019612193107605,0.08086340874433517,0.09034363925457001,0.09854040294885635,0.06713281571865082
10/06746095,0.008704494684934616,0.022514959797263145,0.03765982389450073,0.0549926832318306,0.07583209872245789,0.09595683217048645,0.11599339544773102,0.05880478024482727
10/06784000,0.20892293751239777,0.32242533564567566,0.39170050621032715,0.43424713611602783,0.4642776846885681,0.47430557012557983,0.5016796588897705,0.39965522289276123
