basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
09/05062500,0.193527951836586,0.26888397336006165,0.3171176314353943,0.353725403547287,0.394479900598526,0.4364441931247711,0.48315322399139404,0.3488159775733948
09/05087500,0.1702837198972702,0.29260095953941345,0.3788570165634155,0.4356149435043335,0.47474485635757446,0.5073452591896057,0.5410071015357971,0.4000686705112457
09/05120500,0.21850480139255524,0.26048004627227783,0.3212013840675354,0.37955984473228455,0.43228769302368164,0.48364582657814026,0.5303043723106384,0.3751417100429535
09/05123400,0.13983415067195892,0.16885729134082794,0.1968328207731247,0.23543862998485565,0.2705545127391815,0.31071144342422485,0.34247472882270813,0.23781487345695496
09/05129115,0.00611107936128974,0.015940548852086067,0.0286230631172657,0.043462708592414856,0.06076947599649429,0.07869680970907211,0.09830974787473679,0.047420937567949295
09/05131500,0.03572652116417885,0.09158537536859512,0.14013932645320892,0.1829041987657547,0.2124871164560318,0.23815935850143433,0.26324766874313354,0.16632281243801117
10/06037500,0.017120549455285072,0.03299036994576454,0.048178259283304214,0.06486622989177704,0.07607579976320267,0.08655194938182831,0.09875316917896271,0.060627054423093796
10/06043500,0.005787447094917297,0.012067528441548347,0.01837071217596531,0.023673322051763535,0.028927985578775406,0.03291593864560127,0.036184702068567276,0.02256036549806595
10/06154410,0.4291982054710388,0.48364296555519104,0.49448126554489136,0.512975811958313,0.5455470681190491,0.5684496164321899,0.6012921929359436,0.5193688869476318
10/06188000,0.011821208521723747,0.02205127477645874,0.038173023611307144,0.03527762368321419,0.041589509695768356,0.04649091511964798,0.045597538352012634,0.034428056329488754
10/06191500,0.006143508013337851,0.011429257690906525,0.01640704646706581,0.02106521651148796,0.02433498203754425,0.02717820182442665,0.030517758801579475,0.019581401720643044
10/06221400,0.02042275294661522,0.03392612561583519,0.04264116287231445,0.04939409717917442,0.055570781230926514,0.06076132133603096,0.06775908917188644,0.04719582572579384
10/06224000,0.0203746035695076,0.0447663813829422,0.06148911267518997,0.07499459385871887,0.0889573022723198,0.10374906659126282,0.11693167686462402,0.07303337752819061
10/06278300,0.058462660759687424,0.11241089552640915,0.14416375756263733,0.17544664442539215,0.203081414103508,0.22816580533981323,0.24922868609428406,0.16727834939956665
10/06280300,0.022122107446193695,0.04151613637804985,0.05915972217917442,0.07478977739810944,0.0875752717256546,0.09810174256563187,0.1081424206495285,0.0702006071805954
10/06289000,0.02000316046178341,0.036222267895936966,0.049607496708631516,0.062070075422525406,0.07073307037353516,0.0798734724521637,0.09062039107084274,0.05844670906662941
10/06291500,0.02638530172407627,0.04226403683423996,0.053223881870508194,0.06663531064987183,0.06785883754491806,0.07163659483194351,0.07785092294216156,0.05797886475920677
10/06311000,0.07234654575586319,0.1324879229068756,0.16430822014808655,0.1919514238834381,0.21782834827899933,0.2508397698402405,0.26904335618019104,0.18554270267486572
10/06332515,0.3059385120868683,0.44727322459220886,0.49421945214271545,0.5030160546302795,0.5265588760375977,0.5857336521148682,0.6451026797294617,0.5011200308799744
10/06339100,0.5084435343742371,0.6008667349815369,0.6682240962982178,0.6304197311401367,0.6475886702537537,0.6826778650283813,0.7260960936546326,0.637759268283844
10/06339500,0.30621495842933655,0.472706139087677,0.5516126155853271,0.6111041903495789,0.6595465540885925,0.6985032558441162,0.7191666960716248,0.5741199254989624
10/06344600,0.5139473676681519,0.6238570809364319,0.66499263048172,0.6788568496704102,0.7023494839668274,0.7327324151992798,0.7650711536407471,0.6688291430473328
10/06350000,0.34974491596221924,0.5353209972381592,0.6735207438468933,0.7642568945884705,0.8005739450454712,0.8057912588119507,0.8127782940864563,0.6774261593818665
10/06352000,0.4972487688064575,0.6372075080871582,0.7139168977737427,0.769548773765564,0.8168392181396484,0.8448085784912109,0.8679437041282654,0.735358476638794
10/06353000,0.3993503451347351,0.4703458845615387,0.5419023633003235,0.5772384405136108,0.626940906047821,0.6892247796058655,0.7444810271263123,0.5784966945648193
10/06354000,0.33748605847358704,0.4449429214000702,0.5070487260818481,0.5417942404747009,0.5801054835319519,0.6437953114509583,0.6973258852958679,0.5360702872276306
10/06360500,0.3524034917354584,0.47356295585632324,0.5323120951652527,0.5437207221984863,0.5682194232940674,0.61008220911026,0.6495335102081299,0.532832682132721
10/06404000,0.17112356424331665,0.21514444053173065,0.26883137226104736,0.2893960177898407,0.2848639488220215,0.29013246297836304,0.2840217649936676,0.25766146183013916
10/06406000,0.40483495593070984,0.473064661026001,0.5162427425384521,0.5400367379188538,0.5532193183898926,0.5680121183395386,0.5539867877960205,0.5156283974647522
10/06408700,0.005945804063230753,0.009846540167927742,0.011486693285405636,0.01369778998196125,0.015536216087639332,0.017276424914598465,0.01983008347451687,0.01337394304573536
10/06409000,0.15376023948192596,0.17740775644779205,0.19942888617515564,0.21097591519355774,0.22140316665172577,0.22748084366321564,0.23692728579044342,0.20390918850898743
10/06431500,0.129453644156456,0.18930290639400482,0.19660790264606476,0.23108536005020142,0.25442004203796387,0.279549241065979,0.29878607392311096,0.22560609877109528
10/06440200,0.291343629360199,0.4727344810962677,0.48854854702949524,0.5100727081298828,0.5630004405975342,0.5675854086875916,0.5715693831443787,0.49497923254966736
10/06441500,0.2362954467535019,0.3625807464122772,0.4317473769187927,0.4841441214084625,0.5269824862480164,0.5407100319862366,0.5407207608222961,0.4461686611175537
10/06447000,0.3643828332424164,0.4868219792842865,0.5034594535827637,0.5405377149581909,0.560985267162323,0.5918716192245483,0.634035587310791,0.5260204076766968
10/06447500,0.10555857419967651,0.22793743014335632,0.31297922134399414,0.3750419318675995,0.4196981191635132,0.4593600034713745,0.48476463556289673,0.3407665193080902
10/06450500,0.320550799369812,0.4455382525920868,0.4845130145549774,0.5154327154159546,0.5595729947090149,0.5987540483474731,0.6188427209854126,0.5061457753181458
10/06452000,0.23055000603199005,0.3540821671485901,0.4232540428638458,0.501956045627594,0.5705097317695618,0.6312316656112671,0.6818864941596985,0.4847790002822876
