basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
03/02363000,0.09996967017650604,0.15795248746871948,0.17794939875602722,0.18896909058094025,0.19462800025939941,0.19486966729164124,0.22542135417461395,0.1771123707294464
03/02369800,0.21271449327468872,0.2985800504684448,0.3242601454257965,0.3379907011985779,0.34409841895103455,0.3435389995574951,0.3370882272720337,0.31404027342796326
03/02371500,0.0878697857260704,0.16975030303001404,0.19985079765319824,0.20146547257900238,0.18550392985343933,0.16889381408691406,0.184006467461586,0.17104749381542206
03/02372250,0.1446520984172821,0.22594387829303741,0.23751278221607208,0.22860707342624664,0.22014018893241882,0.21511825919151306,0.2207116186618805,0.21324025094509125
03/02374500,0.16400551795959473,0.2102106660604477,0.21140655875205994,0.20890571177005768,0.21383173763751984,0.2133704274892807,0.19403481483459473,0.20225247740745544
03/02381600,0.5773980021476746,0.5302333831787109,0.489716500043869,0.5067591667175293,0.5296308398246765,0.5385997295379639,0.595949649810791,0.5383267998695374
03/02384540,0.26739078760147095,0.2773415446281433,0.2731485068798065,0.29369112849235535,0.29331064224243164,0.33676671981811523,0.3481944799423218,0.29854634404182434
03/02395120,0.2636631429195404,0.26953038573265076,0.25797009468078613,0.2672909200191498,0.2652125358581543,0.2687144875526428,0.34630733728408813,0.2769559323787689
03/02408540,0.13867482542991638,0.1532783806324005,0.14978770911693573,0.14610247313976288,0.15276427567005157,0.15777061879634857,0.17676439881324768,0.15359114110469818
03/02415000,0.15816444158554077,0.16207608580589294,0.166550412774086,0.17233145236968994,0.17365223169326782,0.17208552360534668,0.21004542708396912,0.17355524003505707
03/02422500,0.15248939394950867,0.15466883778572083,0.16155925393104553,0.15406811237335205,0.15259940922260284,0.15661300718784332,0.16538353264331818,0.15676893293857574
03/02427250,0.12326962500810623,0.14878937602043152,0.14310455322265625,0.14518806338310242,0.14302252233028412,0.1430944800376892,0.16159570217132568,0.1440092772245407
03/02430085,0.3356578052043915,0.36720532178878784,0.3672744929790497,0.37474292516708374,0.3718944787979126,0.3703387975692749,0.4705163240432739,0.37934741377830505
03/02430615,0.34604328870773315,0.36804747581481934,0.35341697931289673,0.37555256485939026,0.36630821228027344,0.36693647503852844,0.4847380816936493,0.3801496624946594
03/02450250,0.18726767599582672,0.21172122657299042,0.22175782918930054,0.231699138879776,0.23135511577129364,0.2406408190727234,0.2312520295381546,0.22221103310585022
03/02464000,0.16101665794849396,0.18675348162651062,0.18125763535499573,0.18040770292282104,0.1788548082113266,0.1838248372077942,0.1919715702533722,0.18058423697948456
03/02464146,0.36612486839294434,0.3440267741680145,0.3583245575428009,0.3553783893585205,0.35768288373947144,0.35307857394218445,0.4157244563102722,0.36438336968421936
