basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
01/01013500,0.006098107434809208,0.013567774556577206,0.021472346037626266,0.03068426065146923,0.04065125063061714,0.050683531910181046,0.06182822585105896,0.03214435651898384
01/01022500,0.03941604867577553,0.08573681116104126,0.10263243317604065,0.10839539766311646,0.112980417907238,0.12238152325153351,0.13281096518039703,0.10062432289123535
01/01030500,0.006395750213414431,0.020831367000937462,0.039312053471803665,0.06060921400785446,0.0745864287018776,0.08514832705259323,0.09075435996055603,0.053953494876623154
01/01031500,0.06824861466884613,0.10920704156160355,0.11407299339771271,0.1170881986618042,0.11794116348028183,0.12446974217891693,0.1458413153886795,0.11383958905935287
01/01047000,0.09009985625743866,0.1280466765165329,0.1329621821641922,0.1385699063539505,0.14299899339675903,0.15097250044345856,0.18491974472999573,0.13837040960788727
01/01052500,0.1011175587773323,0.15575183928012848,0.17616505920886993,0.18474355340003967,0.19640322029590607,0.20281235873699188,0.2170773297548294,0.17629864811897278
01/01054200,0.29760855436325073,0.31855034828186035,0.3429795503616333,0.32955750823020935,0.31886518001556396,0.32544150948524475,0.41862034797668457,0.3359459340572357
01/01055000,0.20080877840518951,0.22477729618549347,0.23303334414958954,0.24173042178153992,0.24619074165821075,0.25189268589019775,0.30348414182662964,0.24313202500343323
01/01057000,0.07880125939846039,0.1056034192442894,0.1199125200510025,0.13079868257045746,0.13454852998256683,0.1428207904100418,0.16368776559829712,0.12517037987709045
01/01073000,0.15867339074611664,0.18286965787410736,0.1903657615184784,0.19414064288139343,0.2023162543773651,0.20559370517730713,0.20678618550300598,0.19153639674186707
01/01078000,0.06552383303642273,0.10632117837667465,0.1307368129491806,0.14109738171100616,0.14662501215934753,0.15352021157741547,0.17089352011680603,0.13061566650867462
01/01118300,0.18486376106739044,0.19880694150924683,0.21105986833572388,0.22383740544319153,0.22302336990833282,0.23873792588710785,0.2537476718425751,0.21915917098522186
01/01121000,0.1831127554178238,0.1952187716960907,0.20539158582687378,0.20188891887664795,0.21367835998535156,0.21555185317993164,0.2334507405757904,0.20690152049064636
01/01123000,0.159445121884346,0.18334299325942993,0.19491198658943176,0.19847732782363892,0.20370012521743774,0.215519517660141,0.2097390741109848,0.19502043724060059
01/01134500,0.10600848495960236,0.16057486832141876,0.17802903056144714,0.18974120914936066,0.20379124581813812,0.2230936586856842,0.23848748207092285,0.18567201495170593
