Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,1.51,123.3,8.11,8.11,915.72,15.62956519415449,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-02,0.18,216.01,6.14,6.14,770.83,12.46279054697286,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-03,0.15,159.61,5.55,5.55,727.63,10.181350747390397,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-04,3.27,162.89,5.92,5.92,766.41,8.376629711899792,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-05,6.55,145.78,7.95,7.95,887.29,7.6956029060542805,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-06,2.47,158.04,8.06,8.06,905.54,6.674062697286012,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-07,0.0,151.81,6.49,6.49,831.55,5.890881870563675,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-08,10.54,123.8,5.48,5.48,784.75,5.107701043841336,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-09,15.2,140.16,5.89,5.89,785.44,5.3801117661795415,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-10,8.81,176.12,3.46,3.46,634.19,5.993035891440501,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-11,40.28,158.04,2.99,2.99,637.02,9.53437528183716,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-12,41.58,171.9,7.21,7.21,890.65,36.094420709812105,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-13,36.0,80.68,11.0,11.0,1136.33,48.01238981210856,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-14,27.67,77.39,10.02,10.02,1104.44,56.1847114822547,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-15,10.52,143.98,7.33,7.33,909.45,38.818527933194154,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-16,5.87,130.51,7.54,7.54,906.12,27.649688317327765,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-17,3.01,170.51,7.6,7.6,882.57,20.53295819624217,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-18,0.4,273.42,3.94,3.94,627.61,15.901975916492695,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
1980-01-19,0.0,273.24,2.37,2.37,536.56,12.08822580375783,478.69,94.52911,71.85,4.83418480492813,2.32630752908966,0.481220231116971,-1.18265333743477,0.0120106292964887,24.95,1.60450160771704,263.05,8.13137557959815,0,-15.2,1.02564102564103,1.00000001490116,0.437685,1.38703243831342,0.430000006407499,40.5,33.1,26.5,0.9966,4.94138737760664,2.01571370991028,0.888979936854681,0.0879924652543928
