Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,0.0,342.35,5.47,5.47,603.51,0.9125035428113093,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-02,0.0,361.53,6.26,6.26,569.0,0.8536323465009023,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-03,1.67,261.39,9.08,9.08,686.45,0.8143848822939642,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-04,0.69,267.91,6.49,6.49,606.37,0.7849492841387608,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-05,0.04,343.12,3.56,3.56,501.45,0.7751374180870263,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-06,1.19,291.51,4.75,4.75,591.5,0.7457018199318227,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-07,0.95,245.93,13.83,13.83,1058.95,0.7260780878283537,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-08,7.64,197.87,12.22,12.22,1031.46,0.7162662217766192,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-09,4.84,104.13,11.64,11.64,1130.52,0.8045730162422297,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
1980-01-10,16.23,224.77,12.99,12.99,1207.77,1.1283645959494686,54.03,3.81251,249.35,4.61188364134155,3.71513422313484,0.805556798925254,-0.00638860380700604,0.000508165525421485,22.3,1.27428571428571,259.6,4.96842105263158,0,-13.7861,45.7700831024931,1.50000001490117,0.436374757837127,1.68267350094071,0.633349693170816,43.4242190355713,37.9046688270308,18.818516573958,0.7492,3.9967378508415,2.62312156237416,0.777066536199219,0.198863563157982
