basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
01/01013500,0.005812233313918114,0.013695218600332737,0.022303912788629532,0.03220987692475319,0.042708512395620346,0.0535627156496048,0.06558076292276382,0.03370000794529915
01/01022500,0.03984198346734047,0.08703083544969559,0.10361513495445251,0.11110901087522507,0.11546178162097931,0.12588731944561005,0.1380157470703125,0.1029970645904541
01/01030500,0.006615371443331242,0.0212746299803257,0.039855387061834335,0.06014452129602432,0.07422662526369095,0.08642271161079407,0.0951991155743599,0.054825201630592346
01/01031500,0.07044734060764313,0.11348366737365723,0.11905757337808609,0.12434767931699753,0.12443498522043228,0.13155412673950195,0.14973664283752441,0.1190100759267807
01/01047000,0.09391799569129944,0.13161911070346832,0.13798245787620544,0.14083099365234375,0.1449965238571167,0.15691636502742767,0.1932259052991867,0.14278748631477356
01/01052500,0.1088445633649826,0.16346600651741028,0.18431463837623596,0.19449980556964874,0.200447678565979,0.2067841738462448,0.22394204139709473,0.18318834900856018
01/01054200,0.30983003973960876,0.32887428998947144,0.3491861820220947,0.33720263838768005,0.3374219834804535,0.3371638059616089,0.4383208155632019,0.3482853174209595
01/01055000,0.20453894138336182,0.23390650749206543,0.24489644169807434,0.24769552052021027,0.2496725469827652,0.2589712142944336,0.31161201000213623,0.25018584728240967
01/01057000,0.07938273996114731,0.10803193598985672,0.12245985120534897,0.133455291390419,0.1384744793176651,0.14421910047531128,0.16508308053016663,0.1273038387298584
01/01073000,0.1610637605190277,0.18585731089115143,0.19535747170448303,0.1992710679769516,0.20400774478912354,0.20887352526187897,0.21318155527114868,0.19537456333637238
01/01078000,0.06720461696386337,0.10933833569288254,0.1311447024345398,0.14168260991573334,0.14848646521568298,0.1537170112133026,0.16889123618602753,0.13143858313560486
01/01118300,0.18486376106739044,0.19880694150924683,0.21105986833572388,0.22383740544319153,0.22302336990833282,0.23873792588710785,0.2537476718425751,0.21915917098522186
01/01121000,0.19015176594257355,0.19728036224842072,0.20601558685302734,0.202627032995224,0.2119659036397934,0.21669284999370575,0.23394449055194855,0.208384707570076
01/01123000,0.15965743362903595,0.18298180401325226,0.19412657618522644,0.19718514382839203,0.20141157507896423,0.2146557718515396,0.21112307906150818,0.194449782371521
01/01134500,0.10600848495960236,0.16057486832141876,0.17802903056144714,0.18974120914936066,0.20379124581813812,0.2230936586856842,0.23848748207092285,0.18567201495170593
01/01137500,0.17753838002681732,0.2261068969964981,0.23018206655979156,0.23212218284606934,0.23909810185432434,0.2506901025772095,0.2871485650539398,0.23470553755760193
01/01139000,0.06697112321853638,0.10224312543869019,0.11422985047101974,0.12121438980102539,0.1344662308692932,0.1414504200220108,0.16235868632793427,0.12041927874088287
01/01139800,0.13044455647468567,0.14155356585979462,0.15344402194023132,0.16257870197296143,0.17272132635116577,0.17475758492946625,0.2532863914966583,0.1698302924633026
01/01142500,0.10653728246688843,0.12156271189451218,0.14240474998950958,0.16465629637241364,0.17997443675994873,0.19080117344856262,0.23498065769672394,0.16299189627170563
01/01144000,0.08909742534160614,0.11424323916435242,0.1321619153022766,0.15219223499298096,0.1606684923171997,0.1676245778799057,0.19740930199623108,0.14477479457855225
01/01162500,0.05407233163714409,0.11866844445466995,0.15103542804718018,0.1714431345462799,0.18607036769390106,0.20592238008975983,0.22965168952941895,0.15954621136188507
01/01169000,0.24315989017486572,0.25127699971199036,0.25773194432258606,0.2540634870529175,0.26891055703163147,0.27202436327934265,0.36232417821884155,0.27278420329093933
01/01170100,0.21118907630443573,0.23603703081607819,0.25159645080566406,0.25330761075019836,0.2640514671802521,0.270112544298172,0.3458169996738434,0.26172956824302673
01/01181000,0.31497466564178467,0.3338906764984131,0.33322829008102417,0.33151641488075256,0.35084784030914307,0.3576637804508209,0.4170272946357727,0.34845131635665894
01/01187300,0.271342933177948,0.27708950638771057,0.2830113172531128,0.28401970863342285,0.30285459756851196,0.30372482538223267,0.32855185866355896,0.2929439842700958
01/01195100,0.2686961889266968,0.27225878834724426,0.2773341238498688,0.2946341037750244,0.2858249247074127,0.28513190150260925,0.29033586382865906,0.2820315361022949
01/04296000,0.07482247054576874,0.1226976066827774,0.1510237604379654,0.16525150835514069,0.17964090406894684,0.19075027108192444,0.22225818037986755,0.15803946554660797
02/01333000,0.19032995402812958,0.25159695744514465,0.27411097288131714,0.28082308173179626,0.2908012568950653,0.3090289235115051,0.33999139070510864,0.2766725420951843
02/01350000,0.28779616951942444,0.31592071056365967,0.3522913455963135,0.3425776958465576,0.34468090534210205,0.3454717993736267,0.4039750397205353,0.3418177664279938
02/01350080,0.22514505684375763,0.26075637340545654,0.307049036026001,0.29999616742134094,0.31008026003837585,0.2966345250606537,0.38762399554252625,0.2981880009174347
02/01350140,0.3337130844593048,0.3569919466972351,0.3571339249610901,0.35703402757644653,0.3819335699081421,0.4012104570865631,0.46566224098205566,0.3790939748287201
02/01365000,0.21269161999225616,0.23938456177711487,0.2413252741098404,0.26116737723350525,0.2853121757507324,0.2898213565349579,0.37194567918777466,0.27167004346847534
02/01411300,0.057759806513786316,0.11687789112329483,0.14498834311962128,0.17280162870883942,0.17378416657447815,0.16679593920707703,0.17153654992580414,0.14345985651016235
02/01413500,0.2150954008102417,0.2310675084590912,0.24705159664154053,0.2628878951072693,0.2841240167617798,0.29627084732055664,0.377901166677475,0.27348506450653076
02/01414500,0.19766949117183685,0.22681547701358795,0.25654175877571106,0.26359066367149353,0.27959519624710083,0.30897998809814453,0.4083026051521301,0.27735453844070435
02/01415000,0.26149919629096985,0.28719934821128845,0.2893548309803009,0.3008217215538025,0.3415990471839905,0.32609274983406067,0.3553532660007477,0.30884647369384766
02/01423000,0.1329050213098526,0.16937075555324554,0.19448712468147278,0.20511271059513092,0.21481530368328094,0.22195965051651,0.2448919713497162,0.197642982006073
02/01434025,0.315681129693985,0.32489344477653503,0.3325936496257782,0.343899130821228,0.3669240176677704,0.3828926682472229,0.5126124620437622,0.3684982359409332
02/01435000,0.2162678986787796,0.23697757720947266,0.25849562883377075,0.26076552271842957,0.275611937046051,0.2851785719394684,0.404779851436615,0.2768727242946625
02/01439500,0.09137042611837387,0.12542904913425446,0.13823650777339935,0.14696046710014343,0.15452727675437927,0.16973133385181427,0.18286168575286865,0.14416511356830597
02/01440000,0.19675447046756744,0.20847757160663605,0.20732469856739044,0.20956073701381683,0.21408836543560028,0.22036030888557434,0.22024911642074585,0.21097351610660553
02/01440400,0.17318913340568542,0.19217315316200256,0.21388617157936096,0.21736256778240204,0.2232392132282257,0.22654539346694946,0.23983629047870636,0.21231816709041595
02/01451800,0.13957850635051727,0.17713846266269684,0.20146240293979645,0.20480592548847198,0.2137366384267807,0.22497667372226715,0.23897580802440643,0.20009617507457733
02/01466500,0.12448365986347198,0.1644970029592514,0.186712846159935,0.20022518932819366,0.19764916598796844,0.20889820158481598,0.21632494032382965,0.18554025888442993
02/01484100,0.3841577470302582,0.3871331214904785,0.37899279594421387,0.38210639357566833,0.38098350167274475,0.3855716288089752,0.4109228551387787,0.3871243894100189
02/01485500,0.09736654907464981,0.1765059530735016,0.20373858511447906,0.21782158315181732,0.2031848281621933,0.19533005356788635,0.20838603377342224,0.18604722619056702
