basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
03/02363000,0.1035943552851677,0.16925397515296936,0.18090693652629852,0.18668121099472046,0.19286741316318512,0.19938290119171143,0.2368997186422348,0.18137340247631073
03/02369800,0.24582281708717346,0.3129926025867462,0.33923402428627014,0.34476566314697266,0.3440244495868683,0.35230445861816406,0.3727979362010956,0.33027884364128113
03/02371500,0.0878697857260704,0.16975030303001404,0.19985079765319824,0.20146547257900238,0.18550392985343933,0.16889381408691406,0.184006467461586,0.17104749381542206
03/02372250,0.16376756131649017,0.2445918619632721,0.24404491484165192,0.23119278252124786,0.2201594114303589,0.22202171385288239,0.24238428473472595,0.2240227609872818
03/02374500,0.17597445845603943,0.23233343660831451,0.2411450743675232,0.2278345674276352,0.2283666431903839,0.21445594727993011,0.21924397349357605,0.2199079692363739
03/02381600,0.598286509513855,0.5562687516212463,0.5326048135757446,0.5436668395996094,0.5475806593894958,0.5578544735908508,0.6143030524253845,0.5643664598464966
03/02384540,0.2634151577949524,0.27833282947540283,0.27472037076950073,0.2850293219089508,0.2799108326435089,0.3183385729789734,0.3445903956890106,0.2920461893081665
03/02395120,0.27011507749557495,0.2749975919723511,0.2646668255329132,0.27306804060935974,0.27580341696739197,0.2789519727230072,0.34582361578941345,0.2833470106124878
03/02408540,0.13867482542991638,0.1532783806324005,0.14978770911693573,0.14610247313976288,0.15276427567005157,0.15777061879634857,0.17676439881324768,0.15359114110469818
03/02415000,0.15816444158554077,0.16207608580589294,0.166550412774086,0.17233145236968994,0.17365223169326782,0.17208552360534668,0.21004542708396912,0.17355524003505707
03/02422500,0.15291404724121094,0.14975301921367645,0.15730412304401398,0.16222883760929108,0.16139183938503265,0.1591244786977768,0.15968677401542664,0.15748633444309235
03/02427250,0.14850839972496033,0.1557900458574295,0.1401582509279251,0.14570565521717072,0.14678283035755157,0.14751502871513367,0.16149823367595673,0.14942267537117004
