Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,5.61,84.67,3.11,-3.81,463.86,0.2102401427792375
1980-01-02,0.0,147.78,2.72,-7.29,362.69,0.206197063110406
1980-01-03,7.2,92.9,2.09,-5.38,414.06,0.18840751256754742
1980-01-04,5.47,130.14,1.68,-10.06,297.15,0.18436443289871596
1980-01-05,7.68,91.78,1.8,-5.41,412.07,0.18840751256754742
1980-01-06,0.53,210.77,-1.21,-19.97,135.7,0.19406782410391152
1980-01-07,0.0,183.05,-7.19,-19.26,142.82,0.1617231867532596
1980-01-08,6.55,95.32,-5.58,-12.63,235.08,0.15363702741559662
1980-01-09,6.77,100.31,-2.78,-10.11,284.66,0.14959394774676515
1980-01-10,5.37,111.38,-1.87,-10.13,283.05,0.14555086807793366
1980-01-11,0.0,211.33,-2.45,-16.51,174.93,0.14150778840910216
1980-01-12,6.11,153.48,6.08,-6.47,381.47,0.27331218561300874
1980-01-13,10.32,104.67,7.24,-0.36,599.22,0.5749259289078379
1980-01-14,4.18,106.07,7.03,-0.59,585.93,0.5716914651727728
1980-01-15,4.95,136.25,5.74,-4.59,438.66,0.5652225377026424
1980-01-16,0.0,175.33,2.99,-6.72,380.32,0.420480285558475
1980-01-17,4.03,101.69,2.37,-3.88,465.14,0.3679202498636656
1980-01-18,0.0,138.61,-0.62,-7.61,351.65,0.31616883010262253
1980-01-19,0.0,228.88,-1.9,-16.08,182.11,0.2377330845272916
1980-01-20,0.0,247.27,-0.85,-18.07,159.0,0.19325920817014525
1980-01-21,0.87,228.75,0.28,-15.24,203.66,0.2377330845272916
1980-01-22,0.0,238.89,-0.84,-15.85,194.68,0.24258478012988943
1980-01-23,0.0,229.15,3.56,-9.82,298.43,0.22479522958703085
1980-01-24,0.0,234.17,6.33,-7.36,355.09,0.21832630211690046
1980-01-25,1.19,203.56,2.71,-7.87,339.88,0.2159004543156016
1980-01-26,0.0,249.53,-6.77,-20.96,123.91,0.18840751256754742
1980-01-27,0.0,233.99,-12.86,-24.98,86.8,0.15121117961429775
1980-01-28,0.0,280.47,-10.83,-29.28,59.22,0.10512007138961875
1980-01-29,0.0,284.19,-9.18,-27.95,68.58,0.09379944831689058
1980-01-30,0.0,292.41,-6.29,-26.53,76.29,0.11401484666104802
1980-01-31,0.0,285.75,-1.94,-20.34,129.54,0.16819211422339
1980-02-01,3.76,181.27,1.54,-10.98,272.73,0.2409675482623568
1980-02-02,3.11,110.45,3.31,-2.27,518.51,0.31697744603638883
1980-02-03,7.72,92.7,5.06,-0.05,608.42,0.33638422844678
1980-02-04,1.87,162.91,5.74,-2.35,518.67,0.3331497647117148
1980-02-05,0.0,265.17,3.69,-9.8,304.76,0.26926910594417724
1980-02-06,1.65,171.6,2.83,-4.87,429.7,0.25147955540131867
1980-02-07,4.54,101.29,1.68,-3.41,478.81,0.26522602627534575
1980-02-08,0.0,217.78,2.83,-6.64,381.98,0.26037433067274796
1980-02-09,0.0,295.33,5.77,-10.04,294.65,0.2385417004610579
1980-02-10,0.0,286.03,3.98,-10.44,288.08,0.2191349180506668
1980-02-11,0.0,266.15,2.82,-10.1,301.39,0.2110487587130038
1980-02-12,0.0,237.19,1.8,-8.41,333.08,0.2029625993753408
1980-02-13,6.02,184.78,2.02,-7.74,347.44,0.2013453675078082
1980-02-14,3.66,236.53,-1.07,-12.92,234.47,0.2005367515740419
1980-02-15,0.0,262.23,-0.16,-10.99,266.69,0.19325920817014525
1980-02-16,0.0,297.3,3.14,-10.22,286.69,0.19083336036884632
1980-02-17,0.0,264.34,6.51,-4.61,438.78,0.19487644003767782
1980-02-18,1.91,189.15,7.58,0.11,613.69,0.442312915770165
1980-02-19,2.85,196.11,8.64,-0.4,593.53,0.3598340905260026
1980-02-20,5.94,161.33,7.64,-0.19,605.78,0.41077689435327946
1980-02-21,5.77,213.12,4.68,-5.64,410.17,0.5320692844182241
1980-02-22,3.65,211.93,3.59,-5.68,409.21,0.4463559954389965
1980-02-23,4.85,173.3,4.09,-3.66,472.15,0.4722317053195181
1980-02-24,0.0,353.12,6.15,-8.94,322.08,0.39379595974418713
1980-02-25,0.0,331.79,8.96,-4.17,455.82,0.35659962679093743
1980-02-26,0.0,283.34,9.53,-0.48,595.78,0.3509393152545734
1980-02-27,0.0,338.83,12.79,-0.39,599.16,0.38247533667145894
1980-02-28,5.5,286.19,11.57,-1.06,573.21,0.7140078695156411
1980-02-29,1.43,262.39,6.41,-2.76,505.05,0.816702093103961
1980-03-01,0.0,370.55,8.96,-5.15,423.37,0.6218256530662832
1980-03-02,0.88,343.62,10.03,-2.73,503.36,0.5433899074909523
1980-03-03,1.52,287.91,6.89,-3.26,485.76,0.5094280382727677
1980-03-04,10.16,194.53,6.0,-1.64,548.54,0.6525530585494026
1980-03-05,8.77,193.74,3.13,-4.14,455.31,0.7148164854494076
1980-03-06,5.1,261.79,3.42,-7.29,361.03,0.7552472821377224
1980-03-07,1.72,264.56,2.17,-5.86,402.15,0.656596138218234
1980-03-08,4.45,251.87,3.84,-5.22,424.37,0.5789690085766694
1980-03-09,0.0,362.84,5.0,-6.24,395.17,0.5288348206831589
1980-03-10,0.29,358.19,8.34,-2.98,495.03,0.4762747849883495
1980-03-11,6.06,248.81,8.1,-1.43,552.51,0.5215572772792623
1980-03-12,0.0,340.75,2.31,-7.11,366.76,0.48678679212731146
1980-03-13,2.22,274.36,3.56,-4.39,449.99,0.4334181404987358
1980-03-14,16.43,204.01,4.5,-2.48,512.14,0.4738489371870507
1980-03-15,11.8,346.17,3.74,-11.54,265.27,0.5369209800208219
1980-03-16,1.09,393.49,1.41,-9.57,301.57,0.5239831250805611
1980-03-17,0.0,456.14,3.57,-10.31,294.37,0.5183228135441971
1980-03-18,4.79,260.52,4.66,-3.01,492.7,0.6379979717416092
1980-03-19,0.0,313.36,5.1,-2.31,521.01,0.754438666203956
1980-03-20,1.42,391.24,5.94,-5.55,413.05,0.6525530585494026
1980-03-21,10.39,286.2,7.0,-2.83,502.08,0.824788252441624
1980-03-22,0.0,389.49,6.62,-3.39,482.33,0.6735770728273263
1980-03-23,0.0,335.94,4.79,-3.28,485.29,0.5757345448416042
1980-03-24,0.33,389.56,1.62,-8.06,343.1,0.4972987992662733
1980-03-25,0.0,493.37,2.77,-12.42,249.92,0.4334181404987358
1980-03-26,0.0,496.47,5.03,-10.61,288.67,0.4002648872143175
1980-03-27,5.92,271.43,2.57,-5.38,418.52,0.4140113580883446
1980-03-28,0.0,468.77,5.72,-7.16,369.06,0.3913701119428883
1980-03-29,1.97,342.68,6.48,-2.8,501.99,0.3622599383273015
1980-03-30,10.84,312.84,2.71,-7.16,364.81,0.38247533667145894
1980-03-31,0.0,419.26,2.17,-7.54,354.79,0.3857098004065242
1980-04-01,0.0,433.35,3.77,-6.56,376.96,0.36953748173119816
1980-04-02,0.0,450.25,5.4,-5.63,408.73,0.3606427064597689
1980-04-03,0.0,534.1,8.67,-7.62,354.54,0.34770485151950814
1980-04-04,0.0,476.37,8.52,-4.06,458.9,0.344470387784443
1980-04-05,2.67,428.04,10.61,-2.3,522.12,0.35659962679093743
1980-04-06,7.03,306.15,7.04,-2.39,517.85,0.4382698361013336
1980-04-07,4.0,310.48,3.92,-4.53,444.94,0.4560593866441921
1980-04-08,0.0,485.47,6.64,-5.46,420.44,0.4091596624857468
1980-04-09,4.86,335.59,8.4,-0.87,581.03,0.41077689435327946
1980-04-10,9.08,279.67,4.98,-3.1,493.0,0.4997246470675722
1980-04-11,0.0,440.13,7.64,-2.79,502.76,0.5134711179415993
1980-04-12,0.0,561.05,12.74,-4.91,427.35,0.5207486613454959
1980-04-13,0.0,573.45,18.49,-2.24,508.05,0.6024188706558921
1980-04-14,0.0,562.48,18.62,-0.42,577.07,0.8328744117792869
1980-04-15,4.11,370.55,14.15,0.83,651.79,1.0673730325715134
1980-04-16,0.0,582.0,17.73,-3.68,450.79,1.1482346259481433
1980-04-17,0.0,579.34,20.84,-1.14,527.96,1.261440856675425
1980-04-18,0.0,577.79,21.16,-0.88,538.42,1.649576504883248
1980-04-19,0.0,575.49,22.5,0.31,579.22,1.9083336036884633
1980-04-20,0.0,560.79,21.83,1.34,632.14,2.118573746467701
1980-04-21,0.0,511.86,18.71,1.96,709.44,2.3288138892469386
1980-04-22,0.0,431.71,15.77,3.5,793.74,2.078142949779386
1980-04-23,0.0,487.87,18.88,3.41,795.64,2.3935031639482425
1980-04-24,4.73,240.96,12.98,4.6,863.07,2.3935031639482425
1980-04-25,2.55,308.25,12.34,2.93,760.5,2.2641246145456346
1980-04-26,0.0,535.88,20.09,1.96,672.31,2.150918383818353
1980-04-27,0.0,566.83,22.95,1.43,628.74,2.2398661365326458
1980-04-28,0.0,562.52,24.01,2.4,669.75,2.2722107738832977
1980-04-29,12.29,395.93,20.75,2.11,715.94,2.6199156254028058
1980-04-30,2.68,279.19,9.44,0.68,649.98,2.2641246145456346
1980-05-01,0.0,512.99,17.72,0.42,620.78,1.9083336036884633
1980-05-02,7.9,359.75,19.85,4.02,838.02,2.102401427792375
1980-05-03,3.24,376.51,19.33,4.76,857.65,2.870586564870358
1980-05-04,0.0,534.06,21.92,2.44,696.15,2.44202011997422
1980-05-05,0.0,545.23,23.55,2.74,700.75,2.3126415705716123
1980-05-06,9.49,388.74,23.63,4.46,854.26,2.4258478012988944
1980-05-07,4.14,205.41,11.82,4.97,877.33,2.3692446859352536
1980-05-08,3.78,266.84,13.94,4.38,840.28,2.0943152684547117
1980-05-09,11.0,228.42,11.99,3.04,765.29,2.3854170046105794
1980-05-10,7.84,186.07,9.64,2.58,744.72,2.175176861831342
