Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,6.33,37.15,2.13,-0.35,597.17,0.5451929781780394
1980-01-02,3.06,69.25,2.8,-2.08,527.68,0.514119803255975
1980-01-03,3.5,102.97,-1.14,-8.61,321.42,0.49152113058538266
1980-01-04,1.02,139.95,-4.82,-12.84,229.86,0.4519734534118462
1980-01-05,17.26,120.24,-0.92,-10.08,286.12,0.3954767717353654
1980-01-06,4.27,116.78,-7.53,-15.62,182.63,0.38135260131624515
1980-01-07,3.03,135.26,-9.49,-18.18,147.82,0.33898009005888463
1980-01-08,5.24,97.1,-13.25,-19.49,132.46,0.32485591963976446
1980-01-09,6.74,75.12,-14.39,-18.9,139.31,0.32485591963976446
1980-01-10,9.91,95.17,-9.0,-14.88,194.13,0.35310426047800486
1980-01-11,8.64,127.11,-5.91,-14.39,200.0,0.48022179425008654
1980-01-12,30.37,153.43,6.19,-5.99,395.49,0.8333260547280913
1980-01-13,22.59,79.56,1.69,-3.03,486.57,1.6581776072047105
1980-01-14,24.27,89.29,4.65,-0.6,588.76,2.443481482507793
1980-01-15,5.49,133.53,3.12,-3.94,455.99,2.8813307655005196
1980-01-16,0.0,109.41,0.3,-4.43,443.38,2.1496987377900934
1980-01-17,6.21,108.2,0.64,-5.59,406.44,1.7429226297194318
1980-01-18,0.39,196.32,-4.16,-13.63,216.53,1.3869935351576028
1980-01-19,0.0,226.66,-7.29,-19.45,131.51,1.0960356245237268
1980-01-20,0.0,228.76,-4.43,-16.44,169.9,0.9604435885001731
1980-01-21,0.0,229.88,-2.57,-14.53,199.26,0.8192018843089711
1980-01-22,0.0,228.21,-3.38,-14.75,195.69,0.73445686179425
1980-01-23,0.0,218.67,1.54,-8.77,314.0,0.6920843505368894
1980-01-24,0.0,145.63,1.12,-4.62,440.0,0.6779601801177693
1980-01-25,0.0,197.67,-5.63,-13.75,214.05,0.6355876688604086
1980-01-26,0.0,214.15,-10.89,-19.81,129.33,0.5932151576030481
1980-01-27,0.0,232.11,-13.89,-23.93,87.43,0.5367184759265673
1980-01-28,0.0,242.84,-13.66,-24.45,80.48,0.49434596466920677
1980-01-29,0.0,273.9,-12.23,-27.05,69.35,0.48022179425008654
1980-01-30,0.0,284.56,-8.38,-25.45,78.82,0.49434596466920677
1980-01-31,0.0,269.53,-4.84,-18.08,149.76,0.5225943055074471
1980-02-01,4.69,150.55,-1.2,-8.82,315.63,0.5649668167648078
1980-02-02,6.68,120.26,2.59,-3.14,484.04,0.6073393280221683
1980-02-03,8.82,101.75,4.58,-0.14,603.11,0.6355876688604086
1980-02-04,0.23,170.77,0.87,-5.05,422.93,0.6497118392795289
1980-02-05,0.0,153.45,-2.25,-7.37,350.42,0.6497118392795289
1980-02-06,4.27,133.55,2.65,-3.21,481.61,0.6497118392795289
1980-02-07,0.76,117.5,1.89,-1.92,532.71,0.6638360096986491
1980-02-08,0.0,169.97,1.19,-4.15,451.29,0.6779601801177693
1980-02-09,0.0,163.44,-0.53,-5.66,405.82,0.6920843505368894
1980-02-10,0.0,78.8,-2.17,-4.15,440.0,0.7062085209560097
1980-02-11,0.0,159.02,-1.14,-5.62,404.22,0.6920843505368894
1980-02-12,2.19,102.8,-2.83,-5.73,401.16,0.6920843505368894
1980-02-13,2.97,200.75,-3.7,-11.3,260.92,0.6920843505368894
1980-02-14,4.02,200.93,-9.83,-17.77,153.46,0.6497118392795289
1980-02-15,2.08,173.98,-10.11,-15.37,186.68,0.6355876688604086
1980-02-16,0.0,333.83,-0.59,-12.96,226.64,0.73445686179425
1980-02-17,0.0,262.04,1.99,-5.63,404.83,1.016940270176654
1980-02-18,5.85,166.41,5.72,-0.34,594.96,1.5903815891929336
1980-02-19,4.96,189.65,6.67,-0.31,598.06,1.9321865133356424
1980-02-20,8.2,116.63,2.03,-1.77,539.52,2.802235411153446
1980-02-21,0.0,336.04,4.73,-5.58,405.32,3.2768075372358845
1980-02-22,0.0,323.96,4.75,-4.62,435.96,2.8813307655005196
1980-02-23,0.0,374.96,4.0,-9.49,296.35,2.485853993765154
1980-02-24,0.0,374.09,2.4,-10.43,275.48,2.129924899203325
1980-02-25,0.0,337.88,6.48,-3.38,477.03,1.7937696432282644
1980-02-26,3.32,156.71,3.68,-0.54,590.74,1.471738557672324
1980-02-27,5.29,211.72,8.21,1.16,657.44,1.4039425396605472
1980-02-28,7.17,148.7,3.55,-0.84,575.82,2.2316189262209907
1980-02-29,4.46,223.31,4.49,-1.8,537.67,3.1355658330446827
1980-03-01,0.0,393.96,7.76,-4.1,449.88,3.446297582265327
1980-03-02,0.0,304.64,4.77,-2.37,516.03,3.2768075372358845
1980-03-03,5.53,254.78,3.96,-3.91,459.45,3.0225724696917213
1980-03-04,7.25,309.83,-1.24,-13.02,226.38,2.937827447177
1980-03-05,0.0,374.96,-3.42,-12.41,238.19,2.6977165500519567
1980-03-06,0.0,447.92,1.51,-15.28,188.19,2.443481482507793
1980-03-07,0.0,349.54,1.89,-6.21,385.64,2.2316189262209907
1980-03-08,5.06,239.63,1.21,-5.91,396.67,1.9519603519224107
1980-03-09,4.05,141.82,0.82,-2.95,493.05,1.759871634222376
1980-03-10,6.36,197.48,4.52,-0.92,573.53,1.6242795981988223
1980-03-11,17.07,141.92,1.35,-2.42,513.81,1.7429226297194318
1980-03-12,8.99,211.09,-0.43,-6.12,389.52,1.6242795981988223
1980-03-13,13.11,194.7,0.76,-4.44,441.79,1.5564835801870454
1980-03-14,12.41,157.79,1.86,-2.23,522.05,1.5225855711811567
1980-03-15,8.59,238.15,0.03,-6.21,386.0,1.4208915441634913
1980-03-16,0.26,461.0,1.19,-10.83,270.6,1.2852995081399374
1980-03-17,4.94,267.55,0.35,-6.59,374.26,1.2372773287149288
1980-03-18,5.14,240.16,3.21,-2.91,495.2,1.2033793197090406
1980-03-19,1.36,398.96,5.58,-4.32,447.26,1.1412329698649115
1980-03-20,0.0,427.53,5.3,-4.24,447.08,1.1242839653619672
1980-03-21,0.0,479.19,8.32,-4.17,448.64,1.110159794942847
1980-03-22,0.0,482.28,7.54,-5.02,427.99,1.1553571402840317
1980-03-23,7.35,255.93,3.73,-3.01,491.57,1.3191975171458261
1980-03-24,0.64,463.02,3.97,-6.96,363.15,1.3700445306546587
1980-03-25,0.0,512.22,3.52,-9.77,291.17,1.3022485126428818
1980-03-26,0.0,451.58,3.42,-6.31,381.09,1.268350503636993
1980-03-27,8.12,170.98,2.27,-1.85,534.48,1.2542263332178731
1980-03-28,0.0,311.67,3.28,-2.57,507.74,1.1892551492899202
1980-03-29,16.41,126.5,1.75,-1.14,564.69,1.2542263332178731
1980-03-30,13.7,356.74,3.63,-6.46,379.11,1.3700445306546587
1980-03-31,0.0,537.45,4.66,-8.85,312.78,1.3361465216487702
1980-04-01,0.0,523.14,3.79,-8.5,321.02,1.4039425396605472
1980-04-02,0.0,380.93,5.16,-2.15,523.65,1.4378405486664356
1980-04-03,0.0,521.3,9.1,-3.23,482.09,1.4208915441634913
1980-04-04,0.0,501.02,8.21,-3.08,483.06,1.5225855711811567
1980-04-05,6.37,343.24,6.42,-2.74,498.94,1.6920756162105992
1980-04-06,4.91,248.25,4.79,-1.05,567.89,1.991508029095947
1980-04-07,2.3,389.64,3.2,-4.26,448.15,2.050829544856252
1980-04-08,0.0,460.52,4.85,-3.98,454.72,1.912412674748874
1980-04-09,8.28,300.15,5.25,-1.99,530.34,1.8022441454797364
1980-04-10,10.67,309.9,5.26,-2.6,508.41,2.2937652760651193
1980-04-11,0.0,572.27,9.51,-5.87,397.92,2.3361377873224796
1980-04-12,0.0,586.48,14.29,-4.41,442.18,2.505627832351922
1980-04-13,0.0,573.73,16.38,-1.08,567.57,2.8813307655005196
1980-04-14,0.0,563.64,15.91,-0.48,591.1,3.9265193765154134
1980-04-15,4.08,393.5,11.73,-1.31,558.6,6.158138302736404
1980-04-16,0.0,576.51,16.57,-1.53,550.03,7.033836868721855
1980-04-17,0.0,577.28,18.57,-0.54,587.1,6.864346823692414
1980-04-18,0.0,564.21,17.36,-0.1,606.18,8.050777138898509
1980-04-19,0.0,556.57,16.84,-0.02,610.23,9.067717409075163
1980-04-20,0.0,530.34,17.88,2.65,738.5,9.915167634222376
1980-04-21,0.0,421.73,12.91,2.93,757.79,10.141154360928299
1980-04-22,0.0,552.05,19.87,2.49,729.17,9.152462431589884
1980-04-23,0.0,433.72,16.85,5.79,919.73,9.265455794942845
1980-04-24,8.46,257.9,12.3,4.47,844.82,9.434945839972288
1980-04-25,0.0,485.94,14.03,1.51,682.86,9.152462431589884
1980-04-26,0.0,576.33,21.58,0.7,641.33,7.683548708001385
1980-04-27,0.0,549.21,22.06,3.52,786.66,7.824790412192587
1980-04-28,0.0,565.18,23.97,2.77,743.18,7.937783775545548
1980-04-29,15.89,402.78,21.67,3.11,766.95,7.740045389677865
1980-04-30,9.19,355.14,14.34,0.61,640.23,6.6101117561482505
1980-05-01,0.0,517.79,20.36,3.45,780.93,5.338936418427433
1980-05-02,1.14,454.74,18.75,5.17,885.41,5.14119803255975
1980-05-03,0.0,457.8,21.02,7.04,1003.78,4.858714624177346
1980-05-04,0.0,561.75,24.97,2.65,734.24,4.37849282992726
