Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,259.48,11.02,1.5,680.0,1.3103247535644496
1980-01-02,0.0,346.23,15.49,-1.59,553.12,1.168668023449374
1980-01-03,0.0,342.72,17.5,0.77,640.0,1.1155467496562206
1980-01-04,6.96,247.87,17.1,2.01,720.0,1.168668023449374
1980-01-05,0.0,294.25,8.45,-2.71,503.13,1.133253840920605
1980-01-06,0.0,338.38,11.74,-3.14,480.0,1.0624254758630671
1980-01-07,3.26,223.84,18.0,8.0,1080.0,1.0447183845986827
1980-01-08,1.26,278.72,20.11,9.07,1165.4,1.0447183845986827
1980-01-09,13.67,133.41,15.76,9.65,1211.86,3.240397701382355
1980-01-10,0.0,245.49,17.6,8.65,1131.77,3.0810338800028947
1980-01-11,46.35,161.43,20.86,13.0,1480.0,9.38475837012376
1980-01-12,0.0,322.72,19.97,6.16,933.04,10.004506564377216
1980-01-13,0.0,240.22,15.53,7.11,1008.41,3.4882969790837373
1980-01-14,0.02,237.35,18.48,10.0,1240.0,2.532114050806977
1980-01-15,0.0,328.81,19.5,5.59,920.0,2.0894367691973654
1980-01-16,0.0,304.27,20.11,8.09,1087.16,1.8946587652891367
1980-01-17,9.26,132.99,18.27,12.31,1424.89,4.037216808279656
1980-01-18,12.0,164.44,19.0,11.44,1354.82,6.445381220235941
1980-01-19,0.0,342.51,21.5,6.58,966.8,3.3289331577042773
1980-01-20,0.0,343.26,22.5,7.47,1037.42,2.248800590576826
1980-01-21,0.0,301.28,21.52,10.0,1240.0,1.8946587652891367
1980-01-22,0.0,244.09,20.98,12.43,1434.67,2.6029424158645145
1980-01-23,21.95,268.2,18.71,3.67,800.0,5.914168482304408
1980-01-24,0.0,351.42,13.02,-0.5,600.0,3.240397701382355
1980-01-25,0.0,323.87,16.11,4.31,824.55,2.213386408048057
1980-01-26,7.87,121.56,15.5,10.5,1280.0,2.301921864369979
1980-01-27,0.0,161.68,14.67,9.72,1217.8,2.231093499312441
1980-01-28,0.0,215.54,12.39,5.79,920.0,1.8592445827603676
1980-01-29,0.0,292.65,13.57,4.0,800.0,1.6113453050589852
1980-01-30,0.0,357.63,18.19,4.5,840.13,1.4696885749439097
1980-01-31,14.7,301.85,20.0,0.75,640.0,2.74459914597959
1980-02-01,0.0,326.53,4.77,-5.73,400.0,2.6560636896576684
1980-02-02,0.0,344.01,5.57,-5.61,400.0,1.7175878526452921
1980-02-03,0.0,350.44,9.0,-2.49,519.98,1.4696885749439097
