Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,199.82,7.38,-0.22,600.69,1.6264478153893174
1980-01-02,0.0,268.54,7.2,-4.48,438.03,1.5890582104378388
1980-01-03,0.0,282.36,8.98,-4.0,440.0,1.532973803010621
1980-01-04,2.13,239.34,6.85,-3.38,476.58,1.532973803010621
1980-01-05,4.22,125.64,1.36,-4.42,443.71,1.532973803010621
1980-01-06,0.0,274.0,3.11,-7.92,334.66,1.4955841980591427
1980-01-07,0.0,249.0,4.11,-5.33,418.08,1.458194593107664
1980-01-08,2.16,182.66,5.76,-1.4,560.0,1.4394997906319247
1980-01-09,0.71,225.73,8.3,-0.07,606.91,1.4394997906319247
1980-01-10,0.0,291.28,8.2,-4.25,445.06,1.402110185680446
1980-01-11,6.99,167.26,7.91,-0.47,592.38,1.7199218277680137
1980-01-12,12.07,202.69,9.7,-1.6,546.93,2.2059866921372353
1980-01-13,0.0,209.17,4.72,-2.7,500.83,1.8881750500496675
1980-01-14,28.62,165.73,7.43,-0.66,587.11,5.0662914709253455
1980-01-15,0.0,307.45,13.62,-0.84,575.91,4.019382532283945
1980-01-16,0.0,293.17,12.93,0.22,617.96,3.12203201344846
1980-01-17,0.84,190.36,10.44,3.77,799.46,2.748135963933674
1980-01-18,13.76,106.73,10.27,5.45,902.16,3.7576552976235953
1980-01-19,8.79,229.1,12.47,-1.12,560.0,3.963298124856727
1980-01-20,0.0,317.96,13.32,-1.32,560.0,3.2715904332543744
1980-01-21,0.0,315.22,11.36,-2.39,514.6,2.8603047787881097
1980-01-22,0.1,250.69,9.92,0.78,640.0,2.673356754030717
1980-01-23,7.39,193.97,6.97,-2.21,524.53,2.5798827416520207
1980-01-24,0.0,326.6,7.68,-5.93,395.06,2.3368503094674105
1980-01-25,0.0,284.58,11.08,0.5,636.7,2.280765902040192
1980-01-26,0.0,281.31,11.34,1.11,659.49,2.112512679758539
1980-01-27,0.0,225.65,8.71,1.34,672.01,2.037733469855582
1980-01-28,0.0,262.33,8.18,-0.74,578.91,1.9442594574768852
1980-01-29,0.0,243.64,6.15,-1.83,537.35,1.8881750500496675
1980-01-30,0.0,262.94,2.0,-6.52,376.96,1.7386166302437531
1980-01-31,11.37,157.33,-1.85,-7.47,349.05,1.8507854450981889
1980-02-01,0.0,316.78,-4.34,-13.47,218.21,1.7012270252922745
1980-02-02,0.0,351.65,-3.55,-14.18,205.57,1.7573114327194923
1980-02-03,0.0,389.37,-0.43,-13.56,217.23,1.8507854450981889
1980-02-04,0.0,361.0,0.02,-11.18,261.47,1.6264478153893174
1980-02-05,0.0,419.88,1.8,-14.59,197.92,1.5142790005348816
1980-02-06,4.0,261.47,2.27,-8.14,321.33,1.5703634079620996
1980-02-07,3.84,205.84,0.51,-6.82,365.4,1.5142790005348816
