Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,263.84,10.0,-3.8,456.06,0.8663319801980197
1980-01-02,0.0,258.07,9.0,-3.95,452.98,0.84951
1980-01-03,0.0,272.46,8.06,-6.44,371.11,0.8158660396039603
1980-01-04,0.0,216.29,5.62,-3.77,458.02,0.8074550495049504
1980-01-05,14.71,107.81,2.35,-3.31,478.87,1.093428712871287
1980-01-06,17.73,203.21,1.49,-9.26,300.01,1.3625803960396037
1980-01-07,0.0,298.34,4.5,-8.31,320.0,1.3289364356435645
1980-01-08,0.52,191.37,6.11,-0.71,583.24,1.7242529702970295
1980-01-09,0.0,163.23,5.97,0.28,622.31,2.430776138613861
1980-01-10,0.0,274.27,4.56,-6.21,381.96,2.186857425742574
1980-01-11,0.0,289.89,8.67,-3.38,477.52,2.4980640594059405
1980-01-12,22.86,221.61,14.19,1.25,663.6,10.934287128712871
1980-01-13,0.0,236.42,6.47,-2.15,520.2,7.334383366336634
1980-01-14,3.32,133.47,5.27,-0.81,577.7,3.8438224752475243
1980-01-15,26.56,165.62,11.21,2.93,754.01,15.560331683168316
1980-01-16,0.0,301.15,14.5,-1.04,566.28,10.00907821782178
1980-01-17,0.0,270.15,11.8,-0.66,587.32,4.070919207920792
1980-01-18,13.31,118.63,9.0,3.04,763.19,4.9288401980198016
1980-01-19,22.63,182.15,9.5,-0.56,590.9,12.70059504950495
1980-01-20,0.0,292.91,12.08,-2.11,520.0,7.519425148514851
1980-01-21,0.0,306.27,11.45,-4.07,440.5,3.4989718811881185
1980-01-22,0.44,266.08,10.06,-1.53,552.39,2.7251607920792074
1980-01-23,13.97,154.99,10.48,2.64,731.28,4.853141287128713
1980-01-24,2.22,321.35,6.77,-7.37,355.52,4.314837920792079
1980-01-25,0.0,330.0,11.11,-2.27,518.6,2.8345036633663367
1980-01-26,0.0,265.1,12.71,1.86,708.37,2.212090396039604
1980-01-27,0.0,228.03,8.2,-0.25,600.0,1.8756507920792078
1980-01-28,0.0,255.41,7.87,-1.85,531.61,1.6821980198019801
1980-01-29,0.0,260.24,9.22,-0.72,582.61,1.5644441584158415
1980-01-30,0.0,275.58,4.63,-5.86,399.73,1.429868316831683
1980-01-31,7.2,168.16,0.13,-6.48,363.3,1.429868316831683
1980-02-01,0.0,340.46,-0.96,-12.56,240.0,1.3794023762376235
1980-02-02,0.0,349.55,-0.49,-12.45,240.0,1.2448265346534653
1980-02-03,0.0,381.44,0.59,-14.02,200.0,1.1775386138613861
1980-02-04,0.0,344.97,1.32,-10.42,279.91,1.1102506930693068
1980-02-05,0.0,369.64,2.85,-10.56,279.57,1.085017722772277
1980-02-06,0.0,313.85,2.99,-6.84,361.4,1.093428712871287
1980-02-07,5.68,245.64,2.03,-7.55,350.38,1.194360594059406
1980-02-08,0.0,366.11,5.54,-7.19,357.72,1.194360594059406
1980-02-09,0.0,291.65,4.76,-4.0,446.86,1.2532375247524752
1980-02-10,12.83,183.72,2.21,-4.64,440.0,1.4130463366336632
1980-02-11,0.0,422.06,4.99,-12.05,240.0,1.4130463366336632
1980-02-12,0.0,386.49,5.57,-7.8,337.85,1.429868316831683
1980-02-13,0.0,407.82,5.53,-9.64,282.09,1.2952924752475248
1980-02-14,0.0,417.38,8.94,-7.48,352.71,1.2027715841584157
1980-02-15,0.0,403.82,12.81,-2.4,520.0,1.3205254455445543
1980-02-16,1.41,314.9,11.79,2.02,718.38,1.5980881188118812
1980-02-17,0.0,430.14,9.68,-7.57,350.83,1.5812661386138613
1980-02-18,0.0,418.21,4.58,-10.88,273.31,1.2364155445544553
1980-02-19,0.0,446.61,10.0,-8.93,311.73,1.0766067326732673
1980-02-20,0.0,430.47,14.9,-3.14,483.39,1.0681957425742574
1980-02-21,0.37,411.91,18.35,1.76,699.87,1.0766067326732673
1980-02-22,3.21,261.2,20.93,6.37,949.49,1.1775386138613861
1980-02-23,0.0,336.58,21.38,7.78,1062.04,1.3121144554455446
1980-02-24,6.08,275.07,19.91,4.47,837.9,1.8335958415841584
1980-02-25,0.0,349.76,16.28,2.66,732.73,1.5728551485148514
1980-02-26,8.44,174.31,5.42,-2.05,524.48,1.5728551485148514
1980-02-27,0.0,369.21,7.03,-6.87,360.0,1.850417821782178
1980-02-28,0.0,349.52,8.83,-3.86,456.0,1.5055672277227723
1980-02-29,0.0,306.63,4.03,-6.2,383.0,1.278470495049505
1980-03-01,0.0,345.15,1.97,-10.03,280.0,1.1018397029702969
1980-03-02,22.27,136.3,-6.75,-11.45,244.33,0.9756748514851484
1980-03-03,3.19,319.51,-0.63,-11.63,243.4,1.009318811881188
1980-03-04,0.0,494.05,9.28,-9.21,302.87,1.345758415841584
1980-03-05,1.54,379.25,12.5,0.46,628.65,3.0111344554455446
1980-03-06,0.75,364.35,12.0,1.33,666.26,6.240954653465346
1980-03-07,0.0,465.45,15.66,-0.55,595.73,4.541934653465346
1980-03-08,0.0,380.77,19.12,7.14,1011.06,2.6326399009900987
1980-03-09,0.0,332.38,19.5,9.4,1191.72,2.035459603960396
1980-03-10,0.0,490.08,18.64,-0.96,562.95,1.5980881188118812
1980-03-11,0.0,415.94,17.45,2.74,743.1,1.4130463366336632
1980-03-12,0.0,385.7,9.63,-2.98,484.89,1.2111825742574258
1980-03-13,8.48,192.53,5.85,-1.68,545.7,1.5308001980198018
1980-03-14,16.14,207.67,7.98,-0.27,600.0,3.7513015841584156
1980-03-15,0.0,431.28,13.17,-2.41,517.1,2.456009108910891
1980-03-16,0.0,465.81,18.22,-1.0,560.0,1.5812661386138613
1980-03-17,1.14,345.5,20.5,7.75,1060.23,1.3794023762376235
1980-03-18,13.99,243.97,18.66,8.34,1107.22,3.1961762376237624
1980-03-19,0.0,460.05,15.0,-2.27,520.0,2.9102025742574256
