Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,179.4,4.63,-1.35,555.57,1.5537490381461074
1980-01-02,0.0,244.21,3.18,-5.73,403.19,1.4817209370399964
1980-01-03,0.0,269.11,6.55,-4.13,440.0,1.4302722933927743
1980-01-04,2.37,228.28,4.3,-4.85,429.88,1.4302722933927743
1980-01-05,5.86,177.95,-0.36,-7.53,346.19,1.41998256466333
1980-01-06,1.84,314.63,0.8,-10.41,275.14,1.4096928359338854
1980-01-07,0.0,279.98,2.42,-6.59,364.82,1.3685339210161078
1980-01-08,6.09,148.21,4.74,-1.0,560.25,1.4714312083105519
1980-01-09,1.14,217.39,5.55,-0.88,575.55,1.4920106657694407
1980-01-10,0.0,302.43,5.12,-5.12,426.5,1.4302722933927743
1980-01-11,4.92,224.72,9.59,-0.82,577.99,1.8933100862177732
1980-01-12,10.84,254.65,9.79,-5.09,421.52,3.014890517727215
1980-01-13,0.0,233.22,3.07,-4.25,444.4,2.428375980148883
1980-01-14,19.92,152.22,6.15,-0.2,599.93,4.795013587921099
1980-01-15,0.0,315.23,12.01,-1.34,556.1,4.064442848130546
1980-01-16,0.0,282.27,10.32,0.12,609.48,3.148656991209992
1980-01-17,1.01,180.34,9.29,3.72,796.73,2.7370678420322156
1980-01-18,10.81,111.91,8.98,4.46,840.54,3.457348853093325
1980-01-19,9.02,211.96,8.85,-1.43,560.0,3.4470591243638804
1980-01-20,0.0,291.94,9.23,-1.58,553.51,2.911993230432771
1980-01-21,0.0,299.01,7.31,-3.7,466.09,2.5930116398199936
1980-01-22,0.0,222.14,7.56,0.62,640.0,2.5827219110905495
1980-01-23,11.3,251.76,4.87,-6.65,372.58,2.644460283467216
1980-01-24,0.0,364.97,5.62,-8.56,317.67,2.2946095066661054
1980-01-25,0.0,271.57,8.66,0.62,640.43,2.1711327619127725
1980-01-26,0.0,280.05,8.0,-0.27,595.79,1.9756279160533285
1980-01-27,0.0,263.88,6.93,-0.54,588.44,1.8418614425705513
1980-01-28,1.0,278.56,5.91,-2.03,530.01,1.7595436127349957
1980-01-29,0.0,219.01,1.06,-4.68,432.18,1.6463565967111073
1980-01-30,0.0,298.67,-0.97,-9.31,301.59,1.5846182243344407
1980-01-31,16.44,236.16,-2.67,-11.15,263.04,1.594907953063885
1980-02-01,3.69,270.81,-7.87,-17.64,153.09,1.543459309416663
1980-02-02,0.0,361.27,-7.51,-17.58,154.89,1.543459309416663
1980-02-03,0.0,405.97,-3.71,-16.89,159.56,1.4920106657694407
1980-02-04,0.0,386.26,-3.14,-14.71,193.79,1.4920106657694407
1980-02-05,0.0,428.94,-0.48,-16.26,163.8,1.4920106657694407
1980-02-06,3.92,243.87,-0.19,-8.74,318.19,1.4920106657694407
1980-02-07,4.88,207.21,-2.52,-9.27,301.78,1.543459309416663
1980-02-08,0.0,419.82,0.76,-12.81,233.02,1.543459309416663
