Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,182.79,-0.11,-9.36,291.51,1.0035138411610924
1980-01-02,0.0,195.14,0.13,-9.98,280.0,0.8822099702515099
1980-01-03,0.0,191.45,-1.61,-11.28,262.94,0.7278232254574957
1980-01-04,0.0,204.5,-5.36,-15.87,180.45,0.5954917299197691
1980-01-05,0.0,197.98,-4.3,-14.26,200.0,0.5513812314071936
1980-01-06,0.0,223.92,-5.94,-18.02,155.37,0.4852154836383304
1980-01-07,0.0,254.72,-0.05,-16.79,159.95,0.4631602343820426
1980-01-08,2.12,177.9,0.09,-9.9,279.95,0.44110498512575497
1980-01-09,0.0,212.85,-2.54,-13.31,214.32,0.4300773604976111
1980-01-10,0.18,232.19,-5.25,-17.54,159.46,0.4190497358694672
1980-01-11,0.0,264.91,4.24,-13.63,200.26,0.4080221112413233
1980-01-12,11.11,203.59,12.91,-7.87,337.93,0.8380994717389344
1980-01-13,0.0,218.83,-3.25,-13.72,213.71,0.9152928441359414
1980-01-14,0.0,211.21,-0.25,-10.13,280.0,0.7388508500856394
1980-01-15,0.49,163.47,4.58,-2.68,504.79,0.7057679762012079
1980-01-16,0.0,251.79,3.82,-9.49,297.8,0.694740351573064
1980-01-17,0.0,216.88,0.46,-9.49,296.32,0.6506298530604885
1980-01-18,0.0,151.61,3.31,-3.03,480.14,0.6396022284323446
1980-01-19,0.0,89.26,2.53,-1.02,560.92,0.6396022284323446
1980-01-20,0.0,185.58,1.35,-6.46,376.83,0.6396022284323446
1980-01-21,0.0,188.17,-3.89,-11.65,252.95,0.5734364806634814
1980-01-22,0.0,236.97,-4.95,-15.45,200.0,0.4962431082664743
1980-01-23,5.49,179.78,-1.13,-11.72,243.34,0.4962431082664743
1980-01-24,0.0,272.37,-3.57,-16.48,159.95,0.4741878590101865
1980-01-25,0.0,255.94,-7.46,-18.62,143.39,0.4300773604976111
1980-01-26,0.0,246.79,-5.11,-15.5,191.78,0.4300773604976111
1980-01-27,0.0,230.25,-3.07,-12.38,240.0,0.4080221112413233
1980-01-28,0.0,226.97,-4.13,-13.2,223.11,0.38596686198503555
1980-01-29,0.0,241.67,-4.39,-14.14,200.0,0.37493923735689166
1980-01-30,0.0,250.07,-8.21,-18.14,156.52,0.35288398810060395
1980-01-31,0.0,197.13,-11.22,-18.31,158.58,0.3198011142161723
1980-02-01,0.0,280.87,-8.0,-19.63,129.53,0.2867182403317407
1980-02-02,0.0,167.16,-9.68,-15.42,199.99,0.2756906157035968
1980-02-03,0.0,198.63,-9.41,-16.18,161.08,0.25363536644730905
1980-02-04,0.0,285.71,-5.42,-16.49,165.39,0.2426077418191652
1980-02-05,0.0,259.54,-6.26,-15.57,194.32,0.2315801171910213
1980-02-06,0.0,346.06,-2.5,-19.18,120.0,0.22055249256287748
1980-02-07,0.0,312.53,-2.11,-14.51,200.0,0.2095248679347336
1980-02-08,0.0,297.63,-0.99,-12.09,240.85,0.2095248679347336
1980-02-09,0.0,318.07,-1.75,-14.08,200.0,0.2095248679347336
