Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.13,194.95,6.58,-0.21,600.15,1.6719214595524956
1980-01-02,0.0,203.24,3.17,-3.82,459.8,1.5596282271944921
1980-01-03,0.0,256.27,6.72,-3.43,470.59,1.4255001996557657
1980-01-04,3.46,167.1,4.84,-3.05,486.64,1.3568765576592081
1980-01-05,3.27,157.16,-0.42,-6.62,374.66,1.3194454802065403
1980-01-06,1.21,274.58,0.35,-8.76,314.12,1.1946752220309809
1980-01-07,1.64,234.52,1.84,-5.9,392.51,1.213390760757315
1980-01-08,5.88,149.55,4.75,-1.29,557.27,1.4785275593803784
1980-01-09,0.68,180.35,4.65,-0.81,578.46,1.4754083029259895
1980-01-10,0.0,306.7,5.77,-6.67,370.29,1.5097201239242684
1980-01-11,2.23,276.53,13.4,-0.11,600.47,1.6532059208261616
1980-01-12,7.04,244.56,12.31,-5.05,422.91,3.587144922547332
1980-01-13,0.0,198.76,2.6,-3.51,471.44,3.2128341480206535
1980-01-14,15.38,153.68,6.45,0.06,613.28,3.1192564543889842
1980-01-15,0.0,284.25,10.88,0.1,614.66,3.0568713253012043
1980-01-16,0.0,273.95,10.81,0.37,626.43,2.810450065404475
1980-01-17,2.72,132.93,10.29,4.94,875.03,2.4922859070567984
1980-01-18,13.02,117.25,9.54,4.75,860.54,3.2752192771084334
1980-01-19,7.18,212.23,9.22,-1.44,560.03,4.741269810671256
1980-01-20,0.0,281.18,8.73,-1.78,535.99,3.93026313253012
1980-01-21,0.0,289.96,6.51,-4.3,442.75,3.1192564543889842
1980-01-22,9.98,141.33,6.28,0.9,642.01,3.0662290946643718
1980-01-23,12.14,237.86,4.57,-6.28,385.83,4.616499552495696
1980-01-24,0.0,344.2,4.68,-8.48,320.81,4.0238408261617895
1980-01-25,0.0,262.76,9.32,1.37,669.4,3.2752192771084334
1980-01-26,0.0,281.38,8.45,-0.29,597.8,2.6576064991394146
1980-01-27,0.0,272.0,7.93,-0.14,604.44,2.2708186987951806
1980-01-28,0.13,264.67,6.88,-0.88,575.07,2.0212781824440618
1980-01-29,0.0,216.38,1.26,-4.52,438.82,1.793572461273666
1980-01-30,0.0,254.35,-2.87,-9.73,291.1,1.6376096385542167
1980-01-31,13.72,204.58,-4.25,-11.18,261.51,1.6032978175559378
1980-02-01,0.0,321.85,-7.96,-16.62,169.68,1.3568765576592081
1980-02-02,0.0,357.46,-7.4,-17.67,154.11,1.2601796075731495
1980-02-03,0.0,411.4,-3.83,-19.4,122.88,1.1946752220309809
1980-02-04,0.0,348.02,-4.0,-13.88,211.32,1.185317452667814
1980-02-05,0.0,427.98,0.82,-18.64,145.37,1.1010975283993114
1980-02-06,2.26,264.77,0.41,-7.08,360.63,1.16660191394148
1980-02-07,3.01,179.04,-1.66,-7.5,347.07,1.1104552977624784
1980-02-08,0.0,420.97,1.31,-14.34,201.47,1.0231161170395868
1980-02-09,2.43,231.26,1.39,-5.03,431.51,1.0293546299483647
1980-02-10,2.45,292.94,0.79,-7.68,343.7,1.0168776041308087
1980-02-11,0.0,448.72,2.83,-15.79,182.51,0.9295384234079173
