Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,178.46,-0.72,-10.59,271.45,1.5577590766949287
1980-01-02,0.0,186.36,0.74,-9.82,291.32,1.3802928527676586
1980-01-03,0.0,198.93,-0.65,-12.28,238.75,1.2225450981656403
1980-01-04,0.0,182.99,-5.35,-15.2,191.65,1.0845158128888746
1980-01-05,0.0,155.25,-7.15,-14.94,191.74,0.9859234662626133
1980-01-06,0.0,181.29,-6.47,-15.98,171.56,0.9070495889616041
1980-01-07,0.0,238.55,1.63,-16.92,160.0,0.9070495889616041
1980-01-08,2.05,195.85,4.41,-7.5,346.82,1.0647973435636222
1980-01-09,0.0,182.97,0.0,-9.52,298.72,0.9464865276121086
1980-01-10,0.0,211.94,-2.74,-14.61,195.87,0.8676126503110996
1980-01-11,0.0,237.93,2.55,-13.4,219.94,0.8676126503110996
1980-01-12,23.03,173.04,10.75,-4.36,444.92,2.0507208098262355
1980-01-13,0.0,211.77,0.37,-10.99,263.94,2.247905503078758
1980-01-14,0.0,210.22,2.23,-8.9,307.42,1.8535361165737128
1980-01-15,0.0,134.84,5.95,-0.27,599.35,1.6169144846706855
1980-01-16,0.0,210.15,3.74,-7.12,355.28,1.4591667300686675
1980-01-17,0.0,177.56,-0.86,-9.1,306.67,1.3408559141171539
1980-01-18,2.78,112.03,1.19,-4.92,424.59,1.261982036816145
1980-01-19,0.0,94.71,3.31,-0.7,584.29,1.1633896901898835
1980-01-20,0.0,140.61,2.62,-3.45,471.11,1.0845158128888746
1980-01-21,0.0,195.58,-2.49,-11.3,261.07,0.9662049969373608
1980-01-22,0.0,213.68,-5.3,-15.1,194.95,0.8676126503110996
1980-01-23,8.1,149.36,-0.78,-9.54,297.64,0.7887387730100905
1980-01-24,0.05,246.66,-2.81,-15.03,200.0,0.7295833650343337
1980-01-25,0.0,224.48,-9.3,-19.18,136.89,0.6901464263838293
1980-01-26,0.0,239.19,-5.16,-16.05,178.12,0.6507094877333247
1980-01-27,0.0,242.43,-2.26,-13.27,220.99,0.6309910184080725
1980-01-28,0.0,222.44,-1.2,-10.64,274.73,0.6112725490828201
1980-01-29,0.0,251.4,-1.91,-13.19,223.67,0.5915540797575679
1980-01-30,0.0,255.96,-6.08,-17.37,159.13,0.5718356104323156
1980-01-31,0.0,226.26,-9.17,-18.16,152.37,0.5521171411070633
1980-02-01,0.0,237.66,-7.95,-17.45,158.34,0.5521171411070633
1980-02-02,0.0,222.66,-6.72,-15.18,192.54,0.5323986717818111
1980-02-03,0.0,241.51,-6.91,-16.23,168.87,0.5126802024565589
1980-02-04,0.0,250.46,-4.26,-14.04,206.61,0.5126802024565589
1980-02-05,0.0,272.02,-3.14,-14.24,199.38,0.5126802024565589
1980-02-06,0.0,239.51,-3.28,-11.98,240.0,0.49296173313130665
1980-02-07,0.0,283.77,-1.49,-12.71,228.01,0.49296173313130665
1980-02-08,0.0,238.44,-2.7,-10.98,263.92,0.49296173313130665
1980-02-09,0.0,306.31,-1.1,-13.58,214.65,0.4732432638060543
