Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,0.02,296.38,12.71,12.71,926.53,0.15442977448786363,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-02,0.0,388.59,8.7,8.7,649.06,0.15442977448786363,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-03,0.7,305.53,9.92,9.92,671.45,0.14039070407987606,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-04,5.1,269.32,13.59,13.59,905.7,0.15442977448786363,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-05,1.29,319.69,12.47,12.47,874.79,0.21058605611981404,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-06,0.0,364.15,8.02,8.02,648.3,0.21058605611981404,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-07,0.0,403.22,9.21,9.21,636.07,0.21058605611981404,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-08,0.0,397.13,14.71,14.71,892.03,0.19654698571182644,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-09,0.0,334.11,19.62,19.62,1338.24,0.18250791530383884,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
1980-01-10,0.0,339.12,20.86,20.86,1499.18,0.16846884489585123,33.67,1.61485,174.27,3.96277207392197,3.52270830937714,0.888950523437675,0.74985991347247,0,22.55,1.40062111801242,268.25,6.7739898989899,0,-13,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096
