Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,8.23,143.4,14.01,6.48,963.56,0.35359260033351864
1980-01-02,0.0,242.11,13.0,2.63,742.81,0.24479487715397444
1980-01-03,0.0,246.6,13.26,2.54,737.45,0.20399573096164536
1980-01-04,0.0,108.19,9.54,5.75,918.3,0.17679630016675932
1980-01-05,0.0,165.92,12.89,6.75,980.81,0.14959686937187328
1980-01-06,0.0,170.9,13.85,7.46,1036.89,0.14959686937187328
1980-01-07,0.0,233.75,14.74,5.13,890.87,0.14959686937187328
1980-01-08,0.0,226.83,14.64,5.53,905.15,0.14959686937187328
1980-01-09,11.0,98.77,13.23,8.5,1119.6,0.35359260033351864
1980-01-10,5.14,136.35,12.18,5.5,902.31,0.25839459255141745
1980-01-11,30.23,147.47,13.35,6.0,931.6,7.343846314619232
1980-01-12,26.92,127.08,15.37,9.16,1173.02,11.42376093385214
1980-01-13,28.6,79.87,15.47,11.72,1379.83,24.343490561423014
1980-01-14,16.53,131.37,15.54,9.16,1172.95,5.57588331295164
1980-01-15,8.42,135.18,13.65,7.21,1020.01,3.5359260033351863
1980-01-16,6.42,123.32,13.84,8.08,1089.34,3.1279345414118955
1980-01-17,7.08,119.7,13.45,7.92,1076.35,3.399928849360756
1980-01-18,0.0,239.49,12.05,3.25,771.63,2.311951617565314
1980-01-19,0.0,283.97,11.44,-0.19,603.52,1.6319658476931629
1980-01-20,0.0,264.04,13.18,2.96,757.12,1.319172393551973
1980-01-21,0.0,309.1,14.41,-0.02,611.65,1.142376093385214
1980-01-22,0.0,304.3,15.79,2.05,711.04,0.9655797932184547
1980-01-23,0.0,318.14,17.0,1.24,669.09,0.8567820700389105
1980-01-24,0.0,309.7,15.08,1.4,679.71,0.8159829238465814
1980-01-25,0.0,290.97,13.03,1.69,690.3,0.7615840622568093
1980-01-26,0.0,286.07,11.76,1.05,659.69,0.6935854852695942
1980-01-27,0.0,256.45,11.0,2.19,716.28,0.6391866236798222
1980-01-28,0.0,266.66,9.85,0.72,641.98,0.58478776209005
1980-01-29,0.0,314.49,10.6,-1.69,542.47,0.543988615897721
1980-01-30,0.0,295.13,10.55,-0.04,602.29,0.5167891851028349
1980-01-31,0.0,288.81,12.68,2.41,726.43,0.4895897543079489
1980-02-01,0.0,294.58,15.49,4.72,858.18,0.4623903235130628
1980-02-02,0.0,297.36,15.55,4.74,863.56,0.4351908927181768
1980-02-03,0.0,302.81,16.62,5.22,885.71,0.42159117732073376
1980-02-04,0.0,278.8,17.99,8.0,1080.0,0.4079914619232907
1980-02-05,0.0,260.69,17.0,8.1,1088.35,0.38079203112840465
1980-02-06,0.0,295.96,17.35,6.63,976.27,0.36719231573096167
1980-02-07,0.0,314.02,17.49,5.66,915.47,0.38079203112840465
1980-02-08,0.0,286.83,16.75,6.65,971.87,0.4351908927181768
1980-02-09,0.0,357.13,17.1,1.31,671.05,0.4487906081156197
1980-02-10,0.0,353.86,16.81,1.54,683.37,0.4623903235130628
1980-02-11,0.0,327.26,15.19,2.6,741.83,0.4351908927181768
1980-02-12,0.0,334.6,14.69,1.49,682.59,0.4079914619232907
1980-02-13,0.0,343.88,15.9,1.86,699.03,0.4079914619232907
1980-02-14,15.66,187.37,14.48,5.82,920.74,0.6527863390772651
1980-02-15,18.47,128.21,14.04,8.46,1116.42,1.3599715397443024
1980-02-16,21.63,130.11,14.36,8.72,1138.7,3.943917465258477
1980-02-17,27.01,87.07,15.01,11.4,1351.82,5.43988615897721
1980-02-18,13.42,76.6,15.47,12.5,1440.0,3.5359260033351863
1980-02-19,41.07,112.17,14.97,10.51,1280.78,23.255513329627572
1980-02-20,11.68,159.41,12.96,6.75,982.98,11.287763779877709
1980-02-21,20.83,127.15,13.3,8.59,1126.87,15.367678399110618
1980-02-22,1.79,256.07,15.02,7.62,1049.26,4.487906081156198
1980-02-23,0.0,359.11,15.43,3.88,805.06,2.9919373874374653
1980-02-24,2.0,322.56,15.87,6.31,954.43,2.311951617565314
1980-02-25,2.0,318.17,17.24,7.91,1074.65,2.0399573096164536
1980-02-26,0.0,325.37,18.86,9.15,1172.09,1.7679630016675931
1980-02-27,14.47,253.94,19.28,8.87,1149.87,3.943917465258477
1980-02-28,11.84,251.18,17.88,8.02,1081.54,2.5839459255141746
1980-02-29,0.0,353.37,17.7,7.19,1015.31,1.7679630016675931
1980-03-01,0.0,343.98,17.04,7.19,1015.17,1.6319658476931629
1980-03-02,7.57,223.35,14.67,6.81,990.42,2.0399573096164536
1980-03-03,5.09,211.86,13.59,6.46,962.37,1.9039601556420231
1980-03-04,6.63,268.69,14.55,4.72,860.8,1.7679630016675931
1980-03-05,14.88,228.32,14.65,7.0,1003.25,4.623903235130628
1980-03-06,9.63,262.43,12.81,3.77,800.01,4.623903235130628
1980-03-07,0.0,418.07,15.36,2.87,756.53,2.311951617565314
1980-03-08,0.0,402.71,15.85,4.47,843.88,1.9039601556420231
1980-03-09,0.0,440.08,17.84,3.62,793.24,1.6319658476931629
1980-03-10,0.0,454.43,18.96,3.37,781.02,1.4959686937187326
1980-03-11,0.0,418.77,17.99,5.8,921.89,1.3327721089494164
1980-03-12,0.0,441.31,14.33,1.37,678.05,1.2239743857698722
1980-03-13,0.0,437.7,15.34,2.73,749.31,1.1695755241801
1980-03-14,0.22,396.34,15.64,5.4,899.29,1.074377516397999
1980-03-15,2.68,345.58,14.45,3.86,805.76,1.074377516397999
1980-03-16,0.0,451.69,14.69,1.58,684.05,0.9383803624235686
1980-03-17,0.0,463.14,16.32,1.94,704.52,0.8975812162312394
1980-03-18,0.0,439.78,16.35,3.59,792.48,0.8431823546414675
1980-03-19,0.0,452.59,19.56,5.21,885.52,0.7615840622568093
1980-03-20,0.0,448.26,19.0,4.92,872.96,0.7071852006670373
1980-03-21,1.88,408.24,15.57,4.08,820.41,0.7071852006670373
1980-03-22,0.0,440.98,18.84,5.12,880.21,0.6663860544747082
1980-03-23,0.0,473.5,20.27,3.82,800.74,0.6255869082823791
1980-03-24,0.0,464.28,19.23,3.82,801.25,0.5983874774874931
1980-03-25,5.14,266.96,15.16,5.45,904.95,0.6391866236798222
1980-03-26,0.0,427.23,14.05,1.62,685.69,0.571188046692607
1980-03-27,0.0,418.23,15.49,3.36,780.24,0.543988615897721
1980-03-28,0.0,457.23,19.02,4.42,840.54,0.4759900389105058
1980-03-29,0.0,482.18,20.94,4.17,827.56,0.4623903235130628
1980-03-30,0.0,472.73,21.41,5.25,887.68,0.4351908927181768
1980-03-31,0.0,402.36,18.1,6.26,952.78,0.42159117732073376
1980-04-01,0.0,430.93,17.04,3.95,810.87,0.4079914619232907
1980-04-02,0.0,431.38,16.84,3.64,793.24,0.3943917465258477
1980-04-03,0.0,403.17,16.05,4.24,831.63,0.38079203112840465
1980-04-04,10.09,231.99,14.19,5.78,917.93,0.42159117732073376
1980-04-05,24.71,208.39,14.73,7.31,1028.18,1.183175239577543
1980-04-06,0.79,214.4,14.58,9.06,1164.76,0.4351908927181768
1980-04-07,0.0,463.74,16.14,1.95,705.09,0.3943917465258477
1980-04-08,0.0,483.66,18.98,3.32,776.43,0.35359260033351864
1980-04-09,0.56,428.94,19.49,6.85,993.19,0.3399928849360756
1980-04-10,0.0,474.9,19.3,4.35,838.83,0.29919373874374655
1980-04-11,0.0,501.94,23.19,5.79,920.53,0.2855940233463035
1980-04-12,0.0,514.63,24.94,5.93,929.87,0.2719943079488605
1980-04-13,0.0,517.62,25.14,5.67,916.11,0.2719943079488605
1980-04-14,0.0,437.8,21.59,7.91,1075.75,0.25839459255141745
1980-04-15,0.0,455.47,19.89,5.6,912.1,0.25839459255141745
1980-04-16,0.0,496.52,23.29,6.11,942.47,0.24479487715397444
1980-04-17,0.0,473.76,22.74,7.06,1008.21,0.24479487715397444
1980-04-18,0.0,433.3,21.27,7.94,1075.33,0.2311951617565314
1980-04-19,0.0,440.24,21.78,8.11,1090.62,0.2311951617565314
1980-04-20,3.85,263.19,20.51,10.48,1278.17,0.2311951617565314
1980-04-21,3.0,276.02,15.04,4.95,875.33,0.2311951617565314
1980-04-22,4.0,238.04,12.6,4.42,842.28,0.25839459255141745
1980-04-23,6.5,232.74,13.95,6.04,938.79,0.24479487715397444
1980-04-24,0.0,387.05,17.29,6.88,993.76,0.20399573096164536
1980-04-25,0.0,362.49,16.97,7.47,1037.95,0.20399573096164536
1980-04-26,0.0,464.61,18.51,5.06,880.79,0.17679630016675932
1980-04-27,0.0,472.9,21.01,6.91,998.13,0.16319658476931628
1980-04-28,0.0,400.32,19.39,8.65,1131.84,0.16319658476931628
1980-04-29,0.0,348.52,17.95,9.15,1172.17,0.17679630016675932
1980-04-30,0.0,491.39,21.04,6.48,967.86,0.14959686937187328
1980-05-01,0.0,490.5,22.44,7.7,1059.38,0.13599715397443024
1980-05-02,0.0,456.76,20.57,7.77,1061.22,0.13599715397443024
1980-05-03,0.0,455.51,21.97,9.06,1164.83,0.12511738165647582
1980-05-04,0.0,481.78,22.26,7.96,1077.11,0.12239743857698722
1980-05-05,0.0,457.75,21.5,8.25,1101.41,0.12239743857698722
1980-05-06,0.0,424.11,19.55,7.75,1062.92,0.12239743857698722
1980-05-07,0.0,472.52,20.92,7.0,1003.23,0.12239743857698722
1980-05-08,0.0,460.15,20.68,7.42,1036.68,0.12239743857698722
1980-05-09,8.24,225.49,15.69,8.2,1097.73,0.16319658476931628
1980-05-10,4.72,262.02,13.99,5.38,897.64,0.14959686937187328
1980-05-11,0.0,351.43,14.55,6.06,937.9,0.11151766625903278
1980-05-12,0.0,229.92,13.97,8.82,1145.79,0.11151766625903278
1980-05-13,0.0,294.03,14.2,7.71,1060.01,0.11151766625903278
1980-05-14,0.0,361.04,16.67,8.46,1116.82,0.11151766625903278
1980-05-15,0.0,443.21,18.58,7.84,1067.41,0.10471780856031129
1980-05-16,0.0,504.32,21.1,7.71,1056.67,0.10199786548082268
1980-05-17,0.0,546.54,23.91,7.36,1029.84,0.09927792240133407
1980-05-18,0.0,547.44,25.25,8.28,1063.96,0.08431823546414674
1980-05-19,0.0,565.22,26.98,7.84,990.25,0.08703817854363535
1980-05-20,0.0,551.79,27.46,9.58,1030.96,0.07887834930516953
1980-05-21,0.0,426.89,20.3,9.75,1165.42,0.07751837776542522
1980-05-22,0.0,423.84,18.02,7.75,989.31,0.08295826392440245
1980-05-23,0.0,410.49,16.55,6.7,938.26,0.07343846314619235
1980-05-24,0.0,423.08,15.45,5.31,851.25,0.07207849160644803
1980-05-25,0.0,486.37,17.2,4.62,746.92,0.06935854852695941
1980-05-26,0.0,489.2,18.93,6.13,811.92,0.06663860544747081
1980-05-27,0.0,434.26,18.05,7.46,944.77,0.06799857698721512
1980-05-28,0.0,345.52,17.41,9.5,1123.94,0.07071852006670373
1980-05-29,0.0,374.56,18.42,9.72,1064.05,0.058478776209005004
1980-05-30,0.0,364.79,17.72,9.47,1060.35,0.057118804669260705
1980-05-31,0.0,429.37,19.8,9.73,988.15,0.057118804669260705
1980-06-01,0.0,456.27,19.8,8.95,880.77,0.0543988615897721
1980-06-02,0.0,454.99,18.97,8.33,818.92,0.051678918510283486
1980-06-03,0.0,472.61,18.84,7.71,743.08,0.04895897543079489
1980-06-04,0.04,362.8,17.29,9.59,903.03,0.05031894697053919
1980-06-05,0.0,512.64,17.95,5.72,485.72,0.05303889005002779
1980-06-06,0.0,493.32,18.62,7.19,549.25,0.04759900389105058
1980-06-07,0.0,511.41,19.74,7.61,531.26,0.04623903235130629
1980-06-08,0.0,518.26,21.45,8.76,550.7,0.04623903235130629
1980-06-09,0.0,542.3,22.84,8.67,509.79,0.04623903235130629
1980-06-10,0.0,524.69,22.46,9.06,547.47,0.04623903235130629
1980-06-11,0.0,402.51,18.6,9.57,759.63,0.04623903235130629
1980-06-12,0.0,399.99,18.32,9.31,751.14,0.04623903235130629
1980-06-13,0.0,468.16,19.32,8.1,604.18,0.05575883312951639
1980-06-14,0.0,492.07,21.31,9.09,573.81,0.043519089271817676
1980-06-15,0.0,558.72,25.15,9.26,472.23,0.032639316953863254
1980-06-16,0.0,579.65,26.1,8.42,420.96,0.04215911773207337
1980-06-17,0.0,554.52,26.37,10.62,507.77,0.035359260033351866
1980-06-18,0.0,541.76,24.81,10.13,521.05,0.035359260033351866
1980-06-19,0.0,441.12,19.6,9.51,668.46,0.035359260033351866
1980-06-20,0.0,459.22,19.7,9.04,611.13,0.035359260033351866
1980-06-21,0.0,469.59,20.55,9.48,605.72,0.035359260033351866
1980-06-22,0.0,484.24,20.71,9.07,568.6,0.035359260033351866
1980-06-23,0.0,487.43,21.57,9.72,582.68,0.035359260033351866
1980-06-24,0.0,484.76,21.28,9.61,534.68,0.03399928849360756
1980-06-25,0.0,403.14,21.07,12.07,768.72,0.032639316953863254
1980-06-26,0.0,557.88,23.98,8.66,420.77,0.02991937387437465
1980-06-27,0.0,590.38,29.37,10.13,455.82,0.02991937387437465
1980-06-28,0.0,590.72,31.75,11.57,497.2,0.02719943079488605
1980-06-29,0.0,565.74,29.68,12.02,514.09,0.02719943079488605
1980-06-30,0.0,525.75,25.76,10.87,497.9,0.028559402334630352
1980-07-01,2.73,356.61,24.21,13.0,890.84,0.02719943079488605
1980-07-02,6.78,262.51,19.99,11.39,1062.52,0.032639316953863254
1980-07-03,0.0,365.66,19.6,10.75,878.2,0.03399928849360756
1980-07-04,0.0,401.44,20.85,10.96,719.04,0.02991937387437465
1980-07-05,0.0,450.71,21.37,10.16,455.79,0.02991937387437465
1980-07-06,0.0,474.41,21.69,9.53,429.56,0.028559402334630352
