Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,285.08,15.65,4.3,823.65,0.1310578958645811
1980-01-02,0.0,335.99,15.89,1.13,651.06,0.12581558002999785
1980-01-03,0.0,363.9,19.03,1.0,640.0,0.1205732641954146
1980-01-04,3.67,248.31,19.84,5.04,883.55,0.1205732641954146
1980-01-05,0.0,296.57,17.5,5.5,920.0,0.1205732641954146
1980-01-06,0.0,322.33,13.07,-0.11,600.23,0.11533094836083135
1980-01-07,0.0,356.74,17.8,1.2,656.05,0.10484631669166489
1980-01-08,0.0,365.69,23.68,5.0,880.0,0.10484631669166489
1980-01-09,0.0,304.8,25.0,11.69,1374.87,0.09960400085708164
1980-01-10,0.0,282.06,25.37,13.5,1559.29,0.09960400085708164
1980-01-11,0.0,286.5,26.2,14.0,1600.0,0.09436168502249839
1980-01-12,3.41,179.4,25.5,15.91,1792.77,0.09436168502249839
1980-01-13,12.82,125.39,20.35,14.23,1621.36,0.1100886325262481
1980-01-14,7.67,136.94,20.96,14.25,1619.66,0.1100886325262481
1980-01-15,0.0,266.11,20.11,9.99,1239.18,0.1100886325262481
1980-01-16,0.0,333.22,22.21,8.01,1081.01,0.10484631669166489
1980-01-17,0.0,320.1,24.5,10.97,1317.95,0.10484631669166489
1980-01-18,0.0,271.14,24.32,13.65,1571.97,0.09960400085708164
1980-01-19,0.0,270.13,24.38,13.81,1585.12,0.09960400085708164
1980-01-20,0.0,335.94,24.0,9.75,1220.4,0.09436168502249839
1980-01-21,0.0,354.92,24.01,8.49,1119.28,0.09436168502249839
1980-01-22,0.0,343.61,24.65,10.0,1240.0,0.08911936918791515
1980-01-23,6.66,216.1,24.02,12.89,1471.51,0.08911936918791515
1980-01-24,0.0,384.53,18.63,1.93,714.4,0.08911936918791515
1980-01-25,0.0,359.67,18.41,4.0,800.0,0.0838770533533319
1980-01-26,17.14,200.59,21.43,11.77,1381.88,0.10484631669166489
1980-01-27,22.71,141.37,21.19,14.66,1668.95,0.13630021169916434
1980-01-28,0.0,243.0,20.99,12.5,1440.0,0.14154252753374758
1980-01-29,0.0,335.07,19.77,7.23,1018.36,0.1467848433683308
1980-01-30,0.0,375.83,22.58,6.99,998.86,0.1467848433683308
1980-01-31,0.11,350.23,23.74,9.89,1231.09,0.15202715920291407
1980-02-01,0.0,409.2,20.32,2.37,720.77,0.1467848433683308
1980-02-02,0.0,367.87,11.65,-1.61,545.22,0.14154252753374758
1980-02-03,0.0,321.06,13.32,2.6,732.84,0.13630021169916434
1980-02-04,0.0,392.65,13.45,-1.24,559.52,0.1310578958645811
1980-02-05,0.0,404.67,16.13,0.28,622.91,0.1310578958645811
