Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,212.39,8.7,1.43,676.36,0.8074415907992332
1980-01-02,0.0,325.41,11.8,-3.21,479.97,0.7177258584882072
1980-01-03,0.0,336.46,15.5,-2.02,528.2,0.6851019558296523
1980-01-04,19.93,225.03,12.65,0.34,624.53,1.5414794006167178
1980-01-05,0.0,185.72,5.3,-0.73,582.78,1.6760529990832567
1980-01-06,0.0,314.34,7.09,-5.77,398.28,1.0643548242353527
1980-01-07,0.63,317.7,12.53,-2.8,499.74,0.9909510432536043
1980-01-08,8.91,171.79,13.63,5.61,912.57,1.0765887877323108
1980-01-09,0.0,136.23,11.99,7.57,1045.65,1.0276529337444786
1980-01-10,0.0,160.01,12.23,7.0,1000.13,0.897157323110259
1980-01-11,8.37,135.01,14.21,8.22,1097.84,1.1377586052171014
1980-01-12,11.52,231.17,14.1,1.78,695.14,1.7005209260771728
1980-01-13,0.0,223.98,11.0,3.53,799.2,1.1989284227018915
1980-01-14,0.0,257.0,13.31,4.33,833.9,1.4354517169764145
1980-01-15,0.0,311.96,16.0,3.52,800.0,0.9460931770980913
1980-01-16,0.0,294.34,15.63,4.56,844.72,0.9379372014334527
1980-01-17,24.48,149.52,15.31,8.77,1141.26,2.324453064422035
1980-01-18,17.3,122.41,16.44,11.17,1333.26,3.5152255114592874
1980-01-19,0.0,338.56,19.41,4.44,835.51,2.1287096484707053
1980-01-20,0.0,349.21,19.85,3.63,795.35,1.59041525460455
1980-01-21,0.0,308.51,17.23,5.59,913.77,1.3946718386532209
1980-01-22,7.55,175.43,14.96,7.35,1027.6,1.8473284880406697
1980-01-23,37.9,224.26,12.46,2.08,713.97,6.9325793149429105
1980-01-24,0.0,353.65,11.2,-3.0,489.17,2.8953713609467453
1980-01-25,0.0,334.25,14.49,1.81,695.64,2.018603976998083
1980-01-26,8.32,122.4,12.82,7.95,1076.01,2.0960857458121507
1980-01-27,4.25,119.49,11.79,7.12,1009.76,2.324453064422035
1980-01-28,0.0,313.89,12.38,1.74,694.19,1.8106265975497957
1980-01-29,0.0,301.26,12.21,2.35,720.05,1.578181291107592
1980-01-30,0.0,327.83,12.08,0.89,647.27,1.431373729144095
1980-01-31,10.02,260.89,10.94,-1.56,546.57,1.59041525460455
1980-02-01,0.0,309.44,1.33,-8.09,328.0,1.5537133641136758
1980-02-02,0.0,364.69,3.32,-9.1,305.71,1.2723322036836402
1980-02-03,0.0,377.52,6.03,-7.47,354.92,1.1744604957079756
1980-02-04,0.0,346.6,8.18,-3.2,480.61,1.1255246417201432
1980-02-05,0.0,337.57,8.5,-2.18,522.3,1.0398868972414366
1980-02-06,6.18,230.86,8.59,-0.42,592.94,1.2723322036836402
1980-02-07,0.0,378.58,8.54,-4.41,440.98,1.1866944592049335
1980-02-08,0.0,383.37,9.61,-3.92,449.16,0.9909510432536043
1980-02-09,23.02,242.48,9.54,-0.4,596.94,1.5414794006167178
1980-02-10,22.01,179.58,5.94,-0.65,584.21,5.709182965247103
1980-02-11,0.0,372.22,6.89,-5.23,422.21,2.813811604300358
1980-02-12,0.0,389.02,8.96,-4.48,440.0,1.9452001960163345
1980-02-13,0.0,383.11,10.09,-2.92,486.22,1.6148831815984663
1980-02-14,0.0,426.31,14.65,-3.29,477.42,1.4925435466288857
1980-02-15,0.0,432.21,18.35,-1.23,560.37,1.4436076926410533
1980-02-16,17.99,299.29,16.98,1.75,698.32,2.295907149595799
1980-02-17,0.0,425.62,9.03,-7.92,334.97,2.079773794482873
1980-02-18,0.0,424.62,8.73,-7.85,337.1,1.5537133641136758
1980-02-19,0.0,424.97,12.61,-4.09,446.1,1.419139765647137
1980-02-20,1.34,379.83,18.16,4.52,841.96,1.406905802150179
1980-02-21,0.17,330.07,21.58,10.05,1244.2,1.3702039116593046
1980-02-22,6.89,211.31,22.18,13.0,1480.0,1.3824378751562627
1980-02-23,0.39,366.48,25.44,11.5,1360.05,1.6638190355862985
1980-02-24,0.0,428.14,26.33,7.76,1060.94,1.3946718386532209
1980-02-25,0.0,425.72,21.28,4.02,816.28,1.2233963496958078
1980-02-26,0.0,432.68,12.24,-4.46,441.76,1.0521208607383945
1980-02-27,0.0,439.31,13.04,-4.35,441.75,0.9705611040920076
1980-02-28,0.0,467.61,21.18,-1.15,563.87,0.9705611040920076
1980-02-29,0.0,416.79,21.59,4.8,864.09,0.9460931770980913
1980-03-01,0.93,367.16,15.95,2.63,740.95,1.0031850067505625
1980-03-02,13.87,292.42,2.07,-9.2,303.03,1.4803095831319275
1980-03-03,0.0,481.39,5.48,-10.27,280.26,1.0643548242353527
1980-03-04,0.0,528.7,12.6,-7.32,357.58,0.9827950675889655
1980-03-05,21.58,363.33,18.13,1.05,654.92,2.006370013501125
1980-03-06,0.0,520.54,21.72,1.01,655.38,2.0960857458121507
1980-03-07,0.0,477.05,21.17,3.31,783.22,2.634380139678306
1980-03-08,53.24,199.25,23.21,14.03,1602.56,11.622265322110174
1980-03-09,11.0,281.52,25.32,11.01,1320.46,5.627623208600716
1980-03-10,0.0,395.64,23.28,8.11,1088.97,2.86274745828819
1980-03-11,0.0,380.17,21.24,7.12,1009.37,2.259205259104925
1980-03-12,18.17,200.71,14.85,6.06,931.73,7.218038463205267
1980-03-13,41.96,130.37,11.08,5.79,918.05,8.482214691224268
1980-03-14,0.0,365.2,14.52,2.28,720.94,3.482601608800733
1980-03-15,0.0,465.4,18.11,-0.01,608.76,2.6996279449954157
1980-03-16,0.0,441.29,20.72,4.2,824.25,2.4549486750562544
1980-03-17,13.69,201.94,19.48,10.93,1314.68,4.404226858904908
1980-03-18,35.05,321.88,17.83,2.87,749.9,7.585057368114008
1980-03-19,0.0,439.31,16.89,1.63,687.6,3.710968927410617
1980-03-20,20.1,310.33,20.39,6.29,945.44,5.21982442536878
1980-03-21,30.86,296.36,21.3,8.1,1088.35,17.290668409034083
