Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,243.73,13.11,3.75,800.0,0.7048813084526394
1980-01-02,0.0,331.32,15.87,0.53,640.0,0.5964380302291564
1980-01-03,0.0,354.08,17.68,-0.68,586.0,0.5313720632950666
1980-01-04,12.9,221.7,16.87,4.41,832.95,0.5367942272062408
1980-01-05,0.0,258.52,14.33,4.29,823.26,1.1657652409024422
1980-01-06,0.0,307.0,10.94,-1.63,549.94,1.8435357297992108
1980-01-07,0.0,358.93,17.47,-0.97,567.2,1.6808708124639862
1980-01-08,0.0,327.05,21.04,5.84,920.94,1.1657652409024422
1980-01-09,0.0,262.04,22.02,11.27,1341.66,0.867546225787864
1980-01-10,0.0,182.92,18.97,12.13,1410.41,0.7591029475643809
1980-01-11,0.03,265.57,22.62,11.72,1377.93,0.7048813084526394
1980-01-12,6.22,180.33,20.43,11.08,1326.74,0.7157256362749878
1980-01-13,13.72,115.25,14.17,8.8,1144.28,1.0844327822348299
1980-01-14,13.87,91.16,12.11,8.02,1081.66,1.2742085191259251
1980-01-15,0.0,272.1,16.42,6.06,924.56,2.439973760028367
1980-01-16,0.0,342.8,21.23,5.57,920.0,2.9171241842116924
1980-01-17,0.0,318.28,23.5,9.64,1211.42,3.242454018882141
1980-01-18,0.0,256.1,24.0,13.86,1588.6,1.7893140906874694
1980-01-19,0.0,308.55,22.09,9.33,1186.77,1.3230079943264923
1980-01-20,0.0,368.07,21.66,3.89,802.97,1.1820317326359646
1980-01-21,0.0,372.7,23.0,4.56,844.84,0.9217678648996054
1980-01-22,0.0,346.08,23.88,8.35,1108.34,0.7970580949425999
1980-01-23,17.02,232.5,22.13,9.72,1217.44,0.8404354062319931
1980-01-24,0.0,373.05,15.38,-0.85,572.78,1.1115436017907006
1980-01-25,0.0,346.68,16.95,3.01,761.14,1.2850528469482734
1980-01-26,24.89,142.61,17.45,11.01,1320.86,1.2091425521918353
1980-01-27,30.02,122.42,18.07,12.57,1445.49,4.760659914010903
1980-01-28,0.0,237.62,17.33,9.21,1176.67,7.319921280085102
1980-01-29,0.0,339.36,17.0,4.1,808.21,9.759895040113468
1980-01-30,0.0,359.1,19.82,5.33,906.73,10.57321962678959
1980-01-31,6.09,249.88,19.03,6.41,952.77,6.940369806302912
1980-02-01,0.0,317.38,10.23,-0.56,593.53,2.537572710429502
1980-02-02,0.0,330.87,7.54,-3.48,473.57,1.5724275342405032
1980-02-03,0.0,330.05,8.95,-1.95,527.43,1.2199868800141835
1980-02-04,0.0,390.87,11.45,-3.45,471.38,1.0302111431230883
1980-02-05,0.0,378.91,12.44,-1.47,553.91,0.910923537077257
1980-02-06,1.65,364.27,14.36,1.2,658.1,0.7699472753867292
1980-02-07,0.0,380.77,13.08,-0.49,594.71,0.6940369806302911
1980-02-08,0.0,391.42,14.19,-0.16,600.44,0.6615039971632461
1980-02-09,0.0,413.11,21.57,3.96,803.7,0.6289710136962013
1980-02-10,6.83,282.62,19.7,5.56,919.92,0.6289710136962013
1980-02-11,0.0,296.3,13.26,3.87,800.01,0.6994591445414652
1980-02-12,0.0,333.05,14.58,3.47,796.91,0.6560818332520721
1980-02-13,0.0,265.32,14.24,5.89,920.0,0.6127045219626789
1980-02-14,0.0,260.63,16.08,7.91,1072.75,0.580171538495634
1980-02-15,0.0,349.99,20.63,8.51,1120.66,0.5313720632950666
1980-02-16,5.15,277.55,22.0,8.74,1139.22,0.4988390798280217
1980-02-17,5.24,307.85,17.65,2.4,720.09,0.50968340765037
1980-02-18,0.0,361.0,12.94,1.2,657.66,0.5422163911174149
1980-02-19,0.0,357.74,17.5,5.84,920.0,0.5367942272062408
1980-02-20,0.0,421.36,21.65,5.86,920.0,0.5151055715615441
1980-02-21,0.0,373.6,24.46,11.5,1360.0,0.4663060963609768
1980-02-22,0.0,409.07,26.95,11.34,1347.45,0.433773112893932
1980-02-23,0.0,354.99,27.21,15.0,1720.0,0.42835094898275783
1980-02-24,22.26,216.33,25.42,16.41,1864.99,0.9651451761889985
1980-02-25,14.99,189.24,22.08,14.66,1665.65,3.4159632640397137
1980-02-26,0.0,471.18,20.07,1.11,649.04,4.869103192234386
1980-02-27,0.0,454.87,14.85,-1.62,549.84,4.044934277735916
1980-02-28,0.0,463.29,20.54,2.51,724.21,2.0983774336243957
1980-02-29,0.0,415.49,23.5,8.73,1138.59,1.4151847808164528
