Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day),elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
1980-01-01,0.0,142.29,0.69,0.69,485.19,0.46923136473755045,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-02,0.0,119.84,-1.84,-1.84,437.14,0.41160646029609693,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-03,0.14,75.7,-0.8,-0.8,485.6,0.39514220188425303,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-04,2.87,94.03,-1.02,-1.02,460.63,0.3869100726783311,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-05,1.03,157.49,-3.45,-3.45,366.99,0.3622136850605653,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-06,0.09,200.56,-4.22,-4.22,338.64,0.32928516823687753,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-07,0.34,183.23,-1.19,-1.19,395.7,0.41160646029609693,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-08,0.11,215.79,-3.74,-3.74,329.85,0.32928516823687753,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-09,0.0,249.21,-2.65,-2.65,360.37,0.2798923930013459,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-10,2.05,210.95,-0.56,-0.56,422.42,0.26342813458950204,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-11,27.95,206.66,5.23,5.23,578.68,34.73958524899058,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-12,9.09,281.51,-0.8,-0.8,372.83,3.95142201884253,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-13,0.12,213.07,0.19,0.19,429.36,1.7287471332436068,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-14,0.9,172.12,3.4,3.4,580.16,1.4817832570659488,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-15,0.29,272.75,3.0,3.0,577.43,1.3171406729475101,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-16,0.95,171.5,6.71,6.71,771.53,1.1524980888290712,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
1980-01-17,0.9,169.77,8.15,8.15,816.79,1.070176796769852,264.12,4.26263,29.72,3.50896235455168,2.56677771389459,0.731491949625814,0.109334032224163,0.0670858663666364,21.45,1.1949860724234,250.6,4.11156685808039,1,-11.8,39.0727272727273,1.50000001490116,0.465226036652511,0.778451246276124,0.700823083618527,21.017180511424,52.1069210834261,26.8366676250455,0.6327,2.88044915005041,2.54639335539189,0.784873593652953,0.500461708273317
