Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,224.03,1.4,-7.53,354.18,1.735074704053243
1980-01-02,0.0,256.04,3.93,-7.54,350.97,1.7484214325459602
1980-01-03,0.0,226.01,-1.05,-9.85,283.52,1.5348737766624843
1980-01-04,0.0,274.12,-2.72,-15.75,180.68,1.3346728492717255
1980-01-05,0.0,233.52,-3.53,-12.59,237.52,1.3346728492717255
1980-01-06,0.0,280.44,-1.3,-14.95,194.91,1.3346728492717255
1980-01-07,0.0,241.93,-2.42,-11.92,240.0,1.3079793922862908
1980-01-08,2.97,165.22,-2.6,-9.94,286.47,1.3079793922862908
1980-01-09,0.0,181.77,-3.49,-9.81,280.0,1.3079793922862908
1980-01-10,0.0,209.11,-7.13,-14.48,200.0,1.3480195777644426
1980-01-11,0.0,282.32,-0.45,-13.11,223.87,1.7217279755605255
1980-01-12,23.94,230.18,9.5,-9.76,291.48,3.803817620424417
1980-01-13,0.0,170.41,-6.13,-11.63,240.0,1.8685419889804156
1980-01-14,0.0,304.86,2.77,-12.2,242.09,1.8151550750095464
1980-01-15,1.63,108.62,4.08,0.6,639.82,1.7217279755605255
1980-01-16,0.0,250.97,5.37,-3.79,456.87,1.5348737766624843
1980-01-17,0.0,288.79,6.18,-5.64,400.0,1.4414466772134633
1980-01-18,0.0,195.73,3.36,-2.96,486.64,1.4414466772134633
1980-01-19,0.0,195.72,2.87,-3.35,478.27,1.4147532202280289
1980-01-20,0.0,76.04,-1.63,-3.71,464.52,1.3880597632425944
1980-01-21,0.0,193.12,-3.86,-9.85,281.46,1.3346728492717255
1980-01-22,0.0,114.51,-4.55,-7.89,337.75,1.3346728492717255
1980-01-23,3.09,88.54,-1.9,-4.96,434.5,1.3346728492717255
1980-01-24,0.0,330.01,0.52,-13.93,203.26,1.2545924783154219
1980-01-25,0.0,177.49,-10.54,-15.65,185.04,1.1745121073591183
1980-01-26,0.0,266.79,-6.88,-15.28,190.61,1.1478186503736838
1980-01-27,0.0,97.43,-5.43,-8.02,321.11,1.1211251933882493
1980-01-28,0.0,234.3,-0.97,-7.95,323.78,1.0944317364028147
1980-01-29,0.0,272.16,-4.51,-12.85,228.62,1.0410448224319457
1980-01-30,0.0,317.4,-7.28,-17.95,150.52,1.0143513654465113
1980-01-31,0.0,206.07,-9.8,-15.43,192.54,1.0944317364028147
