Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,260.66,8.76,-4.79,438.75,0.23097206972940132
1980-01-02,0.0,250.53,9.23,-3.19,480.62,0.22182466102724682
1980-01-03,0.05,120.94,1.07,-3.63,469.59,0.2035298436229378
1980-01-04,0.0,77.55,-0.43,-3.25,480.14,0.189808730569706
1980-01-05,0.0,140.39,0.97,-4.5,440.0,0.18066132186755154
1980-01-06,0.0,212.45,5.89,-3.21,479.79,0.17151391316539702
1980-01-07,0.0,296.93,8.89,-10.4,280.0,0.16007965228770388
1980-01-08,0.0,219.13,-0.6,-9.77,280.0,0.15093224358554938
1980-01-09,0.0,253.26,2.06,-9.49,289.38,0.13721113053231762
1980-01-10,0.0,269.76,7.6,-5.71,402.13,0.13035057400570174
1980-01-11,0.0,278.01,13.46,-1.32,557.5,0.13263742618124036
1980-01-12,0.0,263.29,6.25,-6.02,388.0,0.12577686965462448
1980-01-13,0.0,265.5,10.05,-2.56,509.53,0.12349001747908585
1980-01-14,0.0,297.4,14.26,-3.13,484.23,0.1189163131280086
1980-01-15,0.0,252.68,16.15,4.32,831.83,0.11434260877693135
1980-01-16,6.36,165.73,15.27,5.81,920.0,0.1280637218301631
1980-01-17,0.0,255.93,8.99,-2.18,521.6,0.13949798270785624
1980-01-18,0.0,300.0,12.01,-4.0,453.5,0.13949798270785624
1980-01-19,0.0,285.09,13.41,-0.48,588.41,0.14178483488339486
1980-01-20,7.44,120.91,6.29,0.38,629.17,0.16465335663878114
1980-01-21,1.55,82.65,3.16,0.4,630.2,0.17608761751647428
1980-01-22,2.0,171.99,4.2,-2.0,521.58,0.2035298436229378
1980-01-23,0.0,270.11,4.26,-6.87,360.0,0.21496410450063091
1980-01-24,0.0,306.75,12.02,-3.01,487.69,0.21725095667616956
1980-01-25,0.0,316.13,16.39,-0.45,591.87,0.21039040014955368
1980-01-26,0.0,279.16,8.21,-3.33,477.79,0.19438243492078328
1980-01-27,0.22,195.69,-2.54,-9.08,313.77,0.17608761751647428
1980-01-28,0.0,169.38,-5.44,-10.91,271.92,0.15550594793662664
1980-01-29,0.0,227.23,-3.84,-11.48,251.1,0.13721113053231762
1980-01-30,1.25,208.72,-3.11,-9.33,295.28,0.12577686965462448
1980-01-31,2.14,322.03,-5.47,-17.04,160.0,0.10976890442585409
1980-02-01,0.0,358.35,-4.83,-18.04,156.06,0.10519520007477684
1980-02-02,0.0,337.85,0.39,-11.49,251.77,0.10062149572369958
1980-02-03,0.0,260.82,3.27,-4.92,432.81,0.09833464354816095
1980-02-04,0.0,175.33,0.46,-4.64,435.55,0.10062149572369958
1980-02-05,3.3,150.81,3.4,-2.13,521.12,0.10519520007477684
1980-02-06,0.0,322.62,4.51,-6.02,398.15,0.10976890442585409
1980-02-07,0.0,270.21,-0.63,-8.57,317.23,0.10976890442585409
1980-02-08,27.51,94.04,-1.9,-5.21,423.14,0.12349001747908585
1980-02-09,0.0,179.95,-1.98,-6.73,360.0,0.13721113053231762
1980-02-10,0.0,376.82,-1.94,-14.95,193.54,0.12577686965462448
1980-02-11,0.0,383.84,-0.68,-14.07,200.47,0.1280637218301631
1980-02-12,0.0,424.03,-0.83,-20.5,120.0,0.11662946095246997
1980-02-13,0.0,419.98,3.28,-14.85,200.0,0.12349001747908585
1980-02-14,0.0,305.01,9.54,-0.23,600.28,0.14635853923447212
1980-02-15,13.8,247.97,9.99,-1.31,557.47,1.660254679441043
1980-02-16,0.67,351.89,-0.8,-12.45,240.0,4.139202437724915
1980-02-17,0.0,362.25,-3.82,-15.19,200.0,1.8294817404309016
1980-02-18,0.0,393.69,2.92,-10.85,276.76,1.4864539141001076
1980-02-19,0.0,320.54,7.78,-1.75,539.71,1.3949798270785625
1980-02-20,0.0,317.24,11.79,1.65,691.78,1.6968443142496612
1980-02-21,0.0,352.01,16.85,4.21,817.04,2.2113860537458523
1980-02-22,0.0,374.57,15.29,1.26,667.51,1.9072347143992148
1980-02-23,0.0,309.1,11.57,2.1,717.7,1.189163131280086
1980-02-24,0.0,283.75,7.25,-0.72,582.5,0.9330356876197597
1980-02-25,2.09,297.66,4.49,-3.97,443.29,0.8484221571248306
1980-02-26,0.0,420.68,4.16,-11.72,240.92,0.7432269570500538
1980-02-27,0.0,426.34,12.52,-5.21,400.13,0.6677608352572791
1980-02-28,0.0,407.58,17.48,1.49,636.31,0.6265974960975838
1980-02-29,0.0,431.29,13.3,-5.11,399.81,0.576286748235734
1980-03-01,4.53,295.51,-2.0,-12.93,239.96,0.5236891481983456
1980-03-02,0.0,461.96,-3.4,-17.9,160.0,0.4825258090386503
1980-03-03,0.0,463.46,4.32,-10.5,280.0,0.459657287283264
1980-03-04,0.0,457.84,14.48,-0.76,532.49,0.4825258090386503
1980-03-05,0.0,519.86,15.46,-8.86,280.0,0.4825258090386503
1980-03-06,0.0,449.92,6.77,-7.88,332.14,0.4345019133523391
1980-03-07,0.0,432.1,17.22,0.32,576.38,0.41620709594803007
1980-03-08,0.0,417.21,17.73,1.09,610.69,0.38647801766602796
1980-03-09,0.0,424.18,12.78,-3.9,371.47,0.3681832002617189
1980-03-10,0.0,414.15,17.36,1.03,493.02,0.34531467850633263
1980-03-11,0.0,449.53,14.98,-4.33,325.09,0.32473300892648505
1980-03-12,24.05,190.11,6.5,-1.51,557.56,1.1068364529606955
1980-03-13,3.14,155.27,6.06,-0.12,602.69,3.544620872084872
1980-03-14,0.0,434.87,12.29,-4.07,410.39,1.8889398969949058
1980-03-15,0.0,441.33,19.87,2.22,597.07,1.047378296396691
1980-03-16,0.0,378.39,21.34,7.78,927.32,0.8072588179651352
1980-03-17,6.92,343.43,20.43,1.08,614.45,1.8089000708510539
1980-03-18,0.0,403.07,13.32,-0.99,532.98,1.2028842443333179
1980-03-19,0.0,387.24,18.06,4.39,763.35,0.8186930788428285
1980-03-20,0.0,373.81,17.84,4.88,800.89,0.7112110265925129
1980-03-21,8.22,281.45,12.21,-0.45,600.0,0.8964460528111418
1980-03-22,0.0,438.41,15.72,-0.63,535.37,0.7500875135766696
1980-03-23,3.94,278.41,17.1,5.62,914.09,0.6586134265551246
1980-03-24,19.6,169.63,10.14,3.37,786.61,3.1787245239986914
1980-03-25,0.0,132.42,5.23,1.6,688.18,2.721354088890966
1980-03-26,0.0,238.03,9.77,2.8,743.95,1.520756696733187
1980-03-27,0.0,348.52,15.08,4.19,816.82,1.120557566013927
1980-03-28,11.89,250.74,17.16,6.9,991.82,1.152573496471468
1980-03-29,2.08,273.51,16.34,7.44,1034.83,2.7670911324017387
1980-03-30,29.2,230.9,13.12,4.47,837.44,10.519520007477684
1980-03-31,1.36,248.46,10.33,3.51,799.81,8.621432701780623
1980-04-01,0.0,401.69,16.61,4.56,844.83,2.4698003495817167
1980-04-02,0.0,495.91,20.62,2.42,715.96,1.630525601159041
1980-04-03,6.74,296.41,18.19,6.4,952.07,1.4933144706267234
1980-04-04,0.0,411.14,14.23,2.53,724.73,1.2760635139505538
1980-04-05,0.0,493.59,17.32,0.89,640.0,0.9902069920082254
1980-04-06,0.0,436.87,20.33,7.09,1007.08,0.8484221571248306
1980-04-07,1.23,393.69,22.32,10.11,1248.79,0.759234922278824
1980-04-08,19.33,332.56,20.81,7.58,1046.76,1.4018403836051783
1980-04-09,0.0,403.88,16.11,5.28,902.2,1.9438243492078326
1980-04-10,0.0,513.13,19.7,2.75,739.98,1.3446690792167126
1980-04-11,1.98,437.24,21.4,7.3,1024.34,0.9513305050240688
1980-04-12,0.0,499.44,15.02,-0.48,599.77,0.8072588179651352
1980-04-13,0.0,374.13,10.49,1.07,645.49,0.6883425048371267
1980-04-14,0.23,350.45,7.98,-0.4,599.51,0.6151632352198906
1980-04-15,0.0,498.52,14.87,0.22,617.79,0.5625656351825022
1980-04-16,0.0,540.95,22.53,3.42,755.88,0.48709951338972757
1980-04-17,3.98,348.59,22.35,8.8,1143.68,0.44593617423003223
1980-04-18,0.0,461.95,20.77,7.68,1054.34,0.43907561770341635
1980-04-19,0.0,511.41,22.86,6.56,962.09,0.4024859828947983
1980-04-20,0.0,512.74,25.72,8.77,1086.19,0.3658963480861803
1980-04-21,0.0,520.46,28.77,10.5,1189.63,0.33159356545310087
1980-04-22,0.0,512.28,29.57,11.7,1283.9,0.2972907828200215
1980-04-23,0.0,508.7,28.55,10.98,1230.92,0.26984855671355795
1980-04-24,0.0,468.13,26.3,11.37,1311.14,0.2561274436603262
1980-04-25,0.8,361.22,18.18,7.73,1058.53,0.2286852175538627
1980-04-26,1.68,195.12,12.79,7.6,1048.39,0.21496410450063091
1980-04-27,8.06,254.99,14.45,6.03,924.11,0.21039040014955368
1980-04-28,0.0,446.5,20.22,7.33,1026.35,0.2286852175538627
1980-04-29,0.0,536.02,23.38,4.63,815.06,0.2286852175538627
1980-04-30,0.0,526.97,24.34,5.82,888.63,0.20810354797401504
1980-05-01,0.0,432.64,22.52,9.47,1197.24,0.17608761751647428
1980-05-02,0.0,422.78,22.36,9.89,1229.15,0.15550594793662664
1980-05-03,0.0,488.11,24.61,8.75,1101.99,0.13949798270785624
1980-05-04,0.0,523.15,26.66,8.07,1016.84,0.1280637218301631
1980-05-05,0.0,520.51,27.15,8.67,1055.29,0.1189163131280086
1980-05-06,0.0,501.45,27.23,9.93,1156.71,0.10976890442585409
1980-05-07,0.0,491.07,26.08,9.52,1137.88,0.10290834789923821
1980-05-08,2.79,382.13,17.38,2.67,733.92,0.0937609391970837
1980-05-09,0.0,531.89,18.53,0.41,589.95,0.08690038267046783
1980-05-10,0.0,492.33,24.67,8.27,1001.03,0.0846135304949292
1980-05-11,0.0,423.7,28.57,14.87,1598.4,0.07775297396831332
1980-05-12,16.64,328.19,28.93,14.45,1643.05,0.10976890442585409
1980-05-13,3.01,329.73,26.45,12.2,1416.09,0.15779280011216526
1980-05-14,0.0,502.23,21.9,5.02,840.27,0.11662946095246997
1980-05-15,0.0,413.66,22.21,9.5,1197.48,0.09604779137262233
1980-05-16,19.03,261.37,21.32,11.22,1337.84,0.10290834789923821
1980-05-17,0.0,321.24,21.85,12.68,1454.22,0.13721113053231762
1980-05-18,2.0,287.93,21.63,12.87,1469.91,0.13035057400570174
1980-05-19,0.0,422.28,21.65,9.21,1176.33,0.12349001747908585
1980-05-20,0.0,400.57,22.42,10.85,1307.72,0.10519520007477684
1980-05-21,0.0,422.72,24.4,11.92,1383.68,0.0937609391970837
1980-05-22,0.0,438.01,24.76,11.76,1355.59,0.08918723484600645
1980-05-23,2.8,294.45,24.48,14.55,1647.97,0.08232667831939057
1980-05-24,0.11,414.41,25.03,13.11,1496.56,0.07546612179277469
1980-05-25,0.0,458.17,30.58,16.01,1730.55,0.07089241744169743
1980-05-26,0.0,391.43,31.72,19.47,2240.16,0.3567489393840258
1980-05-27,19.58,314.74,30.34,17.09,1934.77,0.8324141918960601
1980-05-28,0.0,377.53,29.24,17.83,2052.95,0.22639836537832406
1980-05-29,0.0,381.09,29.39,18.0,2079.98,0.1280637218301631
1980-05-30,0.06,382.89,29.46,18.15,2091.17,0.09604779137262233
1980-05-31,0.0,412.74,29.95,17.49,1987.5,0.08232667831939057
1980-06-01,0.0,339.02,30.17,20.31,2369.24,0.07089241744169743
1980-06-02,0.0,292.75,30.0,21.72,2594.99,0.0594581565640043
1980-06-03,0.0,385.8,31.23,19.94,2312.63,0.048023895686311165
1980-06-04,0.0,399.05,31.97,20.23,2352.41,0.041163339159695285
1980-06-05,0.0,358.32,31.64,21.51,2560.58,0.03658963480861803
1980-06-06,0.0,374.94,32.53,21.82,2610.26,0.032015930457540774
1980-06-07,0.0,383.86,34.02,22.78,2755.63,0.027442226106463522
1980-06-08,0.0,542.58,32.94,14.13,1452.0,0.021267725232509232
1980-06-09,0.0,511.89,26.22,11.23,1265.09,0.018294817404309015
1980-06-10,0.0,534.76,29.26,12.12,1301.52,0.015321909576108801
1980-06-11,0.0,531.13,31.3,13.99,1388.75,0.014864539141001075
