Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,169.39,5.11,-11.01,268.42,0.007597572764554322
1980-01-02,0.0,169.52,0.92,-14.68,200.18,0.007367343286840555
1980-01-03,0.0,147.82,-6.99,-18.8,134.05,0.007367343286840555
1980-01-04,0.67,139.85,-2.45,-12.58,231.91,0.007137113809126787
1980-01-05,0.0,117.59,-6.48,-14.51,201.1,0.007137113809126787
1980-01-06,4.33,147.05,-7.09,-20.76,120.0,0.00690688433141302
1980-01-07,0.0,140.24,-17.52,-26.55,80.0,0.006216195898271717
1980-01-08,0.0,140.57,-20.9,-29.86,40.0,0.005525507465130416
1980-01-09,0.0,172.53,-19.45,-31.19,40.0,0.005065048509702881
1980-01-10,0.0,170.56,-12.22,-24.04,83.78,0.00437436007656158
1980-01-11,0.31,171.08,-14.42,-25.81,80.0,0.003913901121134045
1980-01-12,0.0,228.68,-2.18,-24.61,80.0,0.003913901121134045
1980-01-13,0.0,202.57,6.93,-8.64,317.71,0.0036836716434202775
1980-01-14,0.0,180.48,3.16,-9.07,308.25,0.0036836716434202775
1980-01-15,0.0,208.95,5.32,-10.48,275.15,0.0036836716434202775
1980-01-16,0.0,209.58,4.18,-11.23,242.57,0.00345344216570651
1980-01-17,0.0,204.44,3.76,-10.5,220.94,0.00345344216570651
1980-01-18,0.0,172.88,1.31,-9.42,271.25,0.00345344216570651
1980-01-19,0.0,209.55,-2.22,-16.35,150.77,0.0032232126879927422
1980-01-20,0.0,227.08,0.9,-15.54,144.77,0.0032232126879927422
1980-01-21,0.0,177.74,1.23,-9.39,260.35,0.0029929832102789755
1980-01-22,0.0,176.59,-0.48,-10.78,238.94,0.0029929832102789755
1980-01-23,0.0,225.3,4.87,-10.3,191.83,0.002762753732565208
1980-01-24,0.82,142.05,6.63,-1.4,462.33,0.002762753732565208
1980-01-25,0.3,252.49,1.21,-19.11,86.34,0.0025325242548514407
1980-01-26,0.0,161.6,-16.48,-25.2,80.0,0.0023022947771376735
1980-01-27,0.0,183.37,-16.44,-26.54,80.0,0.002072065299423906
1980-01-28,0.0,191.54,-17.1,-27.62,79.84,0.0018418358217101387
1980-01-29,0.0,234.18,-15.11,-29.37,40.04,0.0016116063439963711
1980-01-30,0.0,225.38,-11.22,-24.33,83.61,0.0016116063439963711
1980-01-31,0.0,266.56,-5.24,-24.0,80.0,0.0018418358217101387
1980-02-01,0.0,244.27,-4.78,-19.38,113.44,0.0018418358217101387
1980-02-02,1.02,216.14,-1.32,-12.63,174.17,0.002072065299423906
1980-02-03,0.27,195.2,-1.51,-11.46,207.73,0.002072065299423906
1980-02-04,1.32,199.32,3.74,-6.47,266.8,0.0023022947771376735
1980-02-05,0.0,173.72,3.72,-4.43,337.9,0.0023022947771376735
1980-02-06,0.0,277.94,3.2,-13.11,121.3,0.002072065299423906
1980-02-07,0.17,181.41,-2.03,-10.48,235.08,0.002072065299423906
1980-02-08,0.0,193.15,-1.57,-10.41,224.63,0.0023022947771376735
1980-02-09,0.0,283.4,3.95,-11.77,129.31,0.0023022947771376735
1980-02-10,0.0,234.18,-0.55,-11.61,177.63,0.0023022947771376735
1980-02-11,0.0,214.81,-6.29,-15.6,159.78,0.0023022947771376735
1980-02-12,0.0,285.8,-3.01,-17.16,105.4,0.0023022947771376735
1980-02-13,0.0,207.82,-4.05,-12.63,189.63,0.0023022947771376735
1980-02-14,0.24,225.28,-8.28,-17.46,135.55,0.002072065299423906
1980-02-15,0.04,221.03,-11.23,-19.85,122.47,0.002072065299423906
1980-02-16,0.0,289.71,-7.27,-19.79,84.13,0.002072065299423906
1980-02-17,0.0,341.27,-2.05,-20.45,80.0,0.002072065299423906
1980-02-18,0.0,343.82,5.77,-12.69,81.43,0.0018418358217101387
1980-02-19,0.43,266.47,5.41,-5.22,202.16,0.002072065299423906
1980-02-20,0.0,245.68,2.46,-6.85,209.5,0.0023022947771376735
1980-02-21,1.51,180.56,-0.84,-7.65,269.34,0.0025325242548514407
1980-02-22,0.0,197.87,-1.11,-7.85,252.25,0.0025325242548514407
1980-02-23,0.0,297.18,1.63,-10.0,145.83,0.0025325242548514407
1980-02-24,0.01,320.2,0.95,-11.3,121.65,0.0025325242548514407
1980-02-25,0.0,381.42,-1.27,-20.35,41.54,0.0025325242548514407
1980-02-26,0.0,359.34,5.77,-9.83,99.75,0.0029929832102789755
1980-02-27,0.0,373.66,11.49,-5.77,135.7,0.0029929832102789755
1980-02-28,0.0,404.68,9.22,-14.23,71.27,0.002762753732565208
1980-02-29,0.0,326.36,-11.67,-23.99,78.05,0.002762753732565208
1980-03-01,0.0,392.57,-7.45,-25.55,40.21,0.002762753732565208
1980-03-02,0.0,418.01,6.86,-16.66,40.5,0.0025325242548514407
1980-03-03,0.0,354.29,3.66,-10.24,95.42,0.0025325242548514407
1980-03-04,1.71,310.26,-8.7,-19.74,85.88,0.0025325242548514407
1980-03-05,0.0,334.65,-9.57,-21.71,80.0,0.0025325242548514407
1980-03-06,0.0,365.68,-4.64,-18.74,80.08,0.002762753732565208
1980-03-07,0.0,430.4,1.32,-19.91,40.5,0.002762753732565208
1980-03-08,0.0,399.43,2.88,-13.88,80.05,0.002762753732565208
1980-03-09,0.0,357.56,5.36,-8.09,119.43,0.0029929832102789755
1980-03-10,0.0,428.76,2.37,-17.18,41.17,0.0032232126879927422
1980-03-11,0.0,391.94,3.08,-12.48,81.08,0.0032232126879927422
