Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,76.98,-6.88,-12.08,240.0,0.0044122431018935974
1980-01-02,0.0,136.22,-10.16,-20.37,120.0,0.0044122431018935974
1980-01-03,0.0,150.04,-11.7,-23.52,81.77,0.0044122431018935974
1980-01-04,0.3,134.65,-6.81,-16.71,163.44,0.0044122431018935974
1980-01-05,1.93,117.3,-5.54,-13.66,201.34,0.0044122431018935974
1980-01-06,6.9,64.19,-6.78,-12.35,236.24,0.0044122431018935974
1980-01-07,4.89,124.86,-11.27,-24.29,80.0,0.0044122431018935974
1980-01-08,0.0,111.62,-22.76,-29.93,40.0,0.0044122431018935974
1980-01-09,0.0,128.78,-21.95,-30.43,40.0,0.0044122431018935974
1980-01-10,0.0,169.98,-12.38,-25.49,80.0,0.0044122431018935974
1980-01-11,5.54,117.0,-13.44,-24.28,80.0,0.0044122431018935974
1980-01-12,0.0,197.62,-9.96,-29.6,40.0,0.0044122431018935974
1980-01-13,0.0,192.95,1.6,-16.19,166.37,0.0044122431018935974
1980-01-14,0.0,182.5,-2.5,-16.62,160.0,0.0044122431018935974
1980-01-15,0.0,145.58,-1.0,-10.41,276.98,0.0044122431018935974
1980-01-16,0.0,182.24,-1.21,-14.6,200.0,0.0044122431018935974
1980-01-17,0.0,88.79,-7.0,-12.02,240.0,0.0044122431018935974
1980-01-18,0.0,85.31,-6.98,-11.7,246.58,0.0044122431018935974
1980-01-19,0.0,159.18,-6.79,-16.53,160.25,0.0044122431018935974
1980-01-20,0.0,183.04,-4.51,-16.6,165.12,0.0044122431018935974
1980-01-21,0.0,171.21,-1.87,-12.49,237.92,0.0044122431018935974
1980-01-22,0.0,199.04,-5.74,-19.25,127.28,0.0044122431018935974
1980-01-23,0.0,214.51,-14.13,-29.64,44.87,0.0044122431018935974
1980-01-24,3.74,99.33,-9.66,-16.71,160.0,0.004072839786363321
1980-01-25,0.0,215.15,-13.64,-28.09,60.3,0.004072839786363321
1980-01-26,0.0,186.28,-20.5,-31.05,40.0,0.004072839786363321
1980-01-27,0.0,185.45,-17.64,-27.91,70.24,0.004072839786363321
1980-01-28,0.0,198.0,-19.09,-30.19,40.0,0.004072839786363321
1980-01-29,0.0,222.24,-19.0,-32.57,40.0,0.004072839786363321
1980-01-30,0.0,239.44,-16.68,-32.7,40.0,0.004072839786363321
1980-01-31,0.0,238.74,-13.97,-29.51,43.15,0.004072839786363321
1980-02-01,0.0,238.51,-13.5,-28.7,47.96,0.004072839786363321
1980-02-02,0.0,238.52,-11.17,-25.95,80.0,0.004072839786363321
1980-02-03,0.0,215.67,-8.61,-20.5,120.0,0.004072839786363321
1980-02-04,0.0,142.82,-7.76,-14.51,202.74,0.004072839786363321
1980-02-05,2.93,106.13,-4.85,-11.25,253.97,0.003733436470833044
1980-02-06,0.0,211.2,-4.5,-15.28,184.37,0.003733436470833044
1980-02-07,0.33,158.5,-4.19,-11.4,247.88,0.003733436470833044
1980-02-08,0.0,197.28,-6.93,-16.2,168.59,0.003733436470833044
1980-02-09,0.0,220.21,-5.44,-16.0,160.0,0.003733436470833044
1980-02-10,4.23,150.32,-5.03,-14.03,204.58,0.003733436470833044
1980-02-11,0.89,201.16,-8.41,-16.98,163.82,0.003733436470833044
1980-02-12,0.0,272.78,-8.77,-22.3,120.0,0.003733436470833044
1980-02-13,0.0,287.72,-9.52,-24.54,83.97,0.003733436470833044
1980-02-14,0.0,282.97,-9.96,-23.96,81.17,0.003394033155302767
1980-02-15,0.0,289.47,-12.12,-26.4,80.0,0.003394033155302767
1980-02-16,0.0,274.03,-11.84,-24.4,80.0,0.003394033155302767
1980-02-17,0.0,294.49,-8.96,-23.58,80.0,0.003394033155302767
1980-02-18,0.0,261.28,-3.73,-15.25,194.85,0.0033600928237497397
1980-02-19,0.0,218.82,-3.4,-12.14,240.0,0.003326152492196712
1980-02-20,3.18,126.94,-3.78,-9.47,293.51,0.0032922121606436838
1980-02-21,0.0,189.03,-4.07,-10.94,268.3,0.0032922121606436838
1980-02-22,2.56,169.9,-5.51,-12.49,240.0,0.003258271829090656
1980-02-23,0.0,261.58,-8.45,-18.2,159.04,0.003258271829090656
1980-02-24,0.0,292.17,-8.4,-19.66,120.0,0.0032243314975376287
1980-02-25,0.0,359.28,-10.92,-29.37,44.54,0.0032243314975376287
1980-02-26,0.0,363.64,-5.37,-24.42,80.0,0.003190391165984601
1980-02-27,0.0,337.91,-7.12,-21.78,112.16,0.003190391165984601
1980-02-28,3.28,257.61,-13.3,-27.0,80.0,0.0031564508344315736
1980-02-29,0.0,356.15,-17.91,-33.27,40.0,0.0031564508344315736
1980-03-01,0.0,380.63,-14.99,-33.42,40.0,0.003122510502878546
1980-03-02,0.0,310.17,-7.98,-19.2,120.01,0.003122510502878546
1980-03-03,0.0,307.24,-5.23,-16.02,162.6,0.003088570171325518
1980-03-04,0.0,359.49,-11.97,-25.95,78.83,0.003054629839772491
1980-03-05,0.0,356.69,-11.26,-24.9,80.0,0.003054629839772491
1980-03-06,0.0,376.26,-6.59,-21.99,106.59,0.003054629839772491
1980-03-07,0.0,413.71,-5.59,-26.41,73.63,0.003054629839772491
1980-03-08,0.0,370.39,-4.49,-19.31,118.52,0.003054629839772491
1980-03-09,0.0,375.33,-1.05,-16.23,151.5,0.003054629839772491
1980-03-10,0.0,402.18,-2.69,-20.44,109.83,0.003054629839772491
1980-03-11,0.0,403.81,-10.7,-28.26,56.86,0.003054629839772491
1980-03-12,5.24,186.9,-4.91,-13.15,223.92,0.003054629839772491
1980-03-13,3.24,289.19,-3.42,-15.8,172.62,0.003054629839772491
1980-03-14,0.0,401.6,-3.52,-19.54,118.99,0.003054629839772491
1980-03-15,0.0,401.32,3.49,-12.35,187.44,0.003054629839772491
1980-03-16,0.0,312.59,3.18,-7.24,308.52,0.003054629839772491
1980-03-17,0.0,376.51,-2.19,-15.53,162.14,0.003054629839772491
1980-03-18,0.0,440.75,1.44,-17.08,123.83,0.003054629839772491
1980-03-19,0.0,328.13,4.61,-6.19,316.67,0.003054629839772491
