Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,320.62,14.35,-4.03,396.49,0.0
1980-01-02,0.0,318.52,17.29,-0.98,482.06,0.0
1980-01-03,0.0,240.68,11.75,0.47,617.93,0.0
1980-01-04,0.0,286.38,12.11,-2.27,483.02,0.0
1980-01-05,0.0,324.1,14.34,-4.11,390.99,0.0
1980-01-06,0.0,317.9,15.18,-2.53,441.26,0.0
1980-01-07,0.0,359.16,18.91,-7.08,283.36,0.0
1980-01-08,0.0,263.94,5.8,-6.41,373.15,0.0
1980-01-09,0.0,346.54,16.16,-5.09,341.62,0.0
1980-01-10,0.0,309.22,13.86,-2.11,460.3,0.0
1980-01-11,0.0,290.94,17.76,3.22,670.97,0.0
1980-01-12,0.0,233.4,9.28,-0.98,568.51,0.0
1980-01-13,0.0,281.46,14.86,1.44,608.25,0.0
1980-01-14,0.0,347.82,25.28,3.76,590.54,0.0
1980-01-15,0.0,334.31,23.96,5.02,663.75,0.0
1980-01-16,0.0,333.89,19.43,1.38,536.26,0.0
1980-01-17,0.0,330.67,17.72,0.45,509.29,0.0
1980-01-18,0.0,325.73,18.05,1.43,548.27,0.0
1980-01-19,1.17,248.79,17.53,6.3,873.38,0.0
1980-01-20,3.22,254.25,12.69,-1.12,540.22,0.0
1980-01-21,1.6,83.18,2.38,-0.77,582.8,0.0
1980-01-22,6.48,136.45,5.72,-1.47,551.72,6.965873158231902e-06
1980-01-23,3.04,234.02,4.36,-6.68,371.75,0.00012538571684817424
1980-01-24,0.0,359.66,11.57,-4.43,410.15,4.876111210762332e-05
1980-01-25,0.0,353.62,14.4,-1.15,505.48,3.482936579115951e-05
1980-01-26,0.0,334.75,11.61,-2.76,468.04,2.786349263292761e-05
1980-01-27,0.0,216.04,0.88,-6.95,362.83,2.0897619474695705e-05
1980-01-28,0.0,159.93,-1.27,-6.85,361.03,2.0897619474695705e-05
1980-01-29,0.96,193.14,-1.43,-7.86,332.14,2.0897619474695705e-05
1980-01-30,0.09,246.02,1.12,-7.28,357.99,1.3931746316463805e-05
1980-01-31,0.0,297.89,3.71,-6.65,363.14,1.3931746316463805e-05
1980-02-01,0.0,231.2,0.62,-6.77,360.0,1.3931746316463805e-05
1980-02-02,0.0,356.94,7.66,-5.34,389.09,1.3931746316463805e-05
1980-02-03,0.0,406.4,16.58,-3.27,391.95,6.965873158231902e-06
1980-02-04,0.0,400.44,19.24,-0.96,457.7,6.965873158231902e-06
1980-02-05,0.0,408.8,22.71,-0.05,465.08,6.965873158231902e-06
1980-02-06,0.0,397.71,16.88,-2.45,419.47,6.965873158231902e-06
1980-02-07,0.0,390.74,17.76,-0.7,475.91,0.0
1980-02-08,0.25,408.38,14.4,-6.04,328.71,0.0
1980-02-09,6.95,146.22,-2.63,-8.31,320.07,0.0
1980-02-10,0.04,388.77,2.51,-10.56,273.01,0.0
1980-02-11,0.0,445.41,9.62,-7.71,304.11,0.0
1980-02-12,0.0,330.77,6.74,-3.71,460.68,0.0
1980-02-13,0.0,358.63,8.73,-2.63,483.31,0.0
1980-02-14,0.0,448.32,19.79,1.27,521.51,0.0
1980-02-15,0.0,396.19,21.17,5.26,722.87,0.0
