Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,310.37,13.15,-1.78,539.28,0.0005337745040020726
1980-01-02,0.0,314.19,16.59,0.9,648.34,0.00023352634550090676
1980-01-03,0.0,279.03,13.98,1.72,695.52,6.672181300025907e-05
1980-01-04,0.0,278.84,10.25,-1.68,545.47,0.0
1980-01-05,0.0,305.18,12.87,-1.22,560.0,0.0
1980-01-06,0.0,294.13,15.73,2.33,724.7,0.0
1980-01-07,0.0,355.6,18.56,-3.86,457.49,0.0
1980-01-08,0.0,288.81,8.13,-4.08,444.79,0.0
1980-01-09,0.0,309.14,12.42,-1.53,549.61,0.0
1980-01-10,0.0,288.88,14.82,2.25,722.79,0.0
1980-01-11,0.0,296.01,19.24,5.77,920.6,0.0
1980-01-12,0.0,263.62,12.85,2.18,718.09,0.0
1980-01-13,0.0,305.26,17.5,3.71,799.76,0.0
1980-01-14,0.0,341.31,25.15,5.96,920.0,0.0
1980-01-15,0.0,318.85,25.14,9.04,1162.83,0.0
1980-01-16,0.02,305.24,20.23,6.48,958.7,0.0
1980-01-17,0.0,311.99,18.5,4.59,845.65,0.0
1980-01-18,0.0,314.62,19.71,5.54,911.3,0.0
1980-01-19,0.0,311.61,20.92,6.92,992.15,0.0
1980-01-20,3.59,207.06,14.5,4.0,811.58,0.0
1980-01-21,9.28,73.84,5.56,2.38,724.24,0.00013344362600051815
1980-01-22,20.05,73.13,5.5,2.36,725.81,0.012343535405047928
1980-01-23,0.0,288.43,9.43,-1.5,560.0,0.04670526910018135
1980-01-24,0.0,338.45,16.33,1.53,683.03,0.01801488951006995
1980-01-25,0.0,317.02,17.32,4.24,822.75,0.004670526910018135
1980-01-26,0.0,341.47,15.44,0.86,644.28,0.0021684589225084198
1980-01-27,0.0,240.98,4.0,-4.21,446.85,0.0011009099145042748
1980-01-28,0.0,121.9,0.76,-3.04,489.68,0.0005671354105022022
1980-01-29,1.27,110.38,-1.03,-4.37,441.86,0.000500413597501943
1980-01-30,0.0,217.3,3.96,-3.15,482.1,0.0004670526910018135
1980-01-31,0.0,287.14,3.5,-6.25,380.2,0.00033360906500129537
1980-02-01,0.0,296.73,1.62,-8.29,320.12,0.00016680453250064769
1980-02-02,0.0,338.83,7.77,-4.5,439.38,0.0001000827195003886
1980-02-03,0.0,377.49,14.92,-0.93,566.07,6.672181300025907e-05
1980-02-04,0.0,372.22,18.97,3.25,779.9,0.0
1980-02-05,0.0,386.44,19.51,2.31,718.69,0.0
1980-02-06,0.0,393.68,16.75,-0.24,600.0,0.0
1980-02-07,0.0,351.27,16.39,3.22,774.43,0.0
1980-02-08,12.71,250.18,10.39,-1.04,571.26,0.00013344362600051815
1980-02-09,15.13,147.62,-0.22,-5.62,402.8,0.00023352634550090676
1980-02-10,0.0,377.29,1.58,-10.61,275.07,0.00023352634550090676
1980-02-11,0.0,422.47,7.84,-7.96,335.34,0.00023352634550090676
1980-02-12,0.0,402.1,10.38,-3.64,465.92,0.00023352634550090676
1980-02-13,0.0,400.69,13.88,-0.02,609.93,0.00023352634550090676
1980-02-14,0.0,397.08,20.17,5.92,927.4,0.0036696997150142494
1980-02-15,0.0,400.35,21.96,7.23,1018.24,0.002001654390007772
1980-02-16,0.0,456.03,13.41,-5.44,412.32,0.0011009099145042748
1980-02-17,0.22,264.26,-0.36,-7.21,359.18,0.0006672181300025907
1980-02-18,0.0,385.65,7.32,-4.17,441.33,0.0004670526910018135
1980-02-19,0.0,423.99,20.42,3.83,780.7,0.00030024815850116584
1980-02-20,0.0,427.65,27.25,8.5,1036.76,0.00013344362600051815
1980-02-21,0.0,407.05,26.75,9.99,1164.43,0.0001000827195003886
1980-02-22,0.0,409.25,23.86,7.58,994.29,3.336090650012954e-05
1980-02-23,0.0,439.19,23.65,4.83,791.05,0.0
1980-02-24,0.0,372.74,14.49,1.93,707.95,0.0
1980-02-25,0.0,428.12,13.53,-2.26,514.15,0.0
1980-02-26,0.0,451.27,16.98,-1.4,516.7,0.0
1980-02-27,0.0,457.4,21.99,1.85,625.95,0.0
1980-02-28,0.0,440.71,26.73,7.31,898.51,0.0
1980-02-29,0.0,465.49,28.07,5.2,752.05,0.0
1980-03-01,0.0,477.74,12.06,-9.71,280.0,0.0
1980-03-02,0.0,407.34,1.87,-13.14,223.83,0.0
1980-03-03,0.0,450.6,9.61,-8.87,313.79,0.0
1980-03-04,0.0,449.58,20.15,0.92,593.8,0.0
1980-03-05,0.0,503.89,24.57,-2.71,424.39,0.0
1980-03-06,0.0,443.92,17.12,-1.27,520.24,0.0
1980-03-07,0.0,468.18,25.96,4.31,707.73,0.0
1980-03-08,0.0,453.72,26.82,6.46,827.63,0.0
1980-03-09,0.0,409.15,18.93,3.09,560.22,0.0
1980-03-10,0.0,440.43,24.24,5.98,529.25,0.0
1980-03-11,0.0,388.93,23.38,8.37,695.77,0.0
1980-03-12,0.0,318.27,22.03,10.46,928.93,0.0
1980-03-13,0.0,462.64,24.19,4.81,460.7,0.0
1980-03-14,0.0,417.99,19.51,3.48,489.09,0.0
1980-03-15,0.0,410.21,22.45,6.74,596.39,0.0
1980-03-16,0.0,306.76,22.87,11.9,1029.87,0.0
