Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-07-07,0.0,575.95,18.84,5.42,595.37,1.3395956595321055
1980-07-08,0.0,628.73,18.72,3.16,478.3,1.2178142359382778
1980-07-09,0.0,587.17,17.91,3.87,531.65,1.0473202429069188
1980-07-10,0.0,650.65,18.95,2.41,445.09,0.9133606769537083
1980-07-11,0.0,656.34,20.22,3.12,450.94,0.8037573957192632
1980-07-12,0.0,603.95,20.15,5.12,558.18,0.7185103992035838
1980-07-13,0.0,591.72,19.33,4.67,558.82,0.65761968740667
1980-07-14,0.0,615.71,19.64,3.9,513.1,0.6089071179691389
1980-07-15,0.0,671.66,21.76,2.97,433.15,0.5601945485316077
1980-07-16,0.0,661.72,23.44,5.0,501.78,0.5358382638128423
1980-07-17,0.0,665.48,24.0,5.18,504.87,0.4749475520159283
1980-07-18,0.0,680.22,23.98,4.12,458.11,0.45059126729716276
1980-07-19,0.0,690.92,24.08,3.1,416.39,0.4018786978596316
1980-07-20,0.0,653.4,26.0,7.34,581.64,0.3531661284221005
1980-07-21,0.0,652.15,27.56,8.65,598.2,0.328809843703335
1980-07-22,0.0,646.88,27.61,8.5,556.19,0.29227541662518663
1980-07-23,0.0,651.09,27.38,7.78,519.69,0.26791913190642114
1980-07-24,0.0,647.13,27.16,7.55,510.6,0.25574098954703833
1980-07-25,0.0,662.44,27.84,6.55,461.61,0.23138470482827275
1980-07-26,0.0,648.23,28.55,7.85,509.88,0.21920656246889
1980-07-27,0.0,629.48,28.97,9.21,573.72,0.21920656246889
1980-07-28,0.0,533.34,27.16,12.1,834.43,0.21920656246889
1980-07-29,0.0,527.24,23.8,9.14,719.86,0.21920656246889
1980-07-30,0.0,562.92,25.36,8.89,658.9,0.2070284201095072
1980-07-31,0.0,514.92,24.84,10.14,775.92,0.19485027775012445
1980-08-01,0.0,538.01,24.46,8.55,678.13,0.19485027775012445
1980-08-02,0.0,599.65,25.6,6.14,520.92,0.19485027775012445
1980-08-03,0.0,597.64,25.21,5.62,502.42,0.18267213539074165
1980-08-04,0.0,599.84,25.1,5.14,490.92,0.18267213539074165
1980-08-05,0.0,550.64,24.31,6.89,592.64,0.18267213539074165
1980-08-06,0.0,526.53,22.51,6.08,595.95,0.18267213539074165
1980-08-07,0.0,532.61,23.25,6.41,603.78,0.18267213539074165
1980-08-08,0.0,530.81,23.71,6.91,538.95,0.17049399303135887
1980-08-09,0.0,529.23,23.68,6.9,474.46,0.17049399303135887
1980-08-10,0.0,535.15,25.36,8.2,441.81,0.17049399303135887
1980-08-11,0.0,543.13,26.5,8.6,445.69,0.1583158506719761
1980-08-12,0.0,565.42,25.57,6.19,367.97,0.1583158506719761
1980-08-13,0.0,543.09,24.31,6.0,383.6,0.1583158506719761
1980-08-14,0.0,542.63,21.86,3.68,338.35,0.1583158506719761
1980-08-15,0.0,474.4,19.34,4.44,421.12,0.1583158506719761
1980-08-16,0.0,459.78,19.9,5.62,470.51,0.1583158506719761
1980-08-17,0.0,506.01,22.41,6.1,427.68,0.1583158506719761
1980-08-18,0.0,479.57,20.69,5.68,453.03,0.1583158506719761
1980-08-19,0.0,511.96,18.75,2.31,348.4,0.14613770831259332
1980-08-20,0.0,533.64,21.41,3.62,353.59,0.14613770831259332
1980-08-21,0.0,541.96,22.67,4.21,357.81,0.14613770831259332
1980-08-22,0.0,522.08,21.55,4.26,352.76,0.14613770831259332
1980-08-23,0.08,489.72,19.01,3.34,346.9,0.14613770831259332
1980-08-24,0.0,504.66,18.82,2.57,324.8,0.14613770831259332
1980-08-25,0.0,522.21,19.79,2.52,305.36,0.14613770831259332
1980-08-26,0.0,526.85,20.55,2.92,310.59,0.14613770831259332
1980-08-27,0.0,511.4,19.71,2.74,320.33,0.14613770831259332
1980-08-28,0.0,502.5,18.74,2.05,304.65,0.14613770831259332
1980-08-29,0.0,497.47,17.91,1.4,299.95,0.14613770831259332
1980-08-30,0.0,500.47,17.8,1.05,290.85,0.14613770831259332
1980-08-31,0.0,506.87,18.57,1.21,289.86,0.14613770831259332
