basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
15/09386900,0.33185768127441406,0.5294885039329529,0.6946136951446533,0.7403056621551514,0.7377219796180725,0.7743121385574341,0.8938834071159363,0.6717404723167419
15/09404450,0.32051849365234375,0.33534589409828186,0.3457626402378082,0.35668447613716125,0.36257612705230713,0.3610612154006958,0.3664526343345642,0.34977176785469055
15/09430500,0.5767775177955627,0.6217398643493652,0.6342036724090576,0.6431770324707031,0.6437029838562012,0.6478283405303955,0.655720591545105,0.631878674030304
15/09430600,0.8550956845283508,0.8758479356765747,0.8683835864067078,0.8712366223335266,0.8734649419784546,0.8776035904884338,0.8761559724807739,0.8711125254631042
15/09447800,0.7917595505714417,0.9359299540519714,0.9464649558067322,0.9883846640586853,1.00719153881073,0.9630116820335388,1.0226505994796753,0.9507707953453064
15/09480000,0.9759939312934875,0.9842512011528015,0.9855873584747314,0.986176609992981,0.9874679446220398,0.9880682229995728,0.9883479475975037,0.9851277470588684
15/09484000,0.6696125268936157,0.8183919191360474,0.8715119361877441,0.8935015201568604,0.8782370686531067,0.8527109026908875,0.8552882671356201,0.8341788053512573
15/09484600,0.9413186311721802,0.9445920586585999,0.9536929130554199,0.954761803150177,0.965713620185852,0.9688218832015991,0.972716748714447,0.9573739171028137
15/09492400,0.05059649050235748,0.07219964265823364,0.08711496740579605,0.1010555773973465,0.1098618283867836,0.11667381227016449,0.12399449944496155,0.09449875354766846
15/09494000,0.21624156832695007,0.2518511712551117,0.2722715139389038,0.28094419836997986,0.2860833406448364,0.2909568250179291,0.29666975140571594,0.2707170248031616
15/09497800,0.6334313750267029,0.666669487953186,0.7304065823554993,0.739044189453125,0.7076184749603271,0.7234390377998352,0.7322927117347717,0.7047005295753479
15/09497980,0.7063760757446289,0.788329005241394,0.8118132948875427,0.8321459889411926,0.8572967648506165,0.8481016159057617,0.8599910736083984,0.8148648738861084
15/09505200,0.6645044684410095,0.7374076247215271,0.7764469385147095,0.7981393337249756,0.8154971599578857,0.8409581184387207,0.8556004166603088,0.7840792536735535
15/09505350,0.47777581214904785,0.5486456751823425,0.5800403356552124,0.5879993438720703,0.6076542735099792,0.6103540658950806,0.639673113822937,0.5788775086402893
15/09505800,0.685441792011261,0.7776183485984802,0.819297194480896,0.8311837315559387,0.8436896204948425,0.8711581230163574,0.8732014894485474,0.8145129084587097
15/09508300,0.7378644943237305,0.778502345085144,0.8118199706077576,0.779849112033844,0.7782101035118103,0.7943163514137268,0.8130252361297607,0.7847982048988342
15/09510200,0.6717250347137451,0.7084491848945618,0.7028391361236572,0.6697182655334473,0.6508318185806274,0.6500594615936279,0.6907083988189697,0.6777616739273071
15/09512280,0.9042791724205017,0.9527138471603394,0.9451709389686584,0.9388829469680786,0.9413316249847412,0.9702579379081726,0.9331019520759583,0.9408197402954102
15/09513780,0.8600821495056152,0.8508008122444153,0.8683185577392578,0.8776010274887085,0.8935955762863159,0.9221136569976807,0.9481802582740784,0.8886703848838806
16/10023000,0.12245822697877884,0.12978309392929077,0.1343606412410736,0.1465081125497818,0.1555631458759308,0.16773411631584167,0.17257410287857056,0.1469966471195221
16/10166430,0.08589459955692291,0.09368686378002167,0.10068982094526291,0.10612272471189499,0.11590028554201126,0.12540988624095917,0.13914933800697327,0.10955100506544113
16/10172700,0.17604658007621765,0.23540546000003815,0.26466894149780273,0.27249875664711,0.2750815451145172,0.29476436972618103,0.3114960789680481,0.261427104473114
16/10172800,0.03963484987616539,0.05825068801641464,0.06940396875143051,0.08847799897193909,0.09825234860181808,0.10529287159442902,0.11414781212806702,0.08192304521799088
16/10173450,0.05393581837415695,0.06046893075108528,0.06667979806661606,0.07510222494602203,0.08706902712583542,0.10036083310842514,0.11579478532075882,0.07991471886634827
16/10205030,0.041108112782239914,0.08551571518182755,0.1223461925983429,0.15829192101955414,0.19331017136573792,0.22150097787380219,0.2431391477584839,0.15217170119285583
16/10234500,0.06892285495996475,0.08625450730323792,0.10080906748771667,0.11462327092885971,0.12578287720680237,0.13618506491184235,0.15352262556552887,0.11230000108480453
16/10242000,0.11261536180973053,0.12822923064231873,0.13834109902381897,0.14782989025115967,0.15871742367744446,0.16768144071102142,0.18261389434337616,0.14800462126731873
16/10244950,0.02238609828054905,0.027471231296658516,0.033798299729824066,0.038759101182222366,0.04669715836644173,0.05237086862325668,0.059001579880714417,0.04006929695606232
16/10249300,0.13228069245815277,0.14405828714370728,0.15711605548858643,0.17195959389209747,0.18721593916416168,0.19417232275009155,0.19969572126865387,0.1695001870393753
16/10310500,0.28301918506622314,0.30927982926368713,0.32100561261177063,0.33468231558799744,0.3437621593475342,0.3548579812049866,0.36603838205337524,0.33037328720092773
16/10316500,0.047353409230709076,0.06364791095256805,0.0845668688416481,0.10615961253643036,0.12310267239809036,0.13576450943946838,0.1467423141002655,0.10104791820049286
16/10329500,0.13129587471485138,0.17061303555965424,0.21716706454753876,0.2484382539987564,0.256709486246109,0.25354811549186707,0.2423260360956192,0.21715743839740753
