basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
01/01013500,0.021201906725764275,0.02777741849422455,0.03574804961681366,0.04512083902955055,0.055753715336322784,0.06821531802415848,0.08095593005418777,0.04782858490943909
01/01022500,0.09586108475923538,0.13592174649238586,0.16161583364009857,0.1764455884695053,0.17737555503845215,0.18584327399730682,0.18997256457805634,0.16043628752231598
01/01030500,0.023611295968294144,0.035403694957494736,0.05102008208632469,0.06932475417852402,0.08689089864492416,0.1031227633357048,0.11826317012310028,0.06966808438301086
01/01031500,0.11792722344398499,0.15016236901283264,0.174299418926239,0.18884050846099854,0.2081085741519928,0.2223769575357437,0.2338828146457672,0.18508769571781158
01/01047000,0.15842653810977936,0.1978166103363037,0.23627972602844238,0.22658602893352509,0.2431565374135971,0.23394867777824402,0.25052905082702637,0.22096790373325348
01/01052500,0.1972237527370453,0.24544893205165863,0.2615910470485687,0.2564208209514618,0.2687048316001892,0.2865554392337799,0.28840819001197815,0.2577669620513916
01/01054200,0.3354988694190979,0.38096684217453003,0.40149274468421936,0.4238846004009247,0.407408744096756,0.4122382700443268,0.4332880973815918,0.39925432205200195
01/01055000,0.25067341327667236,0.2850446403026581,0.28371530771255493,0.29568594694137573,0.3000427186489105,0.3079390227794647,0.3388420641422272,0.29456445574760437
01/01057000,0.1564774215221405,0.1944098025560379,0.2043735831975937,0.22684592008590698,0.24590398371219635,0.25678831338882446,0.26344653964042664,0.2211819738149643
01/01073000,0.3357008695602417,0.35099807381629944,0.3558880090713501,0.35703423619270325,0.3649056553840637,0.38098254799842834,0.3723848760128021,0.35970038175582886
01/01078000,0.1462046504020691,0.1984196901321411,0.2192153036594391,0.23619288206100464,0.23635338246822357,0.25199949741363525,0.2624014914035797,0.22147604823112488
01/01118300,0.3411600887775421,0.3671300411224365,0.36927369236946106,0.370408296585083,0.3747748136520386,0.37160149216651917,0.3853307366371155,0.3685280680656433
01/01121000,0.2652181088924408,0.27973121404647827,0.27782705426216125,0.2811324894428253,0.2910279929637909,0.29091835021972656,0.3140629231929779,0.28570470213890076
01/01123000,0.2584633529186249,0.2794259786605835,0.2783191204071045,0.2820686101913452,0.2799716293811798,0.28515109419822693,0.28574898838996887,0.27845022082328796
01/01134500,0.18894177675247192,0.25925329327583313,0.2903364300727844,0.3234560787677765,0.3242761492729187,0.3349616229534149,0.3378254175186157,0.2941455543041229
01/01137500,0.2287207692861557,0.25586557388305664,0.2705390751361847,0.2638259828090668,0.2654261887073517,0.26683706045150757,0.2874453067779541,0.26266923546791077
01/01139000,0.13964617252349854,0.1781361848115921,0.18739564716815948,0.199826180934906,0.20615261793136597,0.21987247467041016,0.24099841713905334,0.19600412249565125
01/01139800,0.17476755380630493,0.2032938301563263,0.22438420355319977,0.24334806203842163,0.24256335198879242,0.2489967793226242,0.29533830285072327,0.23324577510356903
01/01142500,0.17698882520198822,0.22426557540893555,0.231963649392128,0.2466631829738617,0.243229478597641,0.24957606196403503,0.2845645248889923,0.2367527186870575
01/01144000,0.17048920691013336,0.2102023959159851,0.2255503386259079,0.2530047297477722,0.24936330318450928,0.25471869111061096,0.266182541847229,0.2327907532453537
01/01162500,0.10885323584079742,0.16154518723487854,0.20124228298664093,0.21926920115947723,0.23033930361270905,0.2409622073173523,0.25330111384391785,0.2022111713886261
01/01169000,0.351331502199173,0.36556148529052734,0.3774462640285492,0.3783983588218689,0.38090869784355164,0.3984047472476959,0.45853447914123535,0.3872261941432953
01/01170100,0.29653283953666687,0.31947776675224304,0.33996978402137756,0.3444313406944275,0.3424204885959625,0.35815587639808655,0.40067100524902344,0.3430936336517334
01/01181000,0.4342637062072754,0.443478524684906,0.4505046010017395,0.44848260283470154,0.4645687937736511,0.4634977877140045,0.4615374803543091,0.45233383774757385
01/01187300,0.336093932390213,0.35646310448646545,0.3702915906906128,0.3695327937602997,0.37222960591316223,0.376695841550827,0.39175817370414734,0.3675823211669922
01/01195100,0.3252640962600708,0.35457631945610046,0.3558436930179596,0.3636777997016907,0.3698594570159912,0.36750560998916626,0.3869323134422302,0.36052432656288147
01/04296000,0.18081694841384888,0.2376338243484497,0.2731550633907318,0.2766312062740326,0.27161017060279846,0.2784216105937958,0.3007197976112366,0.25983551144599915
02/01333000,0.23843081295490265,0.27104902267456055,0.2878701984882355,0.3011358380317688,0.3070603609085083,0.31559643149375916,0.3375612497329712,0.29410314559936523
02/01350000,0.4492092430591583,0.4761265218257904,0.4800560772418976,0.4757517874240875,0.49388831853866577,0.49735990166664124,0.5294311046600342,0.48597583174705505
02/01350080,0.4174850881099701,0.428860604763031,0.45256322622299194,0.4633544385433197,0.473995178937912,0.47185903787612915,0.4742056727409363,0.4546196758747101
02/01350140,0.44355857372283936,0.48766225576400757,0.5091069936752319,0.5153188705444336,0.5454049110412598,0.5519124865531921,0.5750333666801453,0.5182822346687317
