basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
11/07142300,0.5799074172973633,0.640138566493988,0.6466598510742188,0.6575279831886292,0.662064254283905,0.6799958348274231,0.6876784563064575,0.6505678296089172
11/07145700,0.7222176194190979,0.748603105545044,0.7652388215065002,0.7519434690475464,0.7626559734344482,0.811657726764679,0.8879665732383728,0.7786120176315308
11/07148400,0.3958239257335663,0.4824211001396179,0.49191877245903015,0.4987422823905945,0.4370311498641968,0.4783909320831299,0.47709718346595764,0.46591851115226746
11/07149000,0.32528001070022583,0.4110238254070282,0.42557182908058167,0.4136905074119568,0.39431965351104736,0.4174824059009552,0.4055649936199188,0.39899110794067383
11/07151500,0.49336135387420654,0.5264948010444641,0.5348183512687683,0.5194079875946045,0.5437138676643372,0.5396055579185486,0.5618233680725098,0.5313185453414917
11/07167500,0.6522648930549622,0.6620731353759766,0.6961472630500793,0.6920298337936401,0.6710212826728821,0.6563830971717834,0.6815547943115234,0.6730677485466003
11/07180500,0.5939180850982666,0.5861653089523315,0.6083298921585083,0.6106278896331787,0.6105802655220032,0.6042004227638245,0.6126425266265869,0.6037806868553162
11/07184000,0.32264333963394165,0.37687256932258606,0.37557557225227356,0.3723757863044739,0.37809836864471436,0.3579438328742981,0.37090957164764404,0.36491701006889343
11/07195800,0.4988413155078888,0.553776741027832,0.608901858329773,0.6151617169380188,0.6640368103981018,0.6743391752243042,0.6821103692054749,0.6138817071914673
11/07196900,0.53133225440979,0.5210433006286621,0.5407665967941284,0.5403925180435181,0.5285910367965698,0.5261627435684204,0.5461894273757935,0.5334969162940979
11/07197000,0.5086003541946411,0.5288756489753723,0.5404091477394104,0.5356892347335815,0.5370319485664368,0.5292217135429382,0.5265186429023743,0.529478132724762
11/07208500,0.08474867045879364,0.11168798059225082,0.1375916600227356,0.16231895983219147,0.18683931231498718,0.20725984871387482,0.2237824946641922,0.15917736291885376
11/07226500,0.8382057547569275,0.9024530649185181,0.9024519324302673,0.8933236002922058,0.9201763868331909,0.9658240079879761,0.9804903268814087,0.9147037267684937
11/07261000,0.4292575418949127,0.45246633887290955,0.4989590644836426,0.46708250045776367,0.4666436016559601,0.4687837064266205,0.5032866597175598,0.46949732303619385
11/07263295,0.520949125289917,0.5421930551528931,0.5416731238365173,0.5513737797737122,0.5384638905525208,0.5296023488044739,0.5736737847328186,0.5425596833229065
11/07299670,0.7921522259712219,0.8424947261810303,0.8406962156295776,0.8103387951850891,0.8275430798530579,0.8174672722816467,0.8528714179992676,0.8262234926223755
11/07301410,0.6090688705444336,0.6887937784194946,0.6763258576393127,0.7118273377418518,0.7448301315307617,0.719546914100647,0.7217884659767151,0.6960131525993347
11/07301500,0.4665222465991974,0.5185763239860535,0.5463054180145264,0.5318734049797058,0.5396949648857117,0.5702778697013855,0.5714337229728699,0.5349550843238831
11/07315200,0.6868388652801514,0.8408650159835815,0.857415497303009,0.8563057780265808,0.8617638945579529,0.9092387557029724,0.954832911491394,0.8524657487869263
11/07315700,0.2754320502281189,0.3630451261997223,0.4193441867828369,0.44399601221084595,0.42116692662239075,0.41236358880996704,0.4122171103954315,0.3925096392631531
11/07335700,0.5133159756660461,0.5469143986701965,0.5405306220054626,0.5549916625022888,0.5310944318771362,0.5328027606010437,0.5627064108848572,0.540336549282074
11/07340300,0.32130157947540283,0.3108687102794647,0.3178841471672058,0.3037874698638916,0.3197091519832611,0.3237425982952118,0.3798057734966278,0.3252999186515808
11/07346045,0.2932036817073822,0.31483152508735657,0.3302583694458008,0.3386068642139435,0.34019026160240173,0.34520938992500305,0.35022208094596863,0.33036136627197266
12/08023080,0.22555750608444214,0.32354655861854553,0.34813201427459717,0.3895031809806824,0.3727477788925171,0.3952980637550354,0.39626428484916687,0.3495333194732666
12/08025500,0.38904550671577454,0.4351367652416229,0.42905116081237793,0.43980783224105835,0.4316682517528534,0.45736387372016907,0.45472583174705505,0.43382880091667175
12/08029500,0.6247295141220093,0.6465021967887878,0.6411596536636353,0.6411237120628357,0.6430913805961609,0.6539196968078613,0.6684873104095459,0.6455718278884888
12/08050800,0.7365733981132507,0.7462924122810364,0.790233314037323,0.7490327954292297,0.7694152593612671,0.7483672499656677,0.7478758096694946,0.7553985118865967
12/08066200,0.508812427520752,0.5346277356147766,0.5467097163200378,0.533409595489502,0.532573401927948,0.5057134032249451,0.5293974876403809,0.5273205637931824
12/08066300,0.3456093966960907,0.4299829304218292,0.443821519613266,0.45532751083374023,0.4520505368709564,0.47590580582618713,0.46284177899360657,0.4379337728023529
12/08070000,0.33725807070732117,0.4500766694545746,0.5010650157928467,0.5019943714141846,0.4805178642272949,0.4647042453289032,0.47217175364494324,0.458253413438797
12/08070200,0.25459903478622437,0.3063383400440216,0.3487907946109772,0.3485793173313141,0.3558509945869446,0.3523656725883484,0.34972044825553894,0.3308922350406647
12/08079600,0.8865528702735901,0.8947439193725586,0.8926659822463989,0.8938525319099426,0.9214376211166382,0.9158763289451599,0.920630156993866,0.9036800265312195
12/08082700,0.925338625907898,0.9944517612457275,1.0001394748687744,1.0011155605316162,1.0014331340789795,1.0015631914138794,1.0015196800231934,0.9893658757209778
12/08086212,0.7716455459594727,0.7627547383308411,0.7533702850341797,0.7643550634384155,0.7406859397888184,0.7465705871582031,0.7416110634803772,0.7544276118278503
12/08086290,0.567139744758606,0.6449587345123291,0.6453427672386169,0.6367136836051941,0.5902079343795776,0.6112346053123474,0.638529896736145,0.6191610097885132
12/08101000,0.7548242807388306,0.7826230525970459,0.7708115577697754,0.7701687812805176,0.7774744033813477,0.7772922515869141,0.7824232578277588,0.7736597657203674
12/08103900,0.75835782289505,0.7671716213226318,0.7719456553459167,0.7708818912506104,0.7771860361099243,0.7946192026138306,0.7861415147781372,0.7751862406730652
12/08104900,0.833584189414978,0.8232484459877014,0.8129329085350037,0.8246088027954102,0.829013466835022,0.8241561651229858,0.8641628623008728,0.8302434682846069
