basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
05/03213700,0.28749147057533264,0.31924113631248474,0.31727084517478943,0.3151663839817047,0.32432034611701965,0.3240974247455597,0.3257153630256653,0.316185861825943
05/03237280,0.5713383555412292,0.5841377377510071,0.6001423001289368,0.5921693444252014,0.5999571681022644,0.5981156229972839,0.615224301815033,0.5944404006004333
05/03237500,0.314449667930603,0.33682405948638916,0.33602800965309143,0.32711684703826904,0.33153530955314636,0.3161301910877228,0.335762083530426,0.3282637596130371
05/03238500,0.32214033603668213,0.33208009600639343,0.34305593371391296,0.34246891736984253,0.337018221616745,0.3430318236351013,0.36972030997276306,0.341359406709671
05/03241500,0.302601158618927,0.35903671383857727,0.37197262048721313,0.3874380588531494,0.38962438702583313,0.3729504644870758,0.3886622190475464,0.36746904253959656
05/03280700,0.44255077838897705,0.4528728127479553,0.45110419392585754,0.4544681906700134,0.45305657386779785,0.47033360600471497,0.5195836424827576,0.4634247422218323
05/03281100,0.2073071002960205,0.2490418702363968,0.2866809368133545,0.29175278544425964,0.2856776714324951,0.27555760741233826,0.2840077877044678,0.26857590675354004
05/03281500,0.18946312367916107,0.19892366230487823,0.2058682143688202,0.21182169020175934,0.20889727771282196,0.19858738780021667,0.2066042125225067,0.20288103818893433
05/03285000,0.3250391185283661,0.33341655135154724,0.3339926600456238,0.35079658031463623,0.3433477282524109,0.35411757230758667,0.3441707491874695,0.34069764614105225
05/03291780,0.4427195191383362,0.4397970736026764,0.46828994154930115,0.44395601749420166,0.4520178437232971,0.4394773542881012,0.4591485559940338,0.4493437707424164
05/03300400,0.2111259251832962,0.20233337581157684,0.21772655844688416,0.23466189205646515,0.23735694587230682,0.2562793791294098,0.2528053820133209,0.23044328391551971
05/03338780,0.2326401323080063,0.2815838158130646,0.30938252806663513,0.33799654245376587,0.3400041460990906,0.3276785612106323,0.3350785970687866,0.30845409631729126
05/03340800,0.49210309982299805,0.5191872715950012,0.5233504176139832,0.5297912359237671,0.5271073579788208,0.5421645045280457,0.5269449353218079,0.5229498744010925
05/03346000,0.30829498171806335,0.356288343667984,0.36428478360176086,0.34737536311149597,0.33848199248313904,0.33848142623901367,0.3445630967617035,0.3425385355949402
05/03357350,0.5738769769668579,0.597818911075592,0.5823589563369751,0.5952556729316711,0.5702913999557495,0.5861927270889282,0.6132935285568237,0.5884414911270142
05/03364500,0.41014793515205383,0.4402734637260437,0.4179142713546753,0.4287450909614563,0.4407484531402588,0.4471055567264557,0.44829294085502625,0.433318555355072
05/03366500,0.335851788520813,0.3373224139213562,0.34428006410598755,0.3427349627017975,0.3546851873397827,0.3612273335456848,0.3724571466445923,0.34979626536369324
05/03368000,0.5087549090385437,0.5159753561019897,0.5269749164581299,0.5039701461791992,0.5313884019851685,0.5281320810317993,0.5566568374633789,0.5245506763458252
05/03384450,0.41490471363067627,0.41867396235466003,0.4378156065940857,0.417853444814682,0.42939695715904236,0.4288399815559387,0.4431683123111725,0.4272359013557434
06/03439000,0.2808673083782196,0.2923007607460022,0.29094910621643066,0.29210934042930603,0.30029284954071045,0.3033045530319214,0.3495712876319885,0.301343709230423
06/03450000,0.48483607172966003,0.5016918182373047,0.5200732350349426,0.5200361609458923,0.5305551886558533,0.5373050570487976,0.5417236089706421,0.5194589495658875
06/03455500,0.38403788208961487,0.3957737982273102,0.41191211342811584,0.44544079899787903,0.4303804039955139,0.4108406901359558,0.46507886052131653,0.42049404978752136
06/03456500,0.4744732975959778,0.4633769392967224,0.5212656259536743,0.5091737508773804,0.5051293969154358,0.5078116059303284,0.5361201763153076,0.5024794340133667
06/03460000,0.27378788590431213,0.31027236580848694,0.34460923075675964,0.339436799287796,0.3456452786922455,0.35335561633110046,0.35021790862083435,0.3310454785823822
06/03463300,0.5612127184867859,0.5638688802719116,0.5936790704727173,0.5969251394271851,0.5659551024436951,0.5651652812957764,0.630452036857605,0.5824655294418335
06/03471500,0.2361622005701065,0.31184351444244385,0.3561078906059265,0.3745029866695404,0.4101525545120239,0.3950922191143036,0.3986755311489105,0.3546411097049713
06/03473000,0.25662150979042053,0.31645986437797546,0.3486085534095764,0.3376995027065277,0.33397576212882996,0.3416132926940918,0.35651296377182007,0.32735297083854675
06/03479000,0.44765666127204895,0.49446821212768555,0.46548905968666077,0.4667774438858032,0.5377258062362671,0.47442004084587097,0.49870291352272034,0.48360592126846313
06/03488000,0.28953900933265686,0.35045838356018066,0.35204100608825684,0.365468829870224,0.34907662868499756,0.36486250162124634,0.3634547293186188,0.34784233570098877
06/03498500,0.31510499119758606,0.34229913353919983,0.34940844774246216,0.3499410152435303,0.3485281467437744,0.34789347648620605,0.348177045583725,0.34305036067962646
06/03500000,0.19384093582630157,0.19891496002674103,0.24264690279960632,0.22081929445266724,0.2112985998392105,0.21356827020645142,0.2125220149755478,0.21337300539016724
06/03500240,0.23613019287586212,0.2504890561103821,0.26680198311805725,0.2696032226085663,0.27581602334976196,0.2684033513069153,0.28248241543769836,0.26424452662467957
06/03504000,0.20129670202732086,0.2170831263065338,0.24049803614616394,0.2649616301059723,0.2745668590068817,0.2819463908672333,0.30199888348579407,0.2546154260635376
06/03574500,0.1820768266916275,0.2181568145751953,0.23202458024024963,0.23175212740898132,0.22753989696502686,0.22197435796260834,0.2312682718038559,0.22068753838539124
06/03592718,0.4491698741912842,0.45777642726898193,0.4617029130458832,0.4614897072315216,0.4667973816394806,0.46519169211387634,0.49679961800575256,0.465560644865036
06/03604000,0.439156711101532,0.4610607922077179,0.48431524634361267,0.48304513096809387,0.4554176926612854,0.47129902243614197,0.48656952381134033,0.46869465708732605
07/05291000,0.5124441385269165,0.5812190175056458,0.6340304613113403,0.654163658618927,0.6614019870758057,0.6798049807548523,0.6922343969345093,0.6307565569877625
07/05362000,0.1773509830236435,0.22615011036396027,0.25312069058418274,0.26325663924217224,0.26890337467193604,0.27010002732276917,0.28048163652420044,0.24847891926765442
07/05393500,0.17111559212207794,0.224955752491951,0.24979336559772491,0.2693004608154297,0.2828216552734375,0.2815296947956085,0.29291975498199463,0.25320345163345337
07/05399500,0.39883896708488464,0.4334438443183899,0.4649282395839691,0.47207915782928467,0.4706951677799225,0.48202118277549744,0.47487547993659973,0.45670056343078613
07/05408000,0.6854874491691589,0.7027792930603027,0.7040131688117981,0.7065009474754333,0.7049379944801331,0.7067994475364685,0.725431501865387,0.7051354646682739
07/05412500,0.31702306866645813,0.35687074065208435,0.36546212434768677,0.3775083124637604,0.3809669315814972,0.38408350944519043,0.397788941860199,0.36852821707725525
07/05413500,0.5948344469070435,0.6230924725532532,0.646783173084259,0.6551420092582703,0.6439418792724609,0.6396436095237732,0.6390464901924133,0.6346409320831299
07/05414000,0.5974156856536865,0.6268492341041565,0.6320979595184326,0.6334720253944397,0.6379057168960571,0.6380026340484619,0.6397438645362854,0.6293554306030273
07/05444000,0.566067636013031,0.612764298915863,0.6093010902404785,0.6066544651985168,0.5876198410987854,0.5992860198020935,0.5797087550163269,0.5944859981536865
07/05454000,0.5615503787994385,0.6082509756088257,0.6203416585922241,0.6300039887428284,0.6245705485343933,0.6425166130065918,0.6453750729560852,0.6189439296722412
07/05458000,0.508881151676178,0.5372583270072937,0.5641008615493774,0.5657362937927246,0.5603582859039307,0.5611002445220947,0.5629147887229919,0.5514782667160034
07/05466500,0.21531017124652863,0.28719907999038696,0.30026933550834656,0.3262118995189667,0.3347192704677582,0.32897353172302246,0.3330721855163574,0.3036783039569855
07/05487980,0.3615841865539551,0.392031729221344,0.4180760979652405,0.41623345017433167,0.4030633270740509,0.41242358088493347,0.42392513155937195,0.4039062261581421
07/05488200,0.4801969528198242,0.4908474385738373,0.5227446556091309,0.5189055800437927,0.5278705954551697,0.5002185702323914,0.5125992894172668,0.5076261162757874
