basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse_all
02/01644000,0.42443346977233887,0.445542573928833,0.44642874598503113,0.44589465856552124,0.4516983926296234,0.45752495527267456,0.4479812681674957,0.4456433355808258
02/01658500,0.5881382822990417,0.6113311052322388,0.5922845005989075,0.5772184133529663,0.6231147050857544,0.617531955242157,0.6142503023147583,0.6034098267555237
02/01664000,0.24842651188373566,0.2985820770263672,0.3021044433116913,0.2974494993686676,0.3051620125770569,0.3119100332260132,0.305262953042984,0.2955564856529236
02/01666500,0.415039598941803,0.4520927667617798,0.4069893956184387,0.41736820340156555,0.4296482503414154,0.4520488977432251,0.44491350650787354,0.4311567544937134
02/01667500,0.29008764028549194,0.3160920739173889,0.34893089532852173,0.32279592752456665,0.3286398649215698,0.331849604845047,0.33921360969543457,0.3253720700740814
02/01669000,0.4679906964302063,0.49448609352111816,0.5031939744949341,0.49869799613952637,0.5014683604240417,0.5047497749328613,0.4989953637123108,0.4956553876399994
02/01669520,0.3521393835544586,0.3998911678791046,0.4433804452419281,0.46152743697166443,0.4601422846317291,0.4558783173561096,0.45689401030540466,0.43283596634864807
02/02011400,0.19205068051815033,0.2314843386411667,0.23996764421463013,0.21794462203979492,0.21594901382923126,0.2237277328968048,0.25527676939964294,0.225200355052948
02/02011460,0.24972014129161835,0.2720926105976105,0.28759291768074036,0.28462523221969604,0.28048285841941833,0.2991184592247009,0.3184983730316162,0.2845907509326935
02/02013000,0.2812209129333496,0.30578094720840454,0.320177286863327,0.3206266164779663,0.328850120306015,0.31530365347862244,0.3476206660270691,0.31708192825317383
02/02014000,0.27638307213783264,0.3123249411582947,0.32349950075149536,0.324309378862381,0.3402547240257263,0.3359869122505188,0.363573282957077,0.3251887261867523
02/02015700,0.26785701513290405,0.31980693340301514,0.33584064245224,0.3338557481765747,0.3402920365333557,0.34383365511894226,0.3765842020511627,0.33115318417549133
02/02016000,0.245363250374794,0.29574263095855713,0.27981001138687134,0.2903314232826233,0.2472783923149109,0.2693675458431244,0.2796846628189087,0.27251115441322327
02/02017500,0.20743483304977417,0.2343159317970276,0.25990691781044006,0.2564820349216461,0.2516103684902191,0.2616606652736664,0.2937767505645752,0.25216999650001526
02/02018000,0.2657460570335388,0.2903081476688385,0.29955634474754333,0.30507615208625793,0.31418877840042114,0.32006728649139404,0.3201039135456085,0.3021496832370758
02/02027000,0.3626929819583893,0.4075261354446411,0.42234110832214355,0.4279762804508209,0.4313749670982361,0.44045594334602356,0.45421332120895386,0.42093807458877563
02/02027500,0.2797718346118927,0.34724918007850647,0.3976835310459137,0.42021632194519043,0.40659764409065247,0.4014795124530792,0.4440743923187256,0.385293185710907
02/02028500,0.271555095911026,0.3078373074531555,0.32136109471321106,0.32611149549484253,0.3284450173377991,0.3312758207321167,0.3782980740070343,0.3235522210597992
02/02038850,0.5404191017150879,0.5201910138130188,0.5382161736488342,0.5200719833374023,0.5092194080352783,0.5206566452980042,0.5800754427909851,0.5326929092407227
03/02046000,0.4687991142272949,0.498762845993042,0.5267361998558044,0.5300144553184509,0.5132265686988831,0.5192528367042542,0.527539849281311,0.5120473504066467
03/02051000,0.6112951040267944,0.6207966804504395,0.6398522257804871,0.6423308253288269,0.6375472545623779,0.6320708990097046,0.6479505896568298,0.6331204175949097
03/02051500,0.2984946668148041,0.29449591040611267,0.31521639227867126,0.3328961133956909,0.35857605934143066,0.34504806995391846,0.33267587423324585,0.3253404200077057
03/02053200,0.1632392555475235,0.21635764837265015,0.24115988612174988,0.2649792432785034,0.28129974007606506,0.3050706684589386,0.3109768331050873,0.25482654571533203
03/02053800,0.32430797815322876,0.35219383239746094,0.3527376055717468,0.3549634516239166,0.38073763251304626,0.35671940445899963,0.3838409185409546,0.3579287827014923
