Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1981-08-14,0.0,447.08,31.0,17.42,1986.73,0.03700544857389801
1981-08-15,0.0,430.02,31.5,18.51,2123.15,0.016740560069144338
1981-08-16,0.0,338.7,31.0,21.51,2562.23,0.011454067415730336
1981-08-17,0.0,416.07,28.5,16.7,1895.8,0.012335149524632669
1981-08-18,0.0,478.0,26.54,12.17,1413.37,0.016740560069144338
1981-08-19,4.37,254.49,24.51,15.9,1794.01,0.024670299049265338
1981-08-20,2.54,267.72,24.68,17.0,1921.97,0.03700544857389801
1981-08-21,0.0,447.11,25.51,12.84,1474.54,0.03171895592048401
1981-08-22,11.24,228.3,23.14,15.68,1774.14,0.03436220224719101
1981-08-23,0.98,424.92,26.51,14.62,1659.9,0.03436220224719101
1981-08-24,0.0,446.83,28.58,15.1,1728.13,0.012335149524632669
1981-08-25,0.0,395.13,27.98,16.81,1905.61,0.014097313742437338
1981-08-26,0.0,430.76,26.31,13.85,1588.4,0.014978395851339671
1981-08-27,0.0,459.96,28.58,14.0,1599.78,0.015859477960242004
1981-08-28,0.0,466.05,29.63,14.2,1615.75,0.011454067415730336
1981-08-29,0.0,441.48,28.56,14.68,1670.93,0.008810821089023336
1981-08-30,5.34,246.52,27.53,18.48,2118.76,0.007753522558340534
1981-08-31,0.0,378.43,29.0,18.0,2080.0,0.007224873292999134
1981-09-01,0.0,386.36,29.5,18.12,2089.82,0.005638925496974935
1981-09-02,0.0,390.05,29.09,17.55,2007.98,0.004934059809853068
1981-09-03,0.0,346.99,28.0,18.24,2099.19,0.004934059809853068
1981-09-04,0.0,334.11,26.61,17.51,2001.95,0.005286492653414001
1981-09-05,0.0,213.93,24.34,18.98,2196.24,0.003876761279170267
1981-09-06,0.0,387.63,27.06,16.0,1800.0,0.0035243284356093344
1981-09-07,2.86,253.77,26.0,17.29,1966.76,0.003876761279170267
1981-09-08,9.26,273.0,28.01,17.58,2013.52,0.005286492653414001
1981-09-09,2.97,342.99,25.93,12.62,1450.58,0.019383806395851338
1981-09-10,0.0,469.05,27.5,11.1,1327.61,0.010572985306828002
1981-09-11,0.0,457.1,30.0,13.27,1523.39,0.005815141918755402
1981-09-12,0.0,445.22,32.0,15.27,1741.85,0.0042291941227312006
1981-09-13,0.0,432.69,32.0,15.96,1796.93,0.003876761279170267
1981-09-14,0.0,422.53,32.48,16.78,1902.76,0.0035243284356093344
1981-09-15,0.0,336.23,31.22,20.17,2346.71,0.004405410544511668
1981-09-16,38.79,252.39,27.59,17.1,1938.33,0.29075709593777005
