Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,355.67,16.34,-2.77,499.58,0.0072546955490355195
1980-01-02,0.0,334.54,17.59,0.78,643.71,0.0072546955490355195
1980-01-03,0.0,302.8,17.52,3.38,782.51,0.0072546955490355195
1980-01-04,0.0,353.22,14.86,-3.4,480.84,0.006872869467507335
1980-01-05,0.0,353.22,16.78,-1.62,544.89,0.006872869467507335
1980-01-06,0.0,341.31,19.1,1.75,695.11,0.00649104338597915
1980-01-07,0.0,339.73,19.1,2.02,711.56,0.00649104338597915
1980-01-08,0.0,240.4,12.89,2.99,760.87,0.005727391222922778
1980-01-09,0.0,354.47,17.33,-0.84,577.05,0.005727391222922778
1980-01-10,0.89,289.5,16.21,3.24,774.33,0.005727391222922778
1980-01-11,2.53,221.14,18.25,6.91,994.1,0.005727391222922778
1980-01-12,0.0,320.33,19.95,4.96,874.47,0.004963739059866408
1980-01-13,0.0,357.16,19.47,1.27,661.45,0.004581912978338223
1980-01-14,0.0,367.89,23.72,3.53,800.0,0.004963739059866408
1980-01-15,0.0,342.22,25.18,7.76,1061.49,0.004581912978338223
1980-01-16,0.0,280.17,24.43,11.82,1386.48,0.0061092173044509646
1980-01-17,7.16,221.86,24.38,12.12,1411.78,0.004963739059866408
1980-01-18,7.53,239.82,18.88,5.53,908.29,0.004581912978338223
1980-01-19,0.0,274.13,20.55,8.9,1151.72,0.004581912978338223
1980-01-20,4.63,150.99,18.03,10.61,1289.27,0.004581912978338223
1980-01-21,6.2,176.52,14.31,5.17,886.03,0.004963739059866408
1980-01-22,3.6,94.19,9.04,4.55,849.69,0.004581912978338223
1980-01-23,0.0,298.32,10.78,-1.11,560.32,0.004200086896810038
1980-01-24,0.0,373.29,15.45,-1.8,537.56,0.004200086896810038
1980-01-25,0.0,369.03,18.03,1.05,661.41,0.004200086896810038
1980-01-26,0.0,395.71,21.38,1.12,657.79,0.004200086896810038
1980-01-27,0.0,398.88,21.37,1.0,656.0,0.004200086896810038
1980-01-28,1.27,181.75,9.02,2.61,735.25,0.004581912978338223
1980-01-29,1.25,193.82,9.27,2.43,728.69,0.004581912978338223
1980-01-30,1.0,232.41,10.89,2.55,735.48,0.004581912978338223
1980-01-31,0.0,390.54,16.95,-0.68,583.42,0.004581912978338223
1980-02-01,0.02,246.16,6.44,-1.99,530.64,0.004200086896810038
1980-02-02,0.73,291.71,8.6,-1.64,545.25,0.004581912978338223
1980-02-03,0.0,402.89,15.5,-1.96,530.53,0.004581912978338223
1980-02-04,0.0,404.89,18.35,0.56,636.43,0.004581912978338223
1980-02-05,0.0,303.08,15.69,4.96,872.65,0.004963739059866408
1980-02-06,0.0,416.23,18.06,-0.16,603.62,0.004963739059866408
1980-02-07,0.0,365.24,18.29,4.11,827.62,0.005727391222922778
1980-02-08,2.28,266.18,17.8,7.38,1031.56,0.005345565141394593
1980-02-09,1.19,395.03,12.77,-2.57,509.03,0.005345565141394593
1980-02-10,0.0,343.12,6.34,-5.38,409.58,0.004963739059866408
1980-02-11,0.0,383.87,11.63,-2.27,522.6,0.004963739059866408
1980-02-12,0.0,308.73,12.45,2.42,727.85,0.004963739059866408
1980-02-13,0.0,297.3,13.54,4.25,829.47,0.004963739059866408
1980-02-14,0.14,313.01,17.86,7.82,1065.48,0.004581912978338223
1980-02-15,0.84,283.08,22.0,12.54,1443.25,0.004581912978338223
1980-02-16,9.06,359.06,26.56,0.25,604.21,0.004963739059866408
1980-02-17,0.03,302.01,4.68,-4.14,450.49,0.004581912978338223
1980-02-18,0.0,435.77,12.88,-2.96,472.19,0.004581912978338223
1980-02-19,0.0,454.99,20.34,1.68,625.99,0.004581912978338223
1980-02-20,0.0,473.97,28.83,5.52,757.56,0.004581912978338223
1980-02-21,0.0,455.56,29.83,8.68,949.6,0.004200086896810038
1980-02-22,0.0,474.87,28.46,5.31,719.32,0.004581912978338223
1980-02-23,0.0,469.27,28.24,6.11,764.12,0.004581912978338223
1980-02-24,0.0,472.62,27.9,5.71,739.4,0.004963739059866408
1980-02-25,0.0,496.3,25.66,1.02,489.96,0.004963739059866408
1980-02-26,0.0,473.9,20.52,0.41,439.22,0.004963739059866408
1980-02-27,0.0,459.97,20.18,1.26,477.38,0.004963739059866408
1980-02-28,0.0,468.97,24.17,3.78,544.2,0.004963739059866408
1980-02-29,0.0,438.87,26.23,8.0,737.29,0.004963739059866408
1980-03-01,0.0,530.9,27.74,-3.58,279.35,0.004581912978338223
1980-03-02,0.0,408.19,5.39,-9.82,267.65,0.004963739059866408
1980-03-03,0.0,427.81,11.39,-5.19,341.4,0.004581912978338223
1980-03-04,0.0,450.26,21.12,2.56,520.71,0.004581912978338223
1980-03-05,0.0,482.68,26.76,5.07,549.93,0.004963739059866408
1980-03-06,0.0,480.27,21.72,0.79,420.31,0.004581912978338223
1980-03-07,0.0,417.27,24.18,7.64,702.15,0.004963739059866408
1980-03-08,0.0,408.89,28.0,11.65,894.28,0.005345565141394593
1980-03-09,0.0,376.77,25.25,10.99,808.78,0.005727391222922778
1980-03-10,0.0,448.22,27.19,9.01,597.29,0.005345565141394593
1980-03-11,0.0,428.86,28.28,11.19,695.44,0.005345565141394593
1980-03-12,6.01,306.97,26.41,11.79,958.5,0.004963739059866408
1980-03-13,0.0,438.64,28.08,10.39,704.16,0.005345565141394593
1980-03-14,0.0,350.13,21.5,8.67,777.97,0.004581912978338223
1980-03-15,0.0,322.1,23.21,11.48,949.61,0.005345565141394593
1980-03-16,0.0,342.92,25.9,13.25,934.43,0.005727391222922778
1980-03-17,0.0,405.09,24.73,9.71,666.77,0.004200086896810038
1980-03-18,0.0,507.55,18.38,-2.8,248.92,0.004200086896810038
1980-03-19,0.0,414.3,18.48,3.31,447.35,0.004581912978338223
1980-03-20,0.0,347.41,23.11,10.8,808.93,0.004200086896810038
1980-03-21,0.0,528.55,26.03,3.24,333.95,0.004200086896810038
1980-03-22,0.0,466.78,23.98,6.22,471.75,0.004581912978338223
1980-03-23,0.0,397.89,25.21,11.11,726.63,0.004581912978338223
1980-03-24,0.0,492.63,26.43,7.41,473.53,0.0030927912603783006
1980-03-25,4.45,295.59,22.04,9.27,812.33,0.0031309738685311186
1980-03-26,0.0,295.7,19.78,10.38,914.13,0.0033218869092952116
1980-03-27,18.89,147.71,17.45,11.41,1269.72,0.0025200521380860227
1980-03-28,4.71,304.15,21.07,7.89,868.12,0.0035127999500593043
1980-03-29,4.42,366.61,25.73,9.67,892.03,0.003780078207129034
1980-03-30,0.0,546.66,23.72,2.52,446.1,0.003780078207129034
1980-03-31,0.0,518.7,25.17,6.52,597.75,0.003780078207129034
1980-04-01,0.49,397.62,24.44,11.9,1008.94,0.003245521692989575
1980-04-02,0.0,259.39,24.5,16.69,1655.21,0.003245521692989575
1980-04-03,0.0,414.15,28.39,15.29,1195.21,0.0035127999500593043
1980-04-04,0.0,475.13,27.44,12.03,903.46,0.003245521692989575
1980-04-05,0.0,467.52,25.64,11.01,858.36,0.0035127999500593043
1980-04-06,0.0,482.33,28.2,12.7,925.03,0.004200086896810038
1980-04-07,0.0,520.46,31.94,13.84,917.71,0.004200086896810038
1980-04-08,0.0,574.81,33.54,10.5,670.72,0.0035127999500593043
1980-04-09,0.0,573.2,26.73,5.18,497.56,0.0035127999500593043
1980-04-10,0.0,576.43,28.03,5.92,508.53,0.003780078207129034
1980-04-11,0.0,494.1,30.05,13.54,907.53,0.004200086896810038
1980-04-12,0.0,589.49,30.71,6.75,501.83,0.004581912978338223
1980-04-13,5.7,265.66,12.31,2.4,663.91,0.004963739059866408
1980-04-14,0.0,535.6,17.56,-0.35,394.75,0.004200086896810038
1980-04-15,0.0,592.43,25.7,2.05,396.73,0.004200086896810038
1980-04-16,0.0,594.05,30.39,5.6,481.14,0.004200086896810038
1980-04-17,0.0,531.32,29.91,10.93,704.07,0.004200086896810038
1980-04-18,0.0,556.51,27.98,7.59,509.36,0.003780078207129034
1980-04-19,0.0,576.88,28.21,5.87,437.13,0.004200086896810038
1980-04-20,0.0,571.19,28.98,7.3,450.43,0.004200086896810038
1980-04-21,0.0,543.81,28.08,8.67,481.62,0.004581912978338223
1980-04-22,0.0,471.66,27.33,11.92,651.85,0.004200086896810038
1980-04-23,0.0,409.29,27.73,14.95,900.92,0.0035127999500593043
1980-04-24,0.0,439.29,30.65,16.5,920.73,0.003780078207129034
1980-04-25,16.56,394.74,31.22,12.18,755.78,0.004581912978338223
1980-04-26,0.0,507.68,27.32,9.67,639.94,0.003780078207129034
1980-04-27,0.0,528.5,25.44,6.65,509.23,0.004200086896810038
1980-04-28,0.0,539.72,27.83,8.12,531.44,0.004200086896810038
1980-04-29,0.0,536.62,30.55,10.85,618.54,0.0035127999500593043
1980-04-30,0.0,454.05,30.99,15.6,963.18,0.0018709477994881079
1980-05-01,0.0,384.35,28.71,16.23,1151.99,0.0017182173668768338
1980-05-02,4.92,390.73,28.92,14.09,1019.39,0.0022909564891691117
1980-05-03,5.71,341.35,28.85,14.4,1160.49,0.0023673217054747484
1980-05-04,8.01,287.84,25.83,13.22,1243.26,0.002978243435919845
1980-05-05,0.0,412.57,27.76,14.1,1120.12,0.0031691564766839373
1980-05-06,0.0,431.13,29.84,15.28,1157.73,0.0029400608277670268
1980-05-07,7.27,350.85,31.21,16.49,1400.28,0.0027491477870029337
1980-05-08,12.25,312.12,30.53,17.15,1624.62,0.004581912978338223
1980-05-09,3.47,398.94,27.63,13.82,1237.48,0.002252773881016293
1980-05-10,0.0,439.59,29.64,15.15,1281.16,0.0019854956239465636
1980-05-11,0.0,359.05,30.19,18.62,1779.16,0.002100043448405019
1980-05-12,1.74,346.89,30.87,18.73,1810.84,0.0019854956239465636
1980-05-13,0.0,410.19,31.95,18.56,1640.57,0.0020618608402522007
1980-05-14,12.39,320.17,29.34,15.44,1548.48,0.0031309738685311186
1980-05-15,20.97,209.54,25.51,17.18,1959.27,0.003474617341906486
1980-05-16,28.14,311.6,28.5,15.55,1717.59,0.0035127999500593043
1980-05-17,1.79,424.96,30.2,15.09,1574.85,0.0029400608277670268
1980-05-18,0.0,457.89,30.92,16.26,1649.65,0.0027491477870029337
1980-05-19,9.72,303.69,28.44,16.27,1840.86,0.0027491477870029337
1980-05-20,0.0,435.29,27.58,14.76,1576.81,0.002710965178850115
1980-05-21,5.27,328.68,28.87,15.74,1778.23,0.0027491477870029337
1980-05-22,0.0,440.7,29.1,16.03,1713.48,0.0027491477870029337
1980-05-23,0.0,448.19,29.49,16.08,1703.46,0.0027491477870029337
1980-05-24,0.0,419.74,30.88,18.33,1996.29,0.0026727825706972966
1980-05-25,0.0,409.28,33.36,20.85,2335.49,0.002558234746238841
1980-05-26,1.04,462.57,33.88,18.24,1881.97,0.002901878219614208
1980-05-27,4.25,375.34,31.82,17.81,1978.82,0.0031309738685311186
1980-05-28,0.0,414.53,31.41,19.38,2156.8,0.002978243435919845
1980-05-29,0.0,378.15,31.67,21.0,2433.8,0.0031691564766839373
1980-05-30,0.0,386.6,31.96,21.04,2429.5,0.0029400608277670268
1980-05-31,0.0,333.04,30.28,21.32,2504.99,0.002710965178850115
1980-06-01,0.0,394.53,31.25,20.4,2313.77,0.002481869529933204
1980-06-02,0.0,392.28,32.25,21.38,2456.81,0.0022909564891691117
1980-06-03,0.0,368.23,32.07,22.01,2587.25,0.002252773881016293
1980-06-04,0.0,375.75,32.32,22.07,2583.8,0.002100043448405019
1980-06-05,0.0,419.93,32.71,21.07,2356.23,0.0020618608402522007
1980-06-06,0.0,380.14,32.78,22.48,2640.16,0.0018709477994881079
1980-06-07,0.0,387.89,34.18,23.44,2766.39,0.002100043448405019
1980-06-08,0.0,464.95,35.43,21.76,2344.62,0.002100043448405019
1980-06-09,0.87,418.62,33.25,21.08,2349.52,0.002100043448405019
1980-06-10,1.79,396.0,31.36,19.61,2190.12,0.002100043448405019
1980-06-11,0.0,457.4,31.86,19.32,2044.05,0.0021764086647106558
1980-06-12,0.0,467.0,31.57,18.73,1953.48,0.0022909564891691117
1980-06-13,0.0,482.45,32.8,19.12,1965.24,0.0022909564891691117
1980-06-14,0.0,476.48,33.18,19.5,2019.98,0.0022909564891691117
1980-06-15,0.0,445.66,34.17,21.46,2331.06,0.0024436869217803856
1980-06-16,0.0,412.87,34.84,23.2,2659.16,0.0022145912728634746
1980-06-17,0.0,448.83,34.76,21.94,2391.56,0.0022909564891691117
1980-06-18,0.0,464.84,35.29,21.7,2316.7,0.0022909564891691117
1980-06-19,0.0,464.79,36.48,22.55,2429.37,0.0022909564891691117
1980-06-20,0.0,461.3,37.45,23.37,2554.08,0.002100043448405019
1980-06-21,0.0,491.36,37.55,22.01,2295.58,0.0022909564891691117
1980-06-22,0.0,460.79,36.39,22.55,2442.28,0.002252773881016293
1980-06-23,0.0,457.42,37.29,23.3,2552.51,0.0020618608402522007
1980-06-24,0.0,474.64,37.86,22.97,2435.15,0.002100043448405019
1980-06-25,0.0,482.91,37.99,22.7,2375.9,0.002100043448405019
1980-06-26,0.0,511.48,38.74,22.0,2089.33,0.002100043448405019
1980-06-27,0.0,521.16,40.04,22.23,2051.75,0.0021764086647106558
1980-06-28,0.0,537.6,41.52,21.93,1933.29,0.002100043448405019
1980-06-29,0.0,519.67,40.5,22.26,2023.27,0.001832765191335289
1980-06-30,0.0,508.5,39.0,21.65,1988.7,0.001832765191335289
1980-07-01,0.0,488.29,39.43,22.86,2178.75,0.0017945825831824707
1980-07-02,0.0,528.85,39.99,20.8,1833.56,0.0017182173668768338
1980-07-03,0.0,526.23,39.95,20.67,1826.08,0.002100043448405019
1980-07-04,0.0,481.81,38.02,21.53,2042.54,0.002252773881016293
1980-07-05,0.0,452.94,36.8,21.81,2152.05,0.002100043448405019
1980-07-06,0.0,450.11,36.6,21.65,2143.27,0.0022909564891691117
1980-07-07,0.0,442.65,36.47,21.76,2176.61,0.0022909564891691117
1980-07-08,0.0,402.2,36.54,23.34,2498.34,0.0022909564891691117
1980-07-09,0.0,458.09,37.19,21.62,2115.95,0.002252773881016293
1980-07-10,0.0,459.45,37.14,21.43,2090.55,0.002100043448405019
1980-07-11,0.0,451.45,37.48,21.96,2176.01,0.002100043448405019
1980-07-12,0.0,473.97,38.37,21.52,2062.6,0.002023678232099382
1980-07-13,0.0,474.7,38.03,21.26,1987.53,0.0018709477994881079
1980-07-14,0.0,433.15,37.18,22.34,2233.56,0.0018709477994881079
1980-07-15,0.0,420.79,37.08,22.69,2315.95,0.002100043448405019
1980-07-16,0.0,468.08,38.02,21.34,2020.37,0.0020618608402522007
1980-07-17,0.0,496.19,38.7,20.35,1830.1,0.0018709477994881079
1980-07-18,0.0,498.17,38.42,19.92,1785.63,0.0018709477994881079
1980-07-19,0.0,452.42,36.99,20.95,2016.88,0.0018709477994881079
1980-07-20,0.0,421.41,36.99,22.2,2255.41,0.0018709477994881079
1980-07-21,0.0,418.15,37.12,22.44,2300.06,0.0019854956239465636
1980-07-22,0.0,406.55,36.83,22.64,2360.24,0.0022909564891691117
1980-07-23,7.17,330.2,36.24,20.39,2248.65,0.0027491477870029337
1980-07-24,0.0,499.12,37.43,18.76,1725.5,0.0027491477870029337
1980-07-25,0.0,476.9,38.02,20.52,1839.52,0.002710965178850115
1980-07-26,0.0,472.6,38.0,20.66,1872.19,0.0022909564891691117
1980-07-27,0.0,435.8,37.85,22.23,2151.27,0.002252773881016293
1980-07-28,0.74,442.41,38.26,21.7,2068.42,0.002023678232099382
1980-07-29,5.32,423.51,37.62,19.37,1853.02,0.0018709477994881079
1980-07-30,0.0,430.2,37.01,21.82,2166.96,0.0018709477994881079
1980-07-31,0.0,476.45,36.83,19.62,1802.57,0.0021764086647106558
1980-08-01,0.0,490.03,36.3,18.62,1643.72,0.0022909564891691117
1980-08-02,0.0,447.73,36.71,21.03,1956.67,0.0022909564891691117
1980-08-03,0.0,413.25,36.66,22.49,2160.32,0.0022909564891691117
1980-08-04,0.0,393.9,36.41,23.01,2295.66,0.0022909564891691117
1980-08-05,0.0,349.76,35.33,23.67,2539.94,0.0022909564891691117
1980-08-06,0.0,382.92,35.26,22.62,2214.76,0.0022909564891691117
1980-08-07,0.0,435.01,34.91,20.58,1701.19,0.00232913909732193
1980-08-08,0.0,435.06,35.37,21.02,1710.58,0.0025200521380860227
1980-08-09,0.0,446.84,35.34,20.51,1633.63,0.00232913909732193
1980-08-10,14.84,279.1,31.88,20.57,2162.13,0.004963739059866408
1980-08-11,74.04,186.84,26.56,19.21,2229.8,0.057273912229227786
1980-08-12,4.99,211.5,30.68,21.98,2637.24,0.003665530382670578
1980-08-13,0.0,324.3,32.37,22.18,2652.52,0.002978243435919845
1980-08-14,0.0,335.3,32.46,22.02,2547.44,0.002978243435919845
1980-08-15,0.0,344.85,32.65,22.15,2383.36,0.002978243435919845
1980-08-16,0.0,345.3,33.09,22.64,2450.03,0.0033218869092952116
1980-08-17,0.0,361.45,32.66,21.91,2310.12,0.0037418955989762157
1980-08-18,31.78,242.49,31.36,21.92,2538.81,0.004200086896810038
1980-08-19,0.0,317.03,32.55,23.18,2778.75,0.004200086896810038
1980-08-20,0.0,357.18,32.92,22.39,2525.32,0.004200086896810038
1980-08-21,0.0,373.39,33.52,22.42,2486.72,0.004200086896810038
1980-08-22,0.0,463.13,34.52,19.95,1948.07,0.004200086896810038
1980-08-23,0.0,455.09,35.15,20.86,2071.1,0.004200086896810038
1980-08-24,0.0,482.64,35.37,19.77,1889.71,0.004200086896810038
1980-08-25,0.0,500.23,36.5,19.62,1827.32,0.004200086896810038
1980-08-26,0.0,499.36,35.34,18.82,1725.88,0.0038182608152818524
1980-08-27,0.0,477.76,33.95,18.81,1777.64,0.003780078207129034
1980-08-28,0.0,447.78,33.65,20.0,1976.34,0.003780078207129034
1980-08-29,0.0,432.18,34.04,20.95,2124.71,0.0035127999500593043
1980-08-30,0.0,440.39,34.83,21.28,2145.71,0.0035127999500593043
1980-08-31,0.0,395.24,33.53,22.01,2366.15,0.003245521692989575
1980-09-01,0.0,391.54,33.73,22.36,2424.23,0.0031309738685311186
1980-09-02,0.0,419.85,33.77,21.4,2224.79,0.0027491477870029337
1980-09-03,0.0,440.1,33.75,20.56,2069.47,0.0027491477870029337
1980-09-04,0.0,451.37,33.8,20.03,1982.27,0.0027491477870029337
1980-09-05,0.0,457.42,35.25,20.74,2049.09,0.002710965178850115
