Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-10,0.0,200.17,12.6,5.87,920.91,0.1721997043889196
1980-01-11,3.0,203.61,19.16,8.75,1140.18,0.15989972550399678
1980-01-12,0.0,331.62,19.41,4.4,832.03,0.15989972550399678
1980-01-13,0.0,324.02,12.67,-0.43,596.49,0.15989972550399678
1980-01-14,0.0,352.4,19.05,1.53,682.06,0.15989972550399678
1980-01-15,0.0,343.97,21.1,4.79,863.28,0.14759974661907393
1980-01-16,3.96,177.07,20.64,12.4,1432.04,0.13529976773415112
1980-01-17,4.24,203.82,21.0,10.82,1305.76,0.13529976773415112
1980-01-18,0.0,264.35,17.0,7.67,1053.7,0.13529976773415112
1980-01-19,0.0,272.07,15.69,6.17,933.58,0.13529976773415112
1980-01-20,4.39,231.0,18.47,8.07,1085.55,0.14759974661907393
1980-01-21,12.55,120.25,13.77,8.78,1142.74,0.19679966215876527
1980-01-22,42.89,113.42,11.95,7.36,1028.46,2.9642949112664017
1980-01-23,16.33,237.01,10.18,-0.93,566.03,8.339385683977678
1980-01-24,0.0,350.16,13.16,-0.56,595.26,9.901483002362877
1980-01-25,0.0,366.41,19.5,3.22,777.61,3.7022936443617716
1980-01-26,2.45,161.55,14.57,9.0,1160.0,0.8240985852898295
1980-01-27,0.0,258.23,13.52,5.31,904.11,0.5042991342818359
1980-01-28,0.0,171.59,9.27,4.29,823.47,0.39359932431753053
1980-01-29,8.84,194.57,9.72,1.77,699.81,0.39359932431753053
1980-01-30,9.0,106.35,4.31,0.41,630.07,0.8363985641747523
1980-01-31,3.93,172.58,5.15,-1.32,559.89,2.0294965160122667
1980-02-01,0.0,316.08,2.09,-7.23,360.0,1.992596579357498
1980-02-02,0.0,344.3,4.94,-5.65,400.12,0.7871986486350611
1980-02-03,0.0,325.27,6.8,-2.85,492.24,0.41819928208737617
1980-02-04,0.0,394.89,12.95,-2.0,520.0,0.33209942989291635
1980-02-05,0.0,367.74,13.17,0.8,640.12,0.2828995143532251
1980-02-06,2.0,358.11,11.64,0.29,623.06,0.2582995565833794
1980-02-07,0.0,395.59,13.89,-0.54,596.44,0.23369959881353375
1980-02-08,9.03,178.59,8.38,2.02,717.82,0.31979945100799356
1980-02-09,38.1,133.05,5.41,0.94,642.14,3.751493559901463
1980-02-10,7.04,124.68,2.52,-1.5,553.4,8.240985852898294
1980-02-11,0.0,346.28,4.54,-5.01,436.08,7.970386317429992
1980-02-12,0.0,397.62,9.29,-3.25,480.0,2.7551952702227136
1980-02-13,0.0,404.7,11.81,-1.08,560.11,0.8486985430596752
1980-02-14,0.0,428.08,17.54,1.65,691.93,0.5165991131667588
1980-02-15,0.0,387.95,21.13,8.34,1106.96,0.39359932431753053
1980-02-16,0.29,441.09,22.0,0.78,640.0,0.3443994087778392
1980-02-17,2.39,369.16,3.68,-6.46,363.1,0.3074994721230707
1980-02-18,0.0,452.45,7.5,-4.89,440.0,0.27059953546830223
1980-02-19,0.0,383.53,12.21,0.95,647.08,0.2582995565833794
1980-02-20,0.0,433.31,26.37,8.17,1093.75,0.23369959881353375
1980-02-21,0.0,417.85,28.53,11.35,1348.26,0.22139961992861093
1980-02-22,0.0,432.07,28.44,9.91,1232.4,0.20909964104368808
1980-02-23,0.0,436.8,28.08,9.24,1178.9,0.19679966215876527
1980-02-24,0.0,432.03,25.85,8.5,1119.71,0.1721997043889196
1980-02-25,0.0,466.29,23.25,2.02,718.14,0.15989972550399678
1980-02-26,0.0,471.3,16.64,-3.5,480.0,0.14759974661907393
1980-02-27,0.0,444.47,15.34,-1.5,560.0,0.14759974661907393
1980-02-28,0.0,453.23,24.04,4.56,844.97,0.13529976773415112
1980-02-29,0.0,421.49,25.5,8.42,1113.77,0.1229997888492283
1980-03-01,11.55,299.54,13.79,-0.19,600.87,0.13529976773415112
1980-03-02,0.0,323.12,2.1,-7.78,337.25,0.14759974661907393
1980-03-03,0.0,429.01,7.0,-8.18,320.0,0.20909964104368808
1980-03-04,0.0,460.48,14.28,-4.0,440.0,0.18449968327384242
1980-03-05,0.0,328.02,17.0,6.28,942.75,0.15989972550399678
1980-03-06,0.0,437.59,17.94,1.5,680.0,0.14759974661907393
1980-03-07,3.84,327.19,22.52,5.56,916.58,0.14759974661907393
1980-03-08,0.0,234.38,23.5,15.8,1785.69,0.14759974661907393
1980-03-09,0.0,426.8,22.54,6.41,952.84,0.13529976773415112
1980-03-10,0.0,421.12,24.08,7.9,1072.02,0.13529976773415112
1980-03-11,0.0,380.07,25.6,11.33,1346.54,0.13529976773415112
1980-03-12,8.03,158.37,17.07,10.32,1265.91,0.13529976773415112
1980-03-13,0.0,439.89,27.18,9.27,1181.45,0.13529976773415112
1980-03-14,0.0,456.48,20.22,2.31,720.0,0.14759974661907393
1980-03-15,0.0,440.16,20.02,3.4,791.65,0.13529976773415112
1980-03-16,18.65,303.47,24.0,9.01,1161.03,0.5780990075913729
1980-03-17,5.48,198.93,22.42,13.7,1573.29,2.4230958403297973
1980-03-18,0.0,490.74,19.4,-0.37,600.0,2.177096262631341
1980-03-19,0.0,395.87,17.16,3.68,800.0,0.6395989020159871
1980-03-20,15.1,252.7,20.03,8.86,1148.44,2.152496304861495
1980-03-21,22.76,382.87,24.82,2.5,720.0,6.482088872354331
1980-03-22,0.0,474.09,21.13,2.98,758.26,8.019586232969685
1980-03-23,0.0,430.95,22.71,7.2,1015.65,2.705995354683022
1980-03-24,10.83,292.09,20.15,7.15,1012.31,0.9224984163692121
1980-03-25,0.0,363.71,17.8,6.27,941.84,0.6764988386707556
1980-03-26,0.32,247.29,14.91,7.74,1058.83,0.41819928208737617
1980-03-27,9.49,115.87,13.9,9.97,1237.62,0.5780990075913729
1980-03-28,21.2,142.27,13.54,8.53,1122.2,3.886793327635614
1980-03-29,8.0,324.85,23.63,10.0,1240.0,7.47838716203308
1980-03-30,26.49,337.99,19.4,5.61,920.0,15.251973817304307
1980-03-31,0.0,490.08,20.5,4.47,837.84,12.078579264994216
1980-04-01,0.0,485.69,23.49,7.17,1013.97,4.083592989794379
1980-04-02,11.28,337.49,26.5,11.72,1377.41,1.9310966849328841
