Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,20.72,49.62,9.65,5.62,912.04,7.849135733638875
1980-01-02,13.05,49.96,8.69,4.73,858.14,7.7914215003032945
1980-01-03,12.16,117.6,8.33,-3.38,483.26,7.428646319336793
1980-01-04,6.49,74.84,6.27,0.26,617.61,6.736075519309833
1980-01-05,13.05,87.67,5.07,-2.13,526.07,6.5711777097796045
1980-01-06,0.0,164.07,5.46,-6.7,374.28,5.6807295383163705
1980-01-07,0.0,142.07,2.42,-6.78,373.27,5.078852533531037
1980-01-08,11.59,82.69,1.42,-4.87,427.63,4.9799138478129
1980-01-09,23.6,40.98,2.37,-0.49,591.39,5.054117862101502
1980-01-10,6.0,79.82,3.82,-2.13,524.16,4.592403995416863
1980-01-11,4.37,97.35,4.54,-3.06,490.44,4.839750709712205
1980-01-12,34.03,109.56,10.04,0.8,639.84,50.45872971624991
1980-01-13,18.81,129.05,8.48,-3.3,486.75,25.229364858124956
1980-01-14,17.2,43.32,4.87,2.07,718.54,15.500394095841475
1980-01-15,17.63,100.55,7.52,-0.21,605.77,13.43917147671362
1980-01-16,31.47,65.49,7.1,2.46,734.69,19.045697000741388
1980-01-17,15.73,90.17,6.72,0.37,626.09,15.912638619667046
1980-01-18,0.0,178.69,3.41,-7.62,349.36,11.29549995282065
1980-01-19,0.0,201.94,5.97,-8.86,315.07,8.57468609557188
1980-01-20,0.0,185.09,6.73,-4.98,427.29,6.867993766934015
1980-01-21,0.0,184.2,7.1,-4.23,453.32,5.7384437716519505
1980-01-22,0.0,209.39,10.74,-4.87,431.93,4.905709833524297
1980-01-23,0.0,207.65,10.91,-3.62,473.59,4.28734304778594
1980-01-24,0.0,210.18,10.02,-4.44,444.65,3.858608743007346
1980-01-25,0.0,117.52,6.47,0.81,641.03,3.5123233429938665
1980-01-26,0.0,196.23,5.32,-5.9,395.5,3.182527723933409
1980-01-27,0.0,205.13,-1.07,-12.7,235.62,2.8692218858259753
1980-01-28,0.0,229.57,0.14,-15.12,194.44,2.6960791858192352
1980-01-29,0.0,234.63,-0.1,-15.76,179.11,2.5971405001010983
1980-01-30,0.0,240.47,2.24,-14.58,202.09,2.465222252476915
1980-01-31,3.98,173.9,3.44,-6.14,395.85,2.415752909617847
1980-02-01,26.74,121.05,8.6,0.87,638.69,3.7679149477657203
1980-02-02,24.59,91.62,10.24,4.79,863.25,12.86202914335782
1980-02-03,17.17,104.37,11.1,4.81,864.78,15.00570066725079
1980-02-04,3.15,174.71,10.88,-1.38,555.22,9.893868571813709
1980-02-05,2.8,177.42,10.19,0.78,647.1,7.882115295544921
1980-02-06,22.88,64.24,8.66,5.24,898.87,13.27427366718339
1980-02-07,14.97,94.02,5.93,0.85,655.41,13.933864905304304
1980-02-08,0.0,212.34,8.66,-1.47,550.52,9.72897076228348
1980-02-09,0.0,240.94,10.55,-2.41,514.83,7.412156538383769
1980-02-10,0.0,239.8,6.43,-5.89,397.31,6.002280266900316
1980-02-11,0.0,261.21,9.94,-5.4,412.22,5.0623627525780135
1980-02-12,0.0,268.81,10.86,-5.33,412.0,4.3862817335040765
1980-02-13,0.0,236.87,9.56,-2.36,515.68,3.982282100155017
1980-02-14,8.22,125.75,5.01,-2.05,528.61,3.71020071443014
1980-02-15,19.65,58.34,0.04,-2.74,497.8,3.4546091096582865
1980-02-16,11.49,81.58,2.56,-1.56,549.87,3.388649985846195
1980-02-17,10.47,146.96,7.44,-0.73,581.45,3.8338740715778115
1980-02-18,25.99,138.38,10.56,3.17,774.72,8.739583905102108
1980-02-19,17.45,160.68,9.76,0.9,658.2,10.965704333760193
1980-02-20,13.87,144.42,7.58,0.24,626.17,8.986930619397452
1980-02-21,0.0,238.53,4.42,-4.84,432.57,7.1895444955179615
1980-02-22,0.0,280.71,10.6,-1.85,533.52,5.994035376423804
1980-02-23,0.0,234.62,11.44,2.42,726.93,5.078852533531037
1980-02-24,10.15,175.73,13.14,4.25,831.42,4.534689762081283
1980-02-25,5.0,128.4,13.07,7.19,1015.57,4.551179543034306
1980-02-26,22.66,129.83,13.7,7.88,1070.49,13.43917147671362
1980-02-27,31.72,99.64,14.78,10.57,1285.8,22.673448810406413
1980-02-28,14.71,182.88,13.72,5.28,895.8,17.72651452449956
1980-02-29,2.28,247.63,12.47,3.6,793.04,12.779580238592706
1980-03-01,0.0,278.76,12.67,3.25,779.54,9.481624047988138
1980-03-02,0.0,280.72,15.14,5.5,918.96,7.395666757430746
1980-03-03,2.57,210.96,15.48,7.65,1052.04,6.191912747860079
1980-03-04,1.96,267.11,11.33,2.56,741.86,5.219015671631731
1980-03-05,7.04,119.71,9.17,4.87,869.33,4.92219961447732
1980-03-06,7.92,167.22,8.31,2.16,716.91,4.559424433510817
1980-03-07,2.01,283.58,10.33,1.71,693.74,4.105955457302689
1980-03-08,3.02,201.08,8.53,2.62,740.27,3.7844047287187434
1980-03-09,0.21,280.15,9.51,1.38,676.23,3.462854000134798
1980-03-10,7.57,163.55,8.84,3.19,770.27,3.3556704239401496
1980-03-11,18.09,232.42,10.0,1.03,661.82,4.048241223967109
1980-03-12,19.02,170.82,6.4,0.91,650.35,5.301464576396845
1980-03-13,31.29,142.48,4.04,-0.18,606.67,10.88325542899508
1980-03-14,18.25,203.37,6.36,0.05,611.24,9.481624047988138
1980-03-15,23.14,128.52,4.15,0.55,638.69,7.890360186021432
1980-03-16,9.95,190.17,4.63,-1.01,567.73,6.9174631097930845
1980-03-17,8.52,151.35,4.62,0.36,630.23,8.904481714632336
1980-03-18,9.56,165.26,6.53,1.84,694.07,11.213051048055535
1980-03-19,4.79,204.4,8.21,2.29,725.5,9.72897076228348
1980-03-20,6.94,254.88,12.05,3.58,791.78,9.15182842892768
1980-03-21,4.12,286.89,10.44,1.53,687.98,7.741952157444227
1980-03-22,4.34,279.23,9.93,0.87,651.71,6.54644303835007
1980-03-23,4.26,251.88,11.11,3.42,791.13,6.092974062141941
1980-03-24,3.14,330.13,7.69,-1.07,569.66,5.5075868383096305
1980-03-25,0.0,383.75,9.53,-0.4,595.31,4.80677114780616
1980-03-26,12.84,310.46,13.77,1.67,686.9,4.592403995416863
1980-03-27,15.68,212.15,7.36,1.4,680.36,4.650118228752443
1980-03-28,7.89,194.05,7.96,2.82,749.48,4.237873704926871
1980-03-29,14.24,227.12,10.01,3.65,791.07,4.493465309698726
1980-03-30,9.63,272.67,7.63,-0.69,584.62,4.262608376356406
1980-03-31,8.02,312.07,10.37,0.65,641.25,3.9493025382489715
1980-04-01,0.04,395.23,8.95,-0.27,594.05,3.586527357282469
1980-04-02,0.0,455.21,12.01,-2.18,527.64,3.273221519175035
1980-04-03,0.0,461.08,14.3,-1.13,560.95,3.0341196953562037
1980-04-04,3.36,325.2,14.79,2.5,734.41,3.001140133450158
1980-04-05,18.73,280.39,13.87,5.09,887.28,3.817384290624789
1980-04-06,27.08,306.8,10.02,-0.03,607.68,6.406279900249376
1980-04-07,14.4,324.34,8.12,-2.92,498.66,6.9009733288400605
1980-04-08,13.12,242.74,10.22,3.41,776.05,7.766686828873761
1980-04-09,29.59,151.09,9.88,5.94,927.85,13.933864905304304
1980-04-10,18.74,343.26,13.19,0.27,627.95,13.356722571948506
1980-04-11,0.0,489.91,15.28,-1.83,537.69,9.646521857518366
1980-04-12,0.0,466.72,20.08,4.7,856.09,7.280238290759586
1980-04-13,0.0,485.35,25.09,4.51,850.91,5.837382457370087
1980-04-14,10.42,356.49,25.1,5.59,917.12,5.33444413830289
1980-04-15,10.97,260.46,10.57,2.06,717.45,5.598280633551256
1980-04-16,0.0,490.6,18.07,-1.31,559.67,4.650118228752443
1980-04-17,0.1,479.08,18.88,0.84,655.27,4.122445238255712
1980-04-18,2.89,224.22,13.48,6.3,957.96,3.8091394001482777
1980-04-19,9.88,128.26,13.96,9.84,1227.23,3.9245678668194377
1980-04-20,10.84,144.52,10.28,5.79,920.58,4.254363485879894
1980-04-21,0.0,237.4,11.16,5.47,905.68,3.8833434144368804
1980-04-22,0.0,453.93,14.83,1.02,664.33,3.5535477953764234
1980-04-23,0.0,449.64,15.37,1.81,699.8,3.2237521763159664
1980-04-24,1.99,359.85,15.71,6.28,943.88,2.992895242973647
1980-04-25,0.0,459.43,14.19,0.33,631.89,2.762038309631327
1980-04-26,0.0,392.89,15.68,4.91,869.67,2.5641609381950525
1980-04-27,0.0,507.48,23.58,2.31,727.54,2.399263128664824
1980-04-28,0.0,371.11,17.43,6.84,987.52,2.234365319134596
1980-04-29,2.36,262.5,11.0,3.32,775.93,2.2096306477050613
1980-04-30,0.0,398.37,13.27,1.93,710.11,2.0364879476983218
1980-05-01,0.0,496.08,19.86,1.55,689.0,1.9457941524566957
1980-05-02,0.0,443.64,21.24,6.97,997.79,1.8633452476915817
1980-05-03,0.0,472.17,16.05,0.69,647.28,1.772651452449956
1980-05-04,0.0,501.98,22.13,2.86,754.46,1.6902025476848417
1980-05-05,0.0,419.4,19.84,6.89,993.41,1.599508752443216
1980-05-06,2.99,290.1,16.26,5.03,874.49,1.5417945191076363
1980-05-07,0.0,450.96,13.8,-0.18,608.98,1.484080285772056
1980-05-08,0.0,442.11,17.65,3.58,790.59,1.4263660524364763
1980-05-09,3.04,198.72,11.87,5.15,885.51,1.4263660524364763
1980-05-10,0.8,261.13,14.51,7.46,1036.44,1.3768967095774076
1980-05-11,0.0,383.88,15.1,4.27,832.27,1.302692695288805
1980-05-12,0.0,359.57,15.35,5.33,902.01,1.228488681000202
1980-05-13,0.0,289.21,13.4,6.09,944.85,1.2037540095706678
1980-05-14,0.0,318.54,11.44,3.67,799.09,1.1542846667115993
1980-05-15,4.34,242.35,11.51,3.55,789.17,1.129549995282065
1980-05-16,3.15,342.45,12.76,0.13,617.14,1.1048153238525307
1980-05-17,0.0,478.39,15.97,2.1,712.8,1.030611309563928
1980-05-18,0.0,475.17,18.38,4.23,830.64,1.0058766381343935
1980-05-19,0.0,478.0,20.45,5.23,894.79,0.9316726238457909
1980-05-20,0.0,397.4,17.04,6.07,951.71,0.9069379524162565
1980-05-21,5.18,217.5,13.31,5.93,944.46,0.9564072952753251
1980-05-22,5.74,265.22,10.57,1.7,696.99,1.1048153238525307
1980-05-23,4.63,351.7,13.87,0.08,620.8,1.129549995282065
1980-05-24,3.51,236.88,11.25,3.52,784.98,0.9811419667048594
1980-05-25,2.23,250.49,11.92,5.74,917.7,0.9564072952753251
1980-05-26,2.14,283.4,10.29,3.34,784.06,1.030611309563928
1980-05-27,3.97,187.66,9.13,3.65,799.2,1.0058766381343935
1980-05-28,1.36,313.87,15.28,7.94,1076.47,1.0058766381343935
1980-05-29,0.0,433.94,14.12,3.13,773.15,0.9069379524162565
1980-05-30,0.0,215.26,12.79,8.11,1089.36,0.8657135000336995
1980-05-31,0.0,383.59,15.31,6.4,963.71,0.8244890476511423
