Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1986-10-01,5.99,273.44,4.86,-7.89,335.53,0.44800201831129194
1986-10-02,12.24,43.72,-0.36,0.41,630.64,0.44800201831129194
1986-10-03,0.0,388.91,9.73,-4.62,438.39,0.4314093509664293
1986-10-04,0.0,364.0,7.65,-5.23,424.15,0.4314093509664293
1986-10-05,0.0,381.46,12.45,-1.66,542.51,0.4314093509664293
1986-10-06,0.0,438.66,13.54,-4.64,428.1,0.41481668362156665
1986-10-07,0.0,397.08,14.17,-1.68,536.78,0.41481668362156665
1986-10-08,0.0,400.35,14.38,-1.95,528.34,0.41481668362156665
1986-10-09,0.0,455.24,14.92,-7.02,359.33,0.41481668362156665
1986-10-10,0.0,396.76,14.17,-2.82,498.53,0.41481668362156665
1986-10-11,0.0,370.61,12.4,-3.18,487.2,0.41481668362156665
1986-10-12,0.0,424.82,6.46,-13.59,215.53,0.39822401627670395
1986-10-13,0.0,422.57,13.21,-7.66,342.45,0.3816313489318413
1986-10-14,0.0,407.58,13.4,-6.05,390.08,0.39822401627670395
1986-10-15,0.0,393.94,12.72,-5.93,396.36,0.39822401627670395
1986-10-16,0.0,398.37,14.25,-5.91,391.84,0.41481668362156665
1986-10-17,0.0,380.4,13.69,-4.87,429.48,0.41481668362156665
1986-10-18,5.74,224.89,15.15,2.16,714.13,0.41481668362156665
1986-10-19,2.06,291.07,10.15,-3.22,487.44,0.41481668362156665
1986-10-20,10.44,203.34,8.5,-2.88,500.64,0.44800201831129194
1986-10-21,0.0,255.84,8.25,-2.56,509.46,0.4314093509664293
1986-10-22,0.0,295.15,13.5,0.34,624.26,0.41481668362156665
1986-10-23,0.0,256.73,13.06,2.2,722.13,0.39822401627670395
1986-10-24,0.0,323.97,10.23,-5.51,410.4,0.39822401627670395
1986-10-25,0.0,291.89,11.19,-2.8,497.32,0.39822401627670395
1986-10-26,0.0,302.95,12.13,-3.1,485.84,0.41481668362156665
1986-10-27,0.0,342.29,18.41,-1.77,536.5,0.4314093509664293
1986-10-28,0.0,243.61,10.92,-0.8,577.38,0.4314093509664293
1986-10-29,0.0,324.33,14.95,-3.41,473.93,0.44800201831129194
1986-10-30,5.31,199.28,12.42,-0.99,571.69,0.44800201831129194
1986-10-31,0.0,206.23,3.64,-6.07,389.9,0.44800201831129194
1986-11-01,0.42,187.98,6.62,-2.45,511.99,0.4314093509664293
1986-11-02,0.0,245.7,5.75,-6.95,361.24,0.4314093509664293
