Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,115.95,2.86,-1.72,542.2,0.08314116952032413
1980-01-02,0.0,132.97,3.11,-2.3,521.22,0.08314116952032413
1980-01-03,0.0,199.3,4.75,-4.43,441.13,0.08314116952032413
1980-01-04,0.0,239.8,8.7,-4.7,440.0,0.08314116952032413
1980-01-05,0.0,236.09,12.12,-1.36,556.49,0.08314116952032413
1980-01-06,0.0,248.66,8.47,-6.37,379.28,0.08314116952032413
1980-01-07,0.0,218.74,-2.72,-13.05,226.18,0.08314116952032413
1980-01-08,7.21,133.61,3.06,-4.21,449.43,0.08314116952032413
1980-01-09,0.0,110.25,2.13,-2.19,522.98,0.08314116952032413
1980-01-10,9.98,217.38,1.87,-13.51,230.57,0.0895366440988106
1980-01-11,5.09,187.23,-2.68,-12.26,239.3,0.08314116952032413
1980-01-12,4.51,207.44,9.49,-2.98,483.81,0.0895366440988106
1980-01-13,3.02,91.42,7.56,3.89,810.54,0.10872306783427002
1980-01-14,14.06,183.18,7.33,-2.71,509.1,0.14070044072670237
1980-01-15,0.54,190.69,5.76,-1.42,554.98,0.10872306783427002
1980-01-16,4.33,132.79,3.07,-3.3,483.75,0.09912985596654031
1980-01-17,3.49,138.86,4.72,-1.53,548.15,0.09912985596654031
1980-01-18,11.09,190.42,5.56,-5.36,416.7,0.09912985596654031
1980-01-19,0.0,249.5,-0.73,-11.09,271.3,0.09912985596654031
1980-01-20,0.0,280.98,-3.46,-16.31,181.43,0.09912985596654031
1980-01-21,0.0,226.72,-3.25,-11.69,254.6,0.0895366440988106
1980-01-22,0.0,279.47,-1.16,-13.42,221.49,0.0895366440988106
1980-01-23,0.0,298.01,0.47,-13.89,214.03,0.0895366440988106
1980-01-24,0.0,275.47,3.88,-7.61,346.3,0.0895366440988106
1980-01-25,0.0,201.53,2.24,-4.98,439.53,0.0895366440988106
1980-01-26,0.0,268.64,-3.47,-13.8,216.12,0.0895366440988106
1980-01-27,6.72,209.07,-0.38,-10.38,277.75,0.0895366440988106
1980-01-28,11.56,208.73,-6.32,-15.94,179.63,0.0895366440988106
1980-01-29,24.1,236.93,-2.96,-14.88,197.09,0.0895366440988106
1980-01-30,0.0,354.96,-4.0,-20.01,126.01,0.0895366440988106
1980-01-31,0.0,330.38,-4.96,-17.59,160.0,0.0895366440988106
1980-02-01,0.0,352.73,-0.0,-15.35,200.0,0.0895366440988106
1980-02-02,0.0,359.84,4.17,-12.39,240.0,0.0895366440988106
1980-02-03,0.0,342.51,5.27,-8.69,320.0,0.0895366440988106
1980-02-04,0.0,344.35,5.84,-8.03,325.43,0.0895366440988106
1980-02-05,0.0,337.91,4.21,-8.62,320.0,0.0895366440988106
1980-02-06,0.0,303.75,4.91,-5.46,410.6,0.0895366440988106
1980-02-07,4.19,182.72,4.89,-2.58,504.34,0.0895366440988106
1980-02-08,0.0,328.54,1.43,-10.21,279.98,0.0895366440988106
1980-02-09,0.0,353.11,0.37,-12.74,239.6,0.0895366440988106
1980-02-10,0.0,350.56,2.33,-10.37,280.0,0.0895366440988106
1980-02-11,0.0,377.97,2.72,-12.21,240.0,0.0895366440988106
1980-02-12,0.0,382.67,4.66,-11.0,270.83,0.0895366440988106
1980-02-13,0.0,364.43,6.86,-7.0,359.91,0.0895366440988106
1980-02-14,15.25,157.6,6.72,0.41,626.39,0.0895366440988106
1980-02-15,10.89,194.97,8.79,0.69,639.24,0.0895366440988106
1980-02-16,0.0,232.36,5.91,-1.24,562.95,0.0895366440988106
1980-02-17,0.0,322.63,8.86,-1.87,539.95,0.0895366440988106
1980-02-18,17.74,138.24,6.19,0.92,658.2,0.10872306783427002
1980-02-19,15.93,207.86,7.27,-0.99,573.0,0.10872306783427002
1980-02-20,10.7,166.73,4.11,-2.05,531.34,0.10872306783427002
1980-02-21,13.48,260.91,3.37,-7.28,361.34,0.09912985596654031
1980-02-22,12.44,283.03,5.88,-6.21,393.83,0.09912985596654031
1980-02-23,6.09,274.56,3.4,-6.91,371.68,0.09912985596654031
1980-02-24,0.0,321.32,4.59,-4.79,432.55,0.0895366440988106
1980-02-25,0.0,350.69,8.0,-2.68,501.17,0.0895366440988106
1980-02-26,0.0,385.2,11.19,-1.29,561.57,0.09912985596654031
1980-02-27,0.0,411.05,15.74,1.15,656.57,0.09912985596654031
1980-02-28,0.0,277.37,10.23,2.36,725.16,0.10872306783427002
1980-02-29,3.1,235.36,3.94,-3.54,476.67,0.10872306783427002
1980-03-01,0.0,400.61,7.75,-4.61,438.11,0.10872306783427002
