Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,206.67,4.32,-6.04,392.91,1.1956915879442194
1980-01-02,0.0,116.19,1.32,-3.4,473.88,1.1182433828160143
1980-01-03,0.0,124.47,-0.94,-5.96,388.83,1.050306360773729
1980-01-04,0.0,190.62,-3.55,-12.09,240.92,0.9850868196131353
1980-01-05,0.0,196.67,-1.69,-10.59,272.62,0.9103560953666215
1980-01-06,0.0,217.21,-0.77,-11.4,257.51,0.8424190733243363
1980-01-07,10.35,169.84,0.15,-11.18,265.61,0.8424190733243363
1980-01-08,2.01,103.43,-9.24,-13.25,222.54,0.8695938821412506
1980-01-09,1.48,164.07,-9.87,-16.36,173.91,0.8967686909581645
1980-01-10,0.0,221.72,-7.6,-17.62,154.56,0.9103560953666215
1980-01-11,7.68,199.23,8.33,-12.97,229.59,0.9239434997750785
1980-01-12,3.85,203.87,4.79,-16.25,167.56,0.9511183085919926
1980-01-13,0.0,236.31,-0.44,-11.36,258.55,0.9511183085919926
1980-01-14,0.61,199.58,3.76,-4.38,441.27,0.9647057130004497
1980-01-15,0.0,174.86,3.93,-2.82,496.15,0.9782931174089067
1980-01-16,3.95,82.38,2.68,-1.11,563.57,0.9647057130004497
1980-01-17,16.9,135.78,7.57,0.52,634.23,0.9511183085919926
1980-01-18,0.57,102.21,2.96,-0.66,587.81,0.9375309041835357
1980-01-19,0.0,109.61,0.67,-3.11,479.79,0.9375309041835357
1980-01-20,0.0,182.7,-0.15,-6.84,366.7,0.9239434997750785
1980-01-21,0.0,236.2,1.26,-8.39,324.43,0.9239434997750785
1980-01-22,1.61,251.93,2.59,-8.27,325.28,0.9103560953666215
1980-01-23,8.34,192.96,-2.12,-12.78,233.73,0.8967686909581645
1980-01-24,1.42,209.97,-8.12,-15.58,183.43,0.8831812865497075
1980-01-25,2.54,190.06,-5.42,-13.21,221.58,0.8695938821412506
1980-01-26,0.0,259.34,-3.75,-13.84,210.42,0.8560064777327934
1980-01-27,0.7,205.57,-4.99,-11.87,241.19,0.8560064777327934
1980-01-28,1.02,207.8,-6.83,-13.67,212.72,0.8560064777327934
1980-01-29,1.58,221.89,-5.89,-13.25,220.84,0.8560064777327934
1980-01-30,0.0,240.28,-5.08,-13.22,221.74,0.8560064777327934
1980-01-31,0.0,308.95,-6.25,-19.72,124.51,0.8560064777327934
1980-02-01,0.0,296.38,-5.33,-17.18,160.17,0.8560064777327934
1980-02-02,0.0,288.66,-4.16,-15.31,186.57,0.8560064777327934
1980-02-03,0.0,309.41,-4.58,-17.56,154.97,0.8560064777327934
1980-02-04,0.0,284.21,-4.6,-15.11,188.8,0.8560064777327934
1980-02-05,0.0,308.04,-3.48,-15.83,178.25,0.8560064777327934
1980-02-06,0.83,291.62,-2.78,-13.4,218.66,0.8560064777327934
1980-02-07,0.0,342.18,-1.75,-18.12,156.14,0.8560064777327934
1980-02-08,0.0,346.59,-1.02,-17.97,156.82,0.8560064777327934
1980-02-09,0.0,327.05,-0.77,-14.46,197.75,0.8560064777327934
1980-02-10,0.0,332.22,-2.02,-15.54,185.13,0.8560064777327934
1980-02-11,2.82,177.41,-2.99,-9.66,287.1,0.8560064777327934
1980-02-12,3.07,234.82,-2.4,-12.68,231.76,0.8560064777327934
1980-02-13,0.0,251.11,-1.53,-9.07,305.21,0.8560064777327934
1980-02-14,6.15,154.79,-1.26,-7.07,360.0,0.8424190733243363
1980-02-15,0.0,271.91,-1.15,-9.31,300.11,0.8424190733243363
1980-02-16,1.32,288.34,-4.14,-12.9,226.61,0.8424190733243363
1980-02-17,0.67,323.01,-6.41,-16.87,167.97,0.8424190733243363
1980-02-18,0.0,323.33,-3.3,-13.74,213.8,0.8424190733243363
1980-02-19,0.0,293.93,2.2,-6.85,360.51,0.8288316689158793
1980-02-20,2.74,107.61,3.42,-0.02,601.46,0.8288316689158793
1980-02-21,0.0,155.37,3.8,-0.27,599.25,0.8288316689158793
1980-02-22,7.81,158.31,3.84,-1.72,541.63,0.8288316689158793
1980-02-23,2.92,138.43,2.23,-2.02,529.33,0.8152442645074224
1980-02-24,1.02,245.19,2.03,-4.9,433.22,0.8152442645074224
1980-02-25,1.46,344.05,-0.99,-10.9,264.95,0.8152442645074224
1980-02-26,0.0,357.59,-4.95,-15.26,186.54,0.8152442645074224
1980-02-27,3.0,240.48,-4.28,-12.84,228.0,0.8016568600989652
1980-02-28,0.68,381.41,-4.22,-15.52,186.69,0.8016568600989652
1980-02-29,0.1,432.76,-7.4,-22.9,99.38,0.8016568600989652
1980-03-01,0.0,394.72,-9.74,-21.43,114.01,0.8016568600989652
1980-03-02,0.0,450.16,-6.21,-23.12,96.19,0.8016568600989652
1980-03-03,0.0,419.35,-2.07,-15.35,186.58,0.7880694556905081
1980-03-04,0.0,353.0,1.78,-7.74,338.76,0.7880694556905081
1980-03-05,2.93,295.21,1.77,-8.98,307.96,0.7880694556905081
1980-03-06,0.0,404.62,-3.32,-14.68,197.11,0.7880694556905081
1980-03-07,4.22,273.48,-2.35,-11.68,244.92,0.7880694556905081
1980-03-08,0.0,445.75,1.94,-11.59,252.44,0.7880694556905081
1980-03-09,0.0,464.73,2.54,-12.23,240.06,0.7744820512820512
1980-03-10,2.01,404.28,2.64,-7.8,340.63,0.7608946468735942
1980-03-11,0.31,429.37,-0.19,-11.46,258.12,0.7608946468735942
1980-03-12,0.0,492.25,-4.8,-20.88,119.03,0.73371983805668
1980-03-13,0.0,454.28,-2.33,-14.96,192.97,0.73371983805668
1980-03-14,2.77,252.25,-0.26,-6.98,360.0,0.7473072424651371
1980-03-15,0.0,488.63,2.64,-12.46,234.8,0.7608946468735942
1980-03-16,0.0,470.68,7.01,-6.85,366.71,0.7636121277552855
1980-03-17,4.64,328.66,10.48,-1.6,544.81,0.9443246063877642
1980-03-18,1.86,342.95,2.36,-6.74,368.44,1.1494944129554654
1980-03-19,0.0,416.69,6.73,-3.8,461.55,1.357381700404858
1980-03-20,0.0,359.52,10.49,1.86,703.71,1.6169011246063876
1980-03-21,1.84,390.65,8.98,-1.69,544.44,1.793537381916329
1980-03-22,0.0,241.76,1.86,-3.42,475.65,1.847886999550157
1980-03-23,0.0,257.72,3.18,-2.47,510.31,1.9294114260008994
1980-03-24,2.89,168.2,2.36,-2.27,517.3,1.8750618083670714
1980-03-25,0.0,309.81,2.8,-4.04,445.87,1.6984255510571298
1980-03-26,0.0,418.26,5.09,-5.0,436.02,1.5625515069725595
1980-03-27,0.0,426.31,6.49,-3.84,452.67,1.46743967611336
1980-03-28,0.0,323.44,7.01,-0.13,604.05,1.3995026540710749
1980-03-29,0.0,419.94,9.3,-0.73,581.25,1.3492292577597838
1980-03-30,0.0,485.72,10.26,-2.34,480.1,1.3152607467386415
1980-03-31,0.17,391.89,9.3,0.44,629.78,1.2853684570400357
1980-04-01,0.0,493.86,10.12,-2.44,477.24,1.2622698695456587
1980-04-02,0.33,515.3,13.49,-0.41,521.95,1.2201489158794419
1980-04-03,0.0,526.12,12.97,-1.64,471.54,1.1902566261808365
