Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,98.06,-0.01,-4.93,433.07,0.5222174599786552
1980-01-02,0.73,101.83,-3.96,-9.37,290.06,0.5164150437566702
1980-01-03,0.0,156.35,-5.5,-13.86,206.81,0.5338222924226254
1980-01-04,0.0,216.12,-6.95,-23.69,84.75,0.5222174599786552
1980-01-05,0.0,200.77,-6.22,-18.99,132.75,0.5222174599786552
1980-01-06,7.0,114.06,-4.6,-12.38,239.99,0.5222174599786552
1980-01-07,10.6,138.59,-4.29,-14.49,204.65,0.5338222924226254
1980-01-08,3.41,144.18,-12.98,-23.32,86.36,0.5396247086446104
1980-01-09,0.0,206.31,-17.06,-28.96,46.26,0.5396247086446104
1980-01-10,0.05,231.34,-6.35,-23.73,80.0,0.5454271248665955
1980-01-11,7.19,179.5,4.21,-19.43,126.6,0.5686367897545357
1980-01-12,5.38,148.7,-9.79,-20.12,122.57,0.5802416221985058
1980-01-13,4.47,144.48,-2.89,-12.74,240.0,0.6092537033084312
1980-01-14,0.0,183.43,-0.2,-9.22,297.29,0.6382657844183564
1980-01-15,5.31,92.37,-0.08,-5.5,400.0,0.6672778655282817
1980-01-16,10.87,32.7,0.55,-1.01,560.0,0.696289946638207
1980-01-17,12.84,54.35,-0.29,-3.27,480.58,0.696289946638207
1980-01-18,1.97,75.4,-2.21,-5.25,413.84,0.696289946638207
1980-01-19,0.0,109.64,-3.21,-7.72,337.36,0.696289946638207
1980-01-20,0.0,205.87,-4.61,-14.25,204.93,0.6672778655282817
1980-01-21,0.0,256.89,-3.54,-19.56,126.18,0.6382657844183564
1980-01-22,6.0,177.24,-3.74,-15.6,180.66,0.6092537033084312
1980-01-23,4.12,137.89,-12.08,-19.65,124.55,0.5802416221985058
1980-01-24,0.0,232.86,-12.36,-23.08,87.33,0.5686367897545357
1980-01-25,1.06,193.42,-10.89,-18.75,138.69,0.5454271248665955
1980-01-26,0.0,130.75,-10.88,-15.74,177.94,0.5338222924226254
1980-01-27,0.05,206.4,-10.8,-19.16,125.18,0.5222174599786552
1980-01-28,1.0,233.72,-9.01,-18.91,129.34,0.499007795090715
1980-01-29,1.02,217.66,-11.93,-20.54,120.0,0.4874029626467449
1980-01-30,0.01,285.99,-10.5,-25.35,80.0,0.4757981302027748
1980-01-31,0.0,251.39,-10.47,-21.18,120.0,0.4525884653148346
1980-02-01,0.0,279.41,-9.74,-23.06,89.44,0.44098363287086445
1980-02-02,0.0,292.63,-7.61,-22.63,102.66,0.42937880042689436
1980-02-03,0.0,271.93,-9.17,-21.13,120.0,0.4177739679829242
1980-02-04,0.0,308.83,-6.5,-23.28,89.76,0.39456430309498397
1980-02-05,0.0,300.82,-6.13,-20.98,120.0,0.3829594706510139
1980-02-06,0.0,311.86,-5.56,-21.83,119.99,0.3829594706510139
1980-02-07,0.0,313.15,-5.36,-21.41,119.92,0.37135463820704373
1980-02-08,0.0,328.09,-3.83,-22.52,108.79,0.35974980576307364
1980-02-09,0.0,312.46,-3.53,-18.47,148.51,0.3481449733191035
1980-02-10,0.0,283.77,-5.82,-17.18,160.0,0.3481449733191035
1980-02-11,2.15,233.46,-5.32,-14.0,205.57,0.3481449733191035
1980-02-12,0.0,204.28,-6.04,-12.85,233.85,0.35974980576307364
1980-02-13,0.45,223.5,-5.96,-13.38,210.57,0.35974980576307364
1980-02-14,0.0,341.72,-7.56,-23.08,88.52,0.35974980576307364
1980-02-15,0.31,280.73,-6.8,-17.11,160.0,0.3481449733191035
1980-02-16,1.38,244.84,-10.23,-18.71,137.04,0.3481449733191035
1980-02-17,0.0,327.83,-6.49,-20.06,120.0,0.3481449733191035
1980-02-18,0.0,352.28,-0.23,-16.57,160.0,0.3481449733191035
1980-02-19,0.0,140.8,-0.38,-4.99,440.0,0.3481449733191035
1980-02-20,2.0,130.4,1.09,-2.97,485.87,0.3481449733191035
1980-02-21,0.4,212.5,0.09,-6.65,360.82,0.35974980576307364
1980-02-22,0.31,220.03,0.5,-6.4,367.9,0.35974980576307364
1980-02-23,2.0,212.04,-0.28,-6.72,364.56,0.3481449733191035
1980-02-24,3.21,191.22,-3.8,-11.55,248.05,0.3481449733191035
1980-02-25,1.09,325.69,-9.25,-20.08,120.0,0.3481449733191035
1980-02-26,2.54,345.55,-9.54,-25.85,80.0,0.3481449733191035
1980-02-27,2.76,218.44,-9.36,-17.53,160.0,0.3481449733191035
1980-02-28,0.04,315.69,-11.88,-21.75,120.0,0.3481449733191035
1980-02-29,0.0,365.68,-12.93,-25.15,80.0,0.3365401408751334
1980-03-01,0.0,409.82,-11.36,-26.85,80.0,0.3365401408751334
1980-03-02,0.0,444.32,-3.07,-24.16,80.0,0.3481449733191035
1980-03-03,0.0,374.03,-0.47,-13.01,239.34,0.3481449733191035
1980-03-04,0.48,334.3,-3.4,-13.57,208.0,0.3481449733191035
1980-03-05,0.99,301.53,-8.49,-16.95,160.0,0.3481449733191035
1980-03-06,0.0,415.5,-7.06,-20.91,120.0,0.3481449733191035
1980-03-07,0.0,456.51,-1.2,-19.26,123.6,0.3481449733191035
1980-03-08,0.0,480.42,1.27,-22.25,116.39,0.3481449733191035
