Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,353.07,7.97,-6.83,332.03,0.12095767006000133
1980-01-02,0.0,378.25,1.91,-14.89,182.88,0.12645574597181958
1980-01-03,0.0,412.26,5.38,-18.91,125.89,0.12095767006000133
1980-01-04,0.0,389.08,7.31,-10.97,235.84,0.10996151823636485
1980-01-05,0.0,387.41,9.39,-8.63,276.72,0.11545959414818309
1980-01-06,0.0,193.4,3.07,-3.66,454.96,0.12645574597181958
1980-01-07,0.0,147.25,-3.06,-7.93,334.96,0.12095767006000133
1980-01-08,0.0,71.01,-2.31,-3.51,475.15,0.12095767006000133
1980-01-09,0.0,359.3,3.8,-10.64,256.41,0.12645574597181958
1980-01-10,6.84,59.55,-2.09,-3.27,482.58,0.12645574597181958
1980-01-11,0.0,213.27,-3.36,-10.46,275.91,0.12645574597181958
1980-01-12,0.0,372.6,5.54,-9.76,266.27,0.12095767006000133
1980-01-13,0.0,337.87,7.19,-5.64,367.61,0.12095767006000133
1980-01-14,0.0,299.76,10.22,-0.89,523.41,0.12645574597181958
1980-01-15,0.0,200.94,0.79,-5.88,395.1,0.12645574597181958
1980-01-16,0.0,295.38,2.27,-8.01,324.95,0.12645574597181958
1980-01-17,0.0,336.34,2.82,-9.47,280.67,0.12645574597181958
1980-01-18,2.12,299.84,3.25,-7.56,335.61,0.12645574597181958
1980-01-19,21.41,64.74,-3.9,-6.22,385.43,0.12645574597181958
1980-01-20,12.13,336.07,1.15,-14.72,199.27,0.12645574597181958
1980-01-21,0.0,434.22,4.6,-15.01,189.48,0.12645574597181958
1980-01-22,0.0,373.79,-4.63,-17.73,156.7,0.12645574597181958
1980-01-23,0.0,459.47,6.36,-19.24,131.57,0.12095767006000133
1980-01-24,0.0,460.93,11.08,-14.34,187.32,0.12645574597181958
1980-01-25,0.0,438.48,4.34,-14.04,202.32,0.12645574597181958
1980-01-26,0.0,370.63,3.43,-9.3,295.51,0.13195382188363783
1980-01-27,0.0,242.65,1.81,-5.7,400.34,0.12645574597181958
1980-01-28,0.0,135.34,-0.88,-4.61,437.38,0.12645574597181958
1980-01-29,0.0,358.55,1.55,-10.03,279.81,0.13195382188363783
1980-01-30,3.64,192.61,1.52,-4.56,437.12,0.13745189779545605
1980-01-31,0.0,441.68,5.16,-11.77,232.49,0.1429499737072743
1980-02-01,0.0,446.56,7.42,-9.88,265.56,0.1429499737072743
1980-02-02,0.0,441.68,7.64,-8.57,291.5,0.1429499737072743
1980-02-03,0.0,456.62,11.03,-6.62,328.45,0.1429499737072743
1980-02-04,0.0,394.44,7.72,-4.98,390.02,0.14844804961909253
1980-02-05,0.0,462.64,8.15,-9.47,263.68,0.14844804961909253
1980-02-06,0.0,463.99,12.53,-5.77,341.26,0.1429499737072743
1980-02-07,0.0,368.66,3.94,-7.77,327.45,0.14844804961909253
1980-02-08,6.53,312.19,-4.83,-18.31,147.88,0.13745189779545605
1980-02-09,0.0,501.12,2.76,-18.24,141.23,0.12095767006000133
1980-02-10,0.0,510.74,5.97,-16.87,152.04,0.13745189779545605
1980-02-11,0.0,416.16,-1.26,-15.21,183.54,0.1429499737072743
1980-02-12,0.0,470.98,4.77,-12.71,213.39,0.15394612553091078
1980-02-13,0.0,304.76,2.94,-6.5,355.42,0.16494227735454728
1980-02-14,4.56,275.88,2.97,-6.71,365.56,0.18693458100182025
1980-02-15,10.58,112.61,3.85,-0.38,593.34,0.17044035326636553
1980-02-16,1.28,314.46,3.06,-6.82,359.25,0.15944420144272903
1980-02-17,0.0,248.8,2.71,-4.38,440.12,0.1429499737072743
1980-02-18,7.01,146.09,3.45,-2.03,529.31,0.15394612553091078
1980-02-19,7.09,246.33,0.29,-8.72,322.86,0.17593842917818375
1980-02-20,7.04,282.89,3.63,-7.19,361.42,0.17593842917818375
1980-02-21,1.54,283.39,2.33,-5.84,398.43,0.15944420144272903
1980-02-22,0.0,101.07,-3.19,-4.94,426.0,0.16494227735454728
1980-02-23,0.0,354.45,3.11,-5.8,396.88,0.15394612553091078
1980-02-24,0.0,528.59,1.48,-14.45,185.46,0.15394612553091078
1980-02-25,0.0,560.39,5.97,-13.09,177.97,0.15394612553091078
1980-02-26,0.0,509.86,8.41,-6.65,293.5,0.17593842917818375
1980-02-27,0.0,541.89,14.33,-3.67,329.54,0.181436505090002
