Date,prcp(mm/day),srad(W/m2),tmax(C),tmin(C),vp(Pa),flow(mm/day)
1980-01-01,0.0,375.55,3.71,-13.07,199.11,0.0015764949578478224
1980-01-02,0.0,344.51,2.22,-10.69,247.25,0.0019706186973097784
1980-01-03,0.0,355.87,-0.24,-13.95,200.32,0.00210199327713043
1980-01-04,0.0,383.39,2.85,-14.65,166.26,0.0018392441174891264
1980-01-05,0.0,381.58,4.41,-12.58,199.8,0.0017078695376684745
1980-01-06,0.0,331.04,1.22,-10.34,266.03,0.0018392441174891264
1980-01-07,0.0,305.4,2.2,-7.82,326.64,0.0019706186973097784
1980-01-08,0.0,187.72,2.56,-3.0,479.88,0.0019706186973097784
1980-01-09,0.0,151.9,1.81,-2.74,502.44,0.0018392441174891264
1980-01-10,8.17,87.08,2.35,-1.04,562.02,0.0030216153358749932
1980-01-11,11.99,61.97,0.72,-1.52,552.99,0.0038098628147989044
1980-01-12,5.91,71.65,2.56,-0.25,600.4,0.005254983192826076
1980-01-13,0.0,157.53,6.3,1.33,666.27,0.0486085945336412
1980-01-14,8.08,185.12,5.96,-2.33,516.43,0.3941237394619556
1980-01-15,8.6,110.88,2.73,-1.81,535.65,0.5780481512108683
1980-01-16,0.0,181.07,3.63,-2.01,519.69,0.1839244117489126
1980-01-17,0.0,260.17,3.71,-4.87,434.65,0.10772715545293453
1980-01-18,10.92,109.97,2.78,-1.64,547.62,0.07356976469956504
1980-01-19,9.82,209.66,2.59,-5.45,409.29,0.06174605251570639
1980-01-20,13.57,264.59,3.19,-7.98,331.98,0.06568728991032595
1980-01-21,0.0,391.61,3.71,-9.93,286.26,0.06568728991032595
1980-01-22,0.0,419.98,2.97,-13.52,213.08,0.03941237394619556
1980-01-23,0.0,431.3,1.44,-16.32,168.33,0.013137457982065188
1980-01-24,0.0,443.3,5.02,-15.85,175.55,0.010247217226010847
1980-01-25,0.0,443.99,6.55,-13.87,206.18,0.008276598528701069
1980-01-26,0.0,437.15,5.63,-12.19,241.67,0.007882474789239114
1980-01-27,0.0,348.51,3.24,-6.88,361.37,0.006568728991032594
1980-01-28,0.0,201.38,2.36,-2.75,500.38,0.005780481512108682
1980-01-29,0.0,269.03,2.87,-4.18,441.29,0.005123608613005423
1980-01-30,23.24,158.88,3.34,-2.02,525.71,0.017078695376684744
1980-01-31,0.0,366.44,5.0,-5.42,410.17,0.07356976469956504
1980-02-01,0.0,442.43,6.46,-9.49,292.87,0.09984468066369542
1980-02-02,0.0,410.39,7.53,-5.32,414.45,0.08276598528701068
1980-02-03,0.0,464.89,9.22,-10.0,284.49,0.07488351049777157
1980-02-04,0.0,457.36,8.67,-8.33,323.38,0.08276598528701068
1980-02-05,0.0,474.37,10.06,-10.51,276.64,0.07882474789239112
1980-02-06,0.0,461.49,11.41,-6.35,368.49,0.06305979831391291
1980-02-07,5.62,349.9,9.83,-8.48,321.81,0.0696285273049455
